Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,901.2,903.45,888.75,890.1,10536,1449
27-June-2024,899.2,927.2,881.0,884.1,28117,2357
26-June-2024,924.8,924.8,897.8,908.75,23658,1904
25-June-2024,904.95,928.4,885.5,919.1,3228576,4669
24-June-2024,898.4,968.95,884.7,895.9,139502,14044
21-June-2024,871.7,930.4,861.55,896.4,154998,8270
20-June-2024,849.85,883.95,831.35,871.7,86648,5470
19-June-2024,834.0,863.0,819.8,841.6,256875,14122
18-June-2024,745.0,819.9,725.0,809.35,123293,4344
14-June-2024,752.7,756.0,740.25,744.9,11602,1106
13-June-2024,750.45,757.2,745.0,752.7,21428,1641
12-June-2024,721.4,756.55,718.6,744.15,83039,4008
11-June-2024,715.0,721.85,701.7,711.95,11028,1053
10-June-2024,720.0,720.0,696.65,699.4,29161,2101
7-June-2024,710.0,716.75,700.0,712.4,13452,887
6-June-2024,681.2,708.85,672.3,697.8,19249,1283
5-June-2024,646.0,668.0,618.0,666.25,22823,2063
4-June-2024,708.8,708.8,611.4,633.55,38538,2425
3-June-2024,696.4,720.5,684.0,708.85,120561,5370
31-May-2024,683.55,683.55,660.0,666.3,45727,2210
30-May-2024,692.95,692.95,668.35,670.9,40963,2157
29-May-2024,684.95,685.9,675.25,679.45,67091,3070
28-May-2024,703.95,705.95,683.35,686.35,73535,2994
27-May-2024,714.65,714.65,690.5,698.95,8422,678
24-May-2024,715.0,719.5,696.85,700.6,14456,1071
23-May-2024,728.0,733.15,712.6,715.25,20740,1708
22-May-2024,735.0,738.0,720.0,726.45,7621,579
21-May-2024,745.0,746.0,722.2,736.15,27847,1935
18-May-2024,733.05,750.65,720.0,739.5,9414,563
17-May-2024,720.0,726.0,711.8,718.65,8285,477
16-May-2024,724.4,724.4,704.2,705.85,73804,1324
15-May-2024,705.05,718.0,702.45,715.3,9628,684
14-May-2024,698.95,709.35,688.5,704.3,8200,581
13-May-2024,693.2,708.3,669.0,687.85,21991,1233
10-May-2024,689.4,698.0,668.65,693.25,39595,2050
9-May-2024,705.2,708.0,682.95,686.05,15492,922
8-May-2024,721.2,721.2,701.25,705.15,16168,1097
7-May-2024,707.6,725.3,698.1,721.65,28896,1329
6-May-2024,758.45,758.45,697.05,701.6,64404,3759
3-May-2024,764.0,767.1,735.55,744.75,58848,2934
2-May-2024,758.45,774.0,750.0,757.85,73563,3014
30-April-2024,771.1,771.1,746.5,751.05,27537,1782
29-April-2024,760.5,780.0,760.5,764.65,33153,1439
26-April-2024,768.8,775.15,756.2,762.2,21406,773
25-April-2024,774.05,779.15,753.75,760.75,37133,1629
24-April-2024,769.95,781.0,760.05,768.7,29664,1228
23-April-2024,757.25,765.0,735.65,756.65,29611,1306
22-April-2024,734.85,766.0,719.65,747.1,148983,5310
19-April-2024,730.75,790.4,717.75,773.3,98040,2857
18-April-2024,738.5,763.8,726.0,731.15,89100,3434
16-April-2024,707.15,729.75,707.15,724.4,72418,2698
15-April-2024,626.05,724.5,626.05,706.35,129030,4674
12-April-2024,698.95,700.0,684.3,689.2,33386,1533
10-April-2024,688.45,705.0,687.3,691.55,20038,1184
9-April-2024,700.0,705.15,685.0,690.3,16130,1211
8-April-2024,702.95,713.2,693.0,699.25,16341,867
5-April-2024,714.35,714.35,685.0,689.55,29259,1915
4-April-2024,712.55,719.0,702.65,709.1,10201,559
3-April-2024,703.35,716.5,703.35,708.35,9367,520
2-April-2024,729.95,729.95,700.15,715.65,6952,505
1-April-2024,698.2,719.1,698.2,713.8,10389,567
28-March-2024,696.45,702.0,683.1,691.05,18663,1037
27-March-2024,668.6,703.95,657.7,694.9,45878,2325
26-March-2024,681.0,683.0,650.1,656.9,21103,753
22-March-2024,667.95,684.95,664.8,681.0,14838,878
21-March-2024,667.45,679.0,662.15,666.15,10305,604
20-March-2024,647.95,675.0,638.0,662.15,17032,981
19-March-2024,622.0,648.4,622.0,637.35,21974,754
18-March-2024,627.55,646.4,613.3,626.1,41828,1486
15-March-2024,628.3,635.55,611.5,618.95,43158,2083
14-March-2024,626.4,635.9,601.7,621.75,86997,3614
13-March-2024,684.65,684.65,612.65,626.35,44103,2585
12-March-2024,728.35,732.0,682.0,686.8,25790,1465
11-March-2024,722.35,734.0,709.9,728.85,24772,1330
7-March-2024,718.05,738.55,718.05,724.15,7210,640
6-March-2024,751.75,751.75,711.0,721.9,57075,2758
5-March-2024,757.45,758.4,736.0,746.5,9565,734
4-March-2024,784.45,787.05,755.25,757.9,13444,725
2-March-2024,772.05,797.0,772.05,780.5,7903,652
1-March-2024,788.0,797.5,768.45,774.65,44383,1781
29-February-2024,751.95,788.0,741.35,783.85,31860,1486
28-February-2024,780.0,786.3,739.0,744.55,50323,2794
27-February-2024,765.15,805.0,762.8,774.1,113356,4358
26-February-2024,750.0,778.0,750.0,765.3,51154,2792
23-February-2024,750.3,769.9,749.0,751.1,16184,1165
22-February-2024,769.45,769.45,731.2,738.35,28571,1790
21-February-2024,766.75,774.35,751.0,758.2,24253,1496
20-February-2024,759.25,786.45,753.5,760.8,64080,2570
19-February-2024,718.9,753.95,718.1,747.35,15754,895
16-February-2024,701.65,728.3,701.65,720.5,39386,2903
15-February-2024,746.8,748.15,732.0,740.25,6001,560
14-February-2024,724.85,739.7,715.95,725.95,15640,1431
13-February-2024,691.1,738.35,691.1,732.25,12656,1262
12-February-2024,724.05,724.05,681.65,705.7,45845,3666
9-February-2024,730.95,730.95,697.0,703.6,35200,2606
8-February-2024,748.95,748.95,723.0,729.95,11106,619
7-February-2024,769.9,769.9,726.95,733.1,10890,943
6-February-2024,768.55,771.35,737.0,742.4,20460,1498
5-February-2024,769.75,779.1,750.7,759.05,15660,1037
2-February-2024,775.1,779.35,764.1,770.75,32763,1839
1-February-2024,769.85,774.35,748.95,770.05,10155,702
31-January-2024,761.85,766.25,751.0,762.75,6552,484
30-January-2024,758.0,764.0,741.95,748.3,23345,1382
29-January-2024,741.2,753.55,733.25,749.2,11438,894
25-January-2024,730.15,749.0,730.15,736.05,21659,1553
24-January-2024,757.85,757.85,724.95,728.85,16229,1144
23-January-2024,765.2,778.3,723.65,735.7,22928,1498
20-January-2024,780.0,780.0,760.65,763.35,23114,1354
19-January-2024,771.85,777.55,747.3,769.55,28642,1459
18-January-2024,758.5,778.3,731.0,749.95,70914,3903
17-January-2024,765.15,786.4,756.0,762.4,31945,1781
16-January-2024,780.7,788.0,762.2,777.25,39775,2766
15-January-2024,794.05,794.05,769.3,780.3,12748,956
