Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,499.25,552.25,495.5,532.3,22219,1737
27-June-2024,497.35,505.0,486.0,496.95,5372,692
26-June-2024,490.0,515.6,487.85,507.25,6059,581
25-June-2024,497.95,501.05,484.2,492.05,12291,1073
24-June-2024,505.35,510.3,493.65,494.95,8505,908
21-June-2024,487.0,523.4,487.0,505.35,43590,2679
20-June-2024,499.95,507.75,476.8,486.0,16849,1400
19-June-2024,496.75,508.6,492.0,495.15,21923,1191
18-June-2024,520.55,520.55,489.1,492.45,21081,1124
14-June-2024,535.05,545.05,506.0,510.3,24324,1573
13-June-2024,472.45,539.0,468.95,522.4,56871,3435
12-June-2024,465.0,478.45,460.35,469.05,11178,650
11-June-2024,472.0,478.55,462.1,469.7,4595,517
10-June-2024,470.2,474.45,465.65,471.0,2369,203
7-June-2024,442.5,475.0,442.5,468.2,50107,805
6-June-2024,439.9,444.6,435.8,440.55,8662,569
5-June-2024,425.0,435.05,413.45,433.3,9786,885
4-June-2024,447.8,447.8,393.65,431.05,17928,1117
3-June-2024,451.75,451.85,434.95,436.7,11104,520
31-May-2024,430.0,446.35,430.0,440.4,4729,377
30-May-2024,442.0,446.25,431.0,435.7,4299,599
29-May-2024,471.8,471.8,440.7,444.35,11950,273
28-May-2024,438.0,460.1,438.0,448.85,27111,1512
27-May-2024,464.0,464.0,438.65,443.8,11763,1071
24-May-2024,473.95,475.8,458.35,462.5,7588,816
23-May-2024,478.2,478.45,460.45,464.7,8919,1375
22-May-2024,476.25,484.9,475.7,479.75,2113,248
21-May-2024,470.0,487.8,470.0,477.35,16781,954
18-May-2024,480.05,486.95,472.15,483.7,3959,121
17-May-2024,437.0,497.45,437.0,479.2,50872,3001
16-May-2024,425.0,451.0,425.0,446.35,3707,335
15-May-2024,422.1,429.05,420.95,424.55,6086,464
14-May-2024,435.9,435.95,419.35,421.05,4219,470
13-May-2024,371.05,436.2,371.05,433.25,15432,1095
10-May-2024,436.95,436.95,404.8,412.6,3980,501
9-May-2024,417.9,421.25,405.9,410.2,6663,677
8-May-2024,414.3,419.4,408.25,410.8,8473,636
7-May-2024,428.3,429.05,405.4,412.3,14572,1229
6-May-2024,444.95,444.95,425.6,426.85,25698,1596
3-May-2024,451.0,452.3,430.9,433.95,15471,857
2-May-2024,469.8,469.8,451.0,453.05,10626,1309
30-April-2024,463.0,465.55,451.55,456.45,16593,1559
29-April-2024,472.0,474.45,458.1,462.9,4723,369
26-April-2024,464.9,475.0,458.25,469.4,13684,617
25-April-2024,469.05,471.0,460.9,462.75,3228,274
24-April-2024,470.4,482.4,465.25,467.65,12104,719
23-April-2024,467.05,478.6,461.95,471.75,13222,688
22-April-2024,465.15,474.5,462.95,466.85,8066,525
19-April-2024,465.2,470.1,461.55,463.2,2969,250
18-April-2024,468.35,496.9,459.65,473.35,32006,1753
16-April-2024,449.65,460.45,440.0,459.75,3571,223
15-April-2024,386.25,462.45,386.25,444.6,14746,930
12-April-2024,455.0,455.0,447.35,451.4,6333,398
10-April-2024,465.15,469.1,450.0,454.05,5228,350
9-April-2024,456.35,470.55,456.35,465.15,7060,356
8-April-2024,466.75,470.35,455.8,465.1,8133,434
5-April-2024,478.6,491.65,465.0,466.75,11793,410
4-April-2024,472.1,482.0,467.5,473.4,7541,571
3-April-2024,473.6,476.8,466.6,471.65,11642,721
2-April-2024,456.95,480.6,451.7,474.65,8437,540
1-April-2024,429.45,455.45,429.45,448.65,3336,233
28-March-2024,455.15,456.6,436.55,441.1,13223,770
27-March-2024,457.95,464.05,452.2,459.85,12841,600
26-March-2024,459.8,466.1,450.0,452.55,14510,826
22-March-2024,450.95,462.45,448.1,452.75,7809,570
21-March-2024,459.75,460.0,449.1,451.0,4913,369
20-March-2024,438.05,462.6,433.7,449.85,16402,481
19-March-2024,449.05,449.05,436.05,441.1,6742,276
18-March-2024,445.95,460.0,444.65,447.6,5017,287
15-March-2024,450.55,456.0,440.75,452.55,7113,471
14-March-2024,430.1,460.8,428.8,445.65,11174,682
13-March-2024,458.95,458.95,426.45,435.2,11727,634
12-March-2024,454.95,454.95,442.7,449.95,5609,304
11-March-2024,466.0,466.0,451.4,453.4,12679,687
7-March-2024,455.1,482.55,455.1,470.0,11526,578
6-March-2024,462.1,466.85,455.75,459.55,9750,537
5-March-2024,479.5,484.85,463.8,466.9,3406,272
4-March-2024,463.6,482.35,460.2,474.7,12584,732
2-March-2024,469.0,469.0,461.65,467.55,707,48
1-March-2024,466.05,469.7,460.85,465.9,2057,217
29-February-2024,474.9,474.9,449.65,465.15,9271,740
28-February-2024,444.05,468.5,443.0,465.65,20818,1251
27-February-2024,444.7,463.35,444.4,448.45,4161,303
26-February-2024,461.8,468.9,454.85,461.3,18105,755
