Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,811.0,824.0,804.8,822.25,53346,4694
27-June-2024,813.1,825.85,800.05,803.35,18020,1433
26-June-2024,811.05,816.2,806.15,813.1,11809,1397
25-June-2024,808.95,813.9,799.75,810.95,25847,2483
24-June-2024,791.9,809.45,784.85,800.7,66561,4012
21-June-2024,814.95,814.95,782.0,791.9,59253,4771
20-June-2024,795.0,817.0,784.75,808.75,60279,4434
19-June-2024,820.0,820.0,784.3,794.15,34804,2693
18-June-2024,815.0,830.0,803.25,809.0,20894,1299
14-June-2024,821.95,824.75,801.0,811.8,36819,2965
13-June-2024,833.05,840.0,810.85,815.9,44529,4211
12-June-2024,809.95,829.25,795.0,824.2,21656,2407
11-June-2024,823.55,823.55,791.0,795.8,16565,1695
10-June-2024,796.25,822.5,796.25,813.4,33670,2400
7-June-2024,790.05,803.1,788.7,794.75,27104,1789
6-June-2024,793.0,797.0,787.7,792.55,30170,2129
5-June-2024,776.05,785.0,730.25,775.4,154506,8697
4-June-2024,808.0,814.35,747.35,760.9,214127,11098
3-June-2024,818.55,829.9,789.1,802.8,178807,11487
31-May-2024,719.75,834.7,716.85,794.35,611361,18407
30-May-2024,711.7,722.35,705.0,707.9,108169,8696
29-May-2024,718.05,724.15,706.95,711.65,152051,2568
28-May-2024,727.95,729.95,710.95,713.85,42907,3975
27-May-2024,712.35,727.5,706.0,722.3,55726,2544
24-May-2024,719.85,731.6,701.0,704.3,90453,4250
23-May-2024,714.0,724.4,704.8,713.8,53682,2934
22-May-2024,705.0,723.0,694.3,707.35,62345,3066
21-May-2024,705.05,706.95,692.9,701.1,35820,3045
18-May-2024,707.0,738.15,701.05,703.6,3439,282
17-May-2024,682.75,709.55,676.15,706.6,62574,5578
16-May-2024,615.0,692.75,615.0,683.35,465280,13627
15-May-2024,714.75,714.75,680.75,683.2,61380,3606
14-May-2024,680.8,715.25,678.6,711.4,45973,2553
13-May-2024,686.3,688.95,666.8,679.95,48535,2456
10-May-2024,684.2,692.85,658.0,686.7,977163,7014
9-May-2024,700.05,708.2,676.2,679.6,69807,3583
8-May-2024,701.95,709.15,690.1,693.55,73691,3731
7-May-2024,722.9,727.15,690.05,701.15,80287,4451
6-May-2024,732.0,740.0,708.5,721.75,50407,2824
3-May-2024,735.25,740.3,725.65,732.45,47809,2510
2-May-2024,723.1,739.4,707.4,733.9,89170,4372
30-April-2024,700.4,718.0,698.0,706.9,69091,3187
29-April-2024,711.8,724.95,691.95,699.95,41964,1956
26-April-2024,734.55,734.55,698.5,701.0,35097,1795
25-April-2024,739.35,741.35,724.0,728.95,50084,2375
24-April-2024,729.15,747.9,720.8,737.75,37916,2034
23-April-2024,718.4,732.0,715.25,724.65,33650,1817
22-April-2024,700.0,718.45,698.0,712.0,47119,2749
19-April-2024,673.4,694.0,665.95,692.3,35711,2202
18-April-2024,683.0,690.4,666.0,673.55,82835,4503
16-April-2024,687.85,701.55,669.0,673.7,37666,2576
15-April-2024,650.05,704.25,650.05,693.6,72944,4189
12-April-2024,698.0,704.25,678.15,682.7,33895,1677
10-April-2024,704.85,704.85,694.85,698.35,15984,902
9-April-2024,703.65,709.3,695.0,697.45,47645,2055
8-April-2024,703.05,712.3,693.5,703.5,51684,2859
5-April-2024,706.2,710.7,700.55,703.0,37339,2347
4-April-2024,713.95,715.3,681.8,707.65,64372,3438
3-April-2024,718.1,720.95,708.0,710.6,45462,1675
2-April-2024,721.2,728.15,713.25,716.1,29219,1306
1-April-2024,703.05,724.2,699.65,719.45,60601,2410
28-March-2024,707.55,713.25,686.0,694.45,403366,4305
27-March-2024,712.05,716.4,699.15,703.3,56375,2874
26-March-2024,693.5,717.45,691.1,710.15,86219,3890
22-March-2024,687.95,695.0,677.3,693.1,32878,1785
21-March-2024,664.15,690.0,662.95,680.45,27125,1327
20-March-2024,667.3,671.5,648.55,663.4,44799,1982
19-March-2024,673.3,673.3,644.85,666.45,68936,3372
18-March-2024,663.15,672.5,648.55,671.65,59393,2934
15-March-2024,651.55,679.5,639.0,665.6,46210,2193
14-March-2024,615.05,665.0,613.25,657.6,140247,5523
13-March-2024,651.15,655.0,601.5,618.85,230856,12160
12-March-2024,679.45,688.05,641.75,658.5,140837,6479
11-March-2024,694.55,707.05,679.05,688.1,28554,1450
7-March-2024,704.0,704.55,686.35,691.2,51842,3036
6-March-2024,686.05,707.65,670.0,699.45,145403,5529
5-March-2024,685.65,693.1,675.1,685.85,77528,3245
4-March-2024,659.8,685.85,658.5,682.1,72593,7875
2-March-2024,653.0,664.6,653.0,663.05,2725,302
1-March-2024,653.05,662.15,648.2,651.05,12478,755
29-February-2024,659.45,663.4,628.4,639.75,43110,1599
28-February-2024,669.45,669.45,653.0,659.9,701801,2523
27-February-2024,673.75,673.75,656.7,664.3,67653,2842
26-February-2024,638.4,669.1,637.4,662.6,65616,2681
23-February-2024,638.55,646.2,638.55,642.05,32475,1397
22-February-2024,636.7,653.25,635.5,642.35,106233,3116
21-February-2024,648.0,648.0,631.15,638.1,86247,3185
20-February-2024,626.05,651.85,626.05,642.85,54239,3657
19-February-2024,631.45,639.3,624.0,635.3,130853,3699
16-February-2024,604.1,643.05,602.1,631.45,169537,5901
15-February-2024,576.4,606.4,573.8,599.05,90846,3034
14-February-2024,562.75,584.8,560.15,568.55,105669,3244
13-February-2024,574.2,595.35,526.55,572.75,953136,10355
12-February-2024,619.15,619.55,581.45,590.05,140134,5613
9-February-2024,627.0,634.45,596.4,607.4,122700,4308
8-February-2024,634.95,634.95,614.25,628.0,113735,4094
7-February-2024,621.05,639.0,612.45,631.65,242976,6983
6-February-2024,607.35,638.0,602.75,616.1,172443,6400
5-February-2024,607.8,626.35,594.0,607.1,177857,6118
2-February-2024,571.1,609.9,567.95,596.5,290830,10894
1-February-2024,569.85,572.9,553.2,565.0,71045,3322
31-January-2024,572.75,585.5,567.4,576.45,115147,4279
30-January-2024,559.95,584.0,556.65,572.6,687492,6955
29-January-2024,539.85,565.5,536.6,553.2,66264,2360
25-January-2024,548.35,558.9,531.2,537.7,1836197,3656
24-January-2024,520.8,552.8,513.6,548.05,137510,4548
23-January-2024,571.7,575.9,515.0,529.05,447136,16139
20-January-2024,594.05,594.05,572.75,575.35,17562,701
19-January-2024,573.25,606.3,557.05,582.45,271458,9288
18-January-2024,583.6,587.65,562.7,567.65,208466,8590
17-January-2024,598.55,605.5,581.0,583.6,65406,2362
16-January-2024,592.0,606.9,588.95,603.3,100644,3928
15-January-2024,613.4,613.4,586.9,590.3,68431,2603
12-January-2024,613.25,617.15,607.9,609.95,21337,939
