Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,47.95,48.45,47.15,47.94,121758,1138
27-June-2024,48.59,48.75,46.74,47.95,208871,1511
26-June-2024,48.88,49.79,47.3,47.92,300937,2110
25-June-2024,50.19,50.25,47.0,47.6,459689,3599
24-June-2024,48.69,51.99,46.3,49.85,1559170,7938
21-June-2024,53.01,53.79,47.7,48.26,1046128,6664
20-June-2024,56.31,56.54,51.7,52.15,580581,4258
19-June-2024,56.85,57.95,51.8,55.22,1821679,8052
18-June-2024,46.01,52.82,45.85,52.82,2526154,6921
14-June-2024,44.6,46.41,43.89,44.02,546312,3126
13-June-2024,43.94,44.72,43.3,44.32,320271,1509
12-June-2024,44.0,45.24,42.98,43.16,303589,1713
11-June-2024,45.8,45.8,43.9,44.16,211948,1326
10-June-2024,47.5,48.51,44.9,45.09,460760,1740
7-June-2024,45.95,47.9,44.7,45.01,969441,6447
6-June-2024,42.9,46.75,42.35,46.22,1158872,4667
5-June-2024,38.89,40.7,38.57,40.52,89722,1432
4-June-2024,42.59,42.59,36.06,38.13,366585,1875
3-June-2024,43.68,43.68,41.0,41.67,123804,1019
31-May-2024,41.61,43.3,40.45,40.75,145675,915
30-May-2024,42.9,43.45,41.26,41.59,125142,888
29-May-2024,41.99,45.48,41.3,43.07,740841,2314
28-May-2024,40.79,43.79,40.35,40.91,792649,4559
27-May-2024,39.38,39.38,37.2,37.33,50808,299
24-May-2024,37.0,38.96,37.0,38.3,55964,271
23-May-2024,39.4,39.4,37.87,38.68,14701,146
22-May-2024,39.29,39.29,38.0,38.33,39351,331
21-May-2024,39.1,39.82,37.95,38.25,16097,165
18-May-2024,38.56,40.85,38.56,39.04,11932,118
17-May-2024,39.5,39.86,38.36,39.38,55895,341
16-May-2024,40.69,40.69,38.85,39.41,51909,519
15-May-2024,39.55,41.03,37.61,39.51,127891,1150
14-May-2024,39.35,39.35,37.31,37.73,29024,322
13-May-2024,38.64,38.64,36.21,37.56,50776,667
10-May-2024,37.46,38.73,37.46,37.99,18976,453
9-May-2024,38.67,39.19,37.3,37.53,59749,341
8-May-2024,37.71,40.5,37.71,38.66,104029,889
7-May-2024,38.91,42.78,38.6,39.54,376783,5593
6-May-2024,40.29,40.29,37.15,37.96,123030,1204
3-May-2024,39.5,40.75,38.5,38.93,68107,795
2-May-2024,40.01,40.01,38.14,39.04,51588,644
30-April-2024,40.6,41.43,38.9,39.23,92581,854
29-April-2024,42.09,42.11,39.4,39.81,69078,818
26-April-2024,41.84,42.74,40.95,41.27,32630,369
25-April-2024,42.41,42.44,41.15,41.44,18431,323
24-April-2024,41.78,44.0,41.78,42.42,59010,699
23-April-2024,43.0,43.68,41.85,42.59,68533,1077
22-April-2024,44.6,44.6,42.53,42.96,58380,779
19-April-2024,43.6,45.92,42.88,43.28,83374,900
18-April-2024,44.21,48.5,44.21,44.73,512567,2774
16-April-2024,43.02,45.75,43.02,43.56,130486,1295
15-April-2024,42.01,46.6,41.61,43.09,724833,3190
12-April-2024,36.85,44.22,36.75,43.79,813356,2526
10-April-2024,36.02,38.06,36.02,36.85,40770,402
9-April-2024,37.37,37.37,36.1,36.46,8178,263
8-April-2024,36.79,38.3,36.25,36.64,102343,836
5-April-2024,40.62,41.6,35.01,36.13,128570,869
4-April-2024,36.1,38.9,36.1,38.55,261533,635
3-April-2024,34.6,37.06,34.59,37.05,23418,186
2-April-2024,33.14,35.5,33.13,35.3,26045,299
1-April-2024,32.01,33.83,32.01,33.81,15329,266
28-March-2024,32.93,32.94,31.95,32.22,147258,1123
27-March-2024,33.07,33.21,32.11,32.29,32058,343
26-March-2024,33.91,34.19,33.2,33.73,14910,148
22-March-2024,35.5,35.74,33.93,34.2,30679,499
21-March-2024,35.41,36.4,34.75,35.71,48040,435
20-March-2024,33.18,34.72,32.3,34.72,43530,239
19-March-2024,32.51,34.0,32.51,33.07,31582,449
18-March-2024,34.97,34.97,32.7,33.07,18044,384
15-March-2024,32.01,34.2,32.01,33.9,37271,366
14-March-2024,31.3,33.6,30.5,32.83,42929,491
13-March-2024,32.61,34.1,31.93,32.0,102577,203
12-March-2024,34.95,35.81,33.58,33.59,62549,215
11-March-2024,37.49,38.49,34.83,35.34,52859,642
7-March-2024,36.01,36.66,35.62,36.66,6252,41
6-March-2024,36.9,36.9,34.77,34.92,14816,305
5-March-2024,36.13,38.0,35.99,36.58,38231,438
4-March-2024,36.65,37.84,35.7,36.87,25065,244
2-March-2024,37.26,38.05,35.7,37.4,1786,36
1-March-2024,37.79,38.61,36.71,36.97,35540,307
29-February-2024,35.66,37.39,34.95,37.16,28908,272
28-February-2024,38.99,38.99,36.39,36.39,42152,535
27-February-2024,38.53,39.55,38.0,38.3,64299,641
26-February-2024,37.72,39.61,37.72,39.53,274840,864
23-February-2024,39.9,39.9,37.51,37.73,47762,771
22-February-2024,40.66,40.66,37.3,38.45,130117,715
21-February-2024,39.19,39.32,38.2,39.26,155514,665
20-February-2024,37.45,37.45,36.39,37.45,101419,997
19-February-2024,34.66,35.67,33.67,35.67,46476,716
16-February-2024,33.53,34.4,33.0,33.98,42798,443
15-February-2024,32.8,33.04,32.21,32.87,27589,296
14-February-2024,32.94,33.35,30.68,32.17,49851,3229
13-February-2024,33.4,34.65,32.17,32.29,90289,751
12-February-2024,34.43,36.89,33.39,33.86,136838,1839
9-February-2024,37.0,38.0,35.14,35.14,111979,381
8-February-2024,38.98,38.98,36.35,36.98,144471,1336
7-February-2024,37.35,37.35,36.6,37.35,139815,2579
6-February-2024,34.79,35.58,34.25,35.58,117495,1629
5-February-2024,33.96,33.96,31.7,33.89,246808,813
2-February-2024,31.63,32.35,31.16,32.35,38096,195
1-February-2024,31.08,31.69,30.5,30.81,172191,2614
31-January-2024,29.85,30.2,28.96,30.2,49577,386
30-January-2024,30.2,30.3,28.62,28.77,72967,170
29-January-2024,28.04,28.86,28.0,28.86,103607,60
25-January-2024,26.04,27.8,26.04,27.49,162504,129
