Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,63.09,67.6,60.86,65.05,18635,481
27-June-2024,64.62,68.29,61.11,63.09,21873,467
26-June-2024,68.0,69.0,65.9,66.24,18723,683
25-June-2024,62.5,67.0,62.41,66.2,32163,725
24-June-2024,66.64,66.64,62.65,63.07,42793,682
21-June-2024,58.86,65.67,58.86,65.63,126899,662
20-June-2024,58.69,59.7,58.65,59.7,857,41
19-June-2024,55.2,59.37,55.2,58.4,1142,51
18-June-2024,60.86,61.53,56.0,57.18,12246,235
14-June-2024,60.0,61.83,58.1,58.23,17325,347
13-June-2024,53.79,58.75,53.6,58.17,5390,178
12-June-2024,54.81,54.81,52.99,53.43,2567,135
11-June-2024,53.67,54.99,52.1,53.74,12169,251
10-June-2024,55.9,55.9,52.95,54.77,1333,58
7-June-2024,53.99,55.25,52.41,54.45,2107,33
6-June-2024,49.89,52.9,49.89,51.39,5996,85
5-June-2024,50.54,51.35,49.51,50.39,1122,33
4-June-2024,52.6,55.07,49.97,49.99,7222,59
3-June-2024,52.1,53.9,50.1,52.6,7320,349
31-May-2024,54.9,54.9,51.71,51.71,5375,41
30-May-2024,52.1,54.6,51.0,54.43,1371,52
29-May-2024,51.56,52.99,51.0,52.0,3084,46
28-May-2024,51.71,52.47,50.15,50.54,3480,134
27-May-2024,54.12,54.12,51.2,51.2,2653,49
24-May-2024,55.25,55.99,53.05,53.06,4626,86
23-May-2024,55.6,56.38,54.5,54.85,839,19
22-May-2024,53.95,56.91,53.95,55.1,2210,49
21-May-2024,55.17,56.29,54.41,54.8,3798,81
18-May-2024,54.75,55.0,54.75,55.0,206,4
17-May-2024,54.1,54.75,53.15,54.75,1489,19
16-May-2024,54.02,56.0,54.02,54.85,2684,36
15-May-2024,55.0,55.5,54.25,55.4,501,14
14-May-2024,52.5,55.02,52.5,55.0,2245,26
13-May-2024,53.0,53.0,51.3,52.4,1769,32
10-May-2024,52.92,53.7,52.15,53.68,2746,27
9-May-2024,56.95,56.95,53.97,54.0,6062,53
8-May-2024,57.5,57.6,56.0,56.81,3635,33
7-May-2024,63.49,63.49,57.76,57.76,3686,62
6-May-2024,60.7,60.79,55.75,60.79,34687,106
3-May-2024,57.9,57.9,57.9,57.9,3301,5
2-May-2024,56.77,56.77,56.77,56.77,197,4
