Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,481.95,482.0,472.55,475.2,24401,1887
27-June-2024,481.35,492.0,473.8,478.35,36195,2636
26-June-2024,488.95,488.95,479.65,481.35,9020,886
25-June-2024,494.4,494.4,480.1,484.15,27027,1591
24-June-2024,488.7,499.5,482.0,484.7,20144,1684
21-June-2024,484.05,499.6,483.45,488.35,51362,2711
20-June-2024,495.0,496.0,485.35,488.25,30608,1732
19-June-2024,498.95,498.95,487.0,489.3,22454,1312
18-June-2024,501.05,509.85,488.05,493.2,52529,1792
14-June-2024,479.85,509.4,478.75,501.55,112112,5579
13-June-2024,466.6,488.2,466.6,483.75,116812,5631
12-June-2024,470.95,472.45,465.55,468.55,11397,822
11-June-2024,462.0,473.05,462.0,467.95,17165,853
10-June-2024,468.9,470.0,454.95,460.7,30382,1774
7-June-2024,455.25,467.6,448.0,465.5,26520,1350
6-June-2024,452.2,455.0,445.0,446.15,19645,1198
5-June-2024,445.0,448.25,421.65,443.05,19820,1289
4-June-2024,464.9,464.9,406.35,438.0,75416,4371
3-June-2024,485.6,486.0,457.75,459.35,80943,3772
31-May-2024,464.9,484.5,451.55,475.95,71145,3814
30-May-2024,466.0,474.0,455.0,457.0,49842,2081
29-May-2024,466.95,466.95,460.0,462.55,24325,1862
28-May-2024,460.65,465.25,451.55,464.5,25681,1008
27-May-2024,470.5,470.5,451.75,454.8,45575,1757
24-May-2024,474.8,479.5,460.05,461.75,90997,3567
23-May-2024,477.35,477.35,461.5,469.15,24369,1754
22-May-2024,467.0,479.4,462.05,469.5,143249,6484
21-May-2024,448.45,467.6,447.5,462.25,22310,1513
18-May-2024,450.0,454.0,445.0,452.2,9509,524
17-May-2024,453.55,454.4,446.6,450.9,13532,745
16-May-2024,444.15,451.05,438.8,447.95,20219,1326
15-May-2024,445.0,448.5,442.55,444.15,8469,570
14-May-2024,454.85,454.85,443.0,444.85,5112,420
13-May-2024,442.0,448.75,434.0,445.9,26269,1137
10-May-2024,451.0,452.0,438.45,441.15,16205,903
9-May-2024,462.55,465.0,447.0,451.65,25623,1427
8-May-2024,449.05,467.0,447.85,462.55,43142,2551
7-May-2024,464.65,464.65,448.0,453.9,48166,2225
6-May-2024,456.95,470.05,454.65,461.3,66552,2935
3-May-2024,443.5,456.0,440.3,451.7,71175,3942
2-May-2024,441.35,443.0,434.9,440.6,10028,587
30-April-2024,446.55,446.55,437.0,438.2,13562,668
29-April-2024,447.25,447.25,437.65,442.35,342635,1795
26-April-2024,443.3,449.45,441.05,443.75,19003,990
25-April-2024,454.45,454.45,438.7,443.3,34262,1661
24-April-2024,444.7,456.0,444.7,450.3,54614,2663
23-April-2024,442.75,457.3,441.9,445.8,44094,2278
22-April-2024,435.8,445.55,431.05,441.5,71315,2276
19-April-2024,436.0,436.0,426.4,430.65,42387,1367
18-April-2024,444.95,450.0,433.85,435.85,19427,942
16-April-2024,437.65,443.55,429.6,441.05,37290,1530
15-April-2024,427.0,442.5,423.6,436.45,36483,1325
12-April-2024,431.95,438.75,427.0,430.4,20585,837
10-April-2024,437.45,438.5,432.15,433.35,21395,1156
9-April-2024,434.6,442.85,432.0,436.9,3723969,2101
8-April-2024,445.8,445.8,432.3,433.85,1932040,3600
5-April-2024,424.6,441.75,424.6,437.05,43537,1799
4-April-2024,429.95,429.95,424.0,425.25,22628,639
3-April-2024,424.7,425.35,421.6,423.5,19481,870
2-April-2024,427.6,429.0,423.9,428.05,12066,660
1-April-2024,420.0,429.9,420.0,428.35,19927,1212
28-March-2024,420.95,421.75,410.85,419.9,42330,1565
27-March-2024,411.15,414.8,408.6,412.95,51325,1144
26-March-2024,399.7,413.5,392.6,410.5,50123,1779
22-March-2024,409.2,409.2,399.45,404.65,10983,460
21-March-2024,400.7,409.55,399.95,401.15,21118,1006
20-March-2024,404.45,404.45,395.3,400.15,46620,1298
19-March-2024,400.25,404.5,395.55,400.0,530536,1098
18-March-2024,389.55,402.1,386.25,400.95,54408,1777
15-March-2024,408.65,408.65,387.05,389.3,23608,1292
14-March-2024,383.95,403.4,380.8,402.1,26392,1180
13-March-2024,409.55,409.55,379.2,385.3,101028,4515
12-March-2024,412.7,413.35,399.95,409.4,43891,2949
11-March-2024,401.9,416.2,392.45,412.95,67192,4534
7-March-2024,384.75,403.05,381.05,397.3,86974,2484
6-March-2024,387.2,387.2,375.1,380.55,54788,1175
5-March-2024,383.45,389.0,379.4,383.05,45348,2902
4-March-2024,403.45,406.4,380.7,384.15,65466,2423
2-March-2024,403.75,406.0,396.5,402.55,12678,660
1-March-2024,399.45,404.85,390.1,400.3,56490,2077
29-February-2024,420.4,423.85,399.0,406.95,43829,1757
28-February-2024,433.95,433.95,417.7,421.1,12239,777
27-February-2024,430.1,437.3,425.0,428.1,19663,941
26-February-2024,438.85,444.3,425.55,429.25,12287,741
23-February-2024,449.25,449.25,437.45,438.35,23688,1430
22-February-2024,445.35,452.0,437.0,446.8,34355,1427
21-February-2024,443.45,452.85,443.45,445.75,33040,1442
20-February-2024,435.05,447.15,433.1,442.7,50222,2217
19-February-2024,435.9,437.6,430.1,433.4,10526,427
16-February-2024,433.15,437.0,430.05,433.65,11701,630
15-February-2024,428.15,434.0,426.8,432.7,10066,646
14-February-2024,435.5,435.5,414.05,425.15,24987,1324
13-February-2024,430.0,438.5,429.85,435.05,26215,1344
12-February-2024,439.25,439.25,428.0,432.6,24006,1097
9-February-2024,444.55,444.55,429.4,434.35,17899,886
8-February-2024,449.95,452.6,434.0,438.65,41014,1591
7-February-2024,457.0,460.0,450.85,452.35,43495,1544
6-February-2024,440.85,469.5,440.0,455.5,120141,3677
5-February-2024,436.4,444.5,430.1,434.2,49378,2234
2-February-2024,429.75,435.1,423.9,429.25,88306,1754
1-February-2024,432.25,436.2,422.45,427.0,39091,1609
31-January-2024,424.9,432.95,421.2,432.15,70088,2090
30-January-2024,425.15,428.4,419.0,420.2,1027165,839
29-January-2024,434.85,434.85,421.2,423.4,971136,669
25-January-2024,430.3,433.6,416.0,429.0,3236975,4706
24-January-2024,421.65,433.5,416.5,430.65,2576735,1478
23-January-2024,417.25,430.4,417.25,419.9,72419,2584
20-January-2024,415.95,421.45,412.3,419.6,27860,1162
19-January-2024,420.55,425.15,417.2,424.35,16798,717
18-January-2024,419.0,423.0,409.25,420.75,11810,821
17-January-2024,410.3,421.55,410.3,418.65,11058,538
16-January-2024,415.0,420.6,413.9,416.7,19368,913
15-January-2024,425.85,425.85,413.35,414.15,30624,1711
12-January-2024,432.5,432.5,420.05,421.3,45572,2389
11-January-2024,424.8,435.55,420.65,433.55,45352,2949
10-January-2024,430.75,430.75,415.0,423.2,34605,1580
9-January-2024,435.55,435.55,424.0,425.9,23255,1620
8-January-2024,430.6,434.0,425.4,429.0,19450,974
5-January-2024,430.55,437.0,425.75,434.25,27548,1497
4-January-2024,433.45,433.45,421.5,428.7,28926,1269
3-January-2024,432.15,434.4,422.6,428.6,65604,2756
2-January-2024,444.75,444.75,432.2,436.05,80873,2299
1-January-2024,423.0,449.0,422.35,439.45,165708,4959
29-December-2023,406.85,422.9,398.25,420.3,127674,4284
28-December-2023,402.05,407.0,398.5,405.35,25016,1065
27-December-2023,398.45,402.45,395.05,399.95,65495,3168
26-December-2023,394.45,404.15,387.6,396.15,45107,2822
22-December-2023,394.55,395.75,386.4,390.95,45959,1635
21-December-2023,389.45,407.3,384.6,396.35,68149,2217
20-December-2023,401.2,401.85,390.75,391.35,34737,1660
19-December-2023,393.6,401.3,393.6,399.65,60902,2050
18-December-2023,394.0,395.0,389.9,392.55,5899,322
15-December-2023,399.85,399.85,389.0,393.7,20694,711
14-December-2023,394.4,397.15,389.0,395.7,45746,1982
13-December-2023,388.0,391.95,382.65,390.2,27181,1513
12-December-2023,385.45,389.95,381.0,385.9,32260,1888
11-December-2023,380.05,388.8,376.5,386.1,26437,883
8-December-2023,381.3,384.05,380.1,381.9,21508,763
7-December-2023,380.65,386.45,379.55,385.45,13750,475
6-December-2023,387.85,388.3,382.65,385.75,38525,1096
5-December-2023,385.05,388.8,380.05,387.95,55696,678
4-December-2023,386.0,389.65,377.35,387.3,34609,1877
1-December-2023,388.25,388.25,375.35,383.2,34121,1349
30-November-2023,377.15,388.0,375.5,385.35,40719,1310
29-November-2023,378.95,379.9,371.7,377.1,76327,2566
28-November-2023,374.85,374.9,365.15,373.5,53704,1845
24-November-2023,364.5,373.9,363.15,366.3,27568,1030
23-November-2023,362.75,368.75,362.75,365.15,33250,1207
22-November-2023,375.0,376.0,356.15,365.55,118740,4540
21-November-2023,364.95,374.0,359.1,372.05,109281,3621
20-November-2023,359.95,363.05,356.2,360.7,15389,1247
17-November-2023,360.05,364.05,353.9,356.15,28178,1405
16-November-2023,361.95,366.7,353.0,362.45,56723,2068
15-November-2023,374.9,374.9,352.0,358.15,65538,2961
13-November-2023,360.65,373.0,351.9,369.15,146329,4575
12-November-2023,366.35,366.35,352.35,358.65,22304,831
