Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,165.75,165.75,162.0,164.05,4578,62
27-June-2024,167.7,167.95,164.0,164.05,4160,65
26-June-2024,168.5,168.75,166.0,166.35,1804,18
25-June-2024,172.55,172.55,168.0,168.0,3362,89
24-June-2024,170.1,176.25,170.1,174.0,2545,14
21-June-2024,170.1,178.5,170.1,173.55,1018,25
20-June-2024,177.2,180.95,172.0,172.55,3663,68
19-June-2024,175.5,178.5,171.2,177.2,3833,63
18-June-2024,185.0,185.0,175.5,178.3,5228,134
14-June-2024,194.9,194.9,181.85,184.7,12027,110
13-June-2024,176.3,195.65,170.8,191.4,40220,1757
12-June-2024,185.3,186.15,173.9,176.25,18956,583
11-June-2024,191.3,197.9,185.3,187.0,95383,4281
10-June-2024,155.95,190.8,155.9,187.45,69443,2484
7-June-2024,158.3,163.65,156.85,159.0,11458,482
6-June-2024,162.05,163.0,153.55,156.4,8788,461
5-June-2024,144.25,159.8,142.1,159.55,8557,322
4-June-2024,151.05,156.9,141.9,145.3,4107,168
3-June-2024,158.0,164.85,156.9,157.65,5627,215
31-May-2024,155.65,165.85,155.65,158.0,5003,231
30-May-2024,159.55,159.9,155.95,158.8,2036,162
29-May-2024,147.95,159.55,145.5,159.35,13602,718
28-May-2024,148.0,150.2,143.95,145.05,1967,180
27-May-2024,154.85,155.2,145.65,147.15,13729,435
24-May-2024,172.65,172.65,151.35,152.1,8805,327
23-May-2024,161.35,163.6,156.3,157.45,7078,308
22-May-2024,163.5,166.3,158.25,160.25,7033,296
21-May-2024,164.5,166.95,159.95,163.8,3500,137
18-May-2024,170.05,172.6,164.0,164.5,2429,55
17-May-2024,166.1,174.95,166.1,169.2,20625,589
16-May-2024,155.6,172.4,155.6,170.15,13966,739
15-May-2024,159.45,163.6,156.0,158.75,5126,186
14-May-2024,164.85,165.15,158.4,159.45,3017,171
13-May-2024,162.0,167.9,159.5,163.6,17870,789
10-May-2024,154.9,164.15,150.3,164.15,21900,562
9-May-2024,157.0,158.6,148.3,149.25,9616,357
8-May-2024,159.1,161.55,155.0,157.8,17785,496
7-May-2024,161.45,165.55,156.4,159.1,8838,290
6-May-2024,169.3,171.9,164.55,165.85,9187,355
3-May-2024,175.9,175.95,165.0,166.0,23632,326
2-May-2024,172.05,178.65,172.0,172.45,12823,473
30-April-2024,178.4,185.0,170.95,172.1,40160,704
29-April-2024,162.6,178.8,162.6,178.3,39697,776
26-April-2024,153.3,165.6,151.7,162.55,33498,632
25-April-2024,157.35,157.35,149.5,150.55,5462,141
24-April-2024,161.85,162.9,153.6,154.25,6682,126
23-April-2024,150.15,161.0,149.75,158.0,5644,272
22-April-2024,156.45,156.45,146.0,146.7,9103,321
19-April-2024,138.5,155.4,135.65,154.45,14909,197
18-April-2024,150.15,150.15,140.55,141.3,3067,311
16-April-2024,153.35,156.85,147.45,148.2,4555,144
15-April-2024,158.15,160.0,151.8,152.95,47128,813
12-April-2024,172.75,173.5,162.05,163.85,36842,1006
10-April-2024,156.35,182.45,156.2,176.7,218025,5114
9-April-2024,128.1,154.05,127.5,154.05,83318,1218
8-April-2024,120.6,130.15,120.6,128.4,4252,193
5-April-2024,125.15,126.0,124.4,125.75,884,27
4-April-2024,125.45,126.0,124.05,124.25,1095,55
3-April-2024,125.45,126.35,123.4,124.5,2731,76
2-April-2024,121.0,129.0,121.0,127.0,789,100
1-April-2024,118.0,129.0,118.0,123.05,13280,265
28-March-2024,118.15,118.15,112.0,117.0,3687,15
27-March-2024,109.8,112.6,109.8,112.6,2362,15
26-March-2024,105.65,109.4,105.65,107.25,72800,52
22-March-2024,104.7,107.75,103.5,107.75,22601,42
21-March-2024,100.5,102.9,100.4,102.7,2840,28
20-March-2024,102.0,102.0,97.75,98.0,11960,80
19-March-2024,105.5,105.5,102.0,102.85,16504,36
18-March-2024,105.1,111.5,104.7,105.2,4698,45
15-March-2024,114.25,114.25,109.25,110.05,751,23
14-March-2024,110.75,113.25,107.1,112.0,5126,37
13-March-2024,114.25,114.25,110.75,110.75,5194,41
12-March-2024,115.9,121.65,115.9,116.55,1532,25
11-March-2024,125.85,134.8,122.0,122.0,3409,46
7-March-2024,128.4,128.4,128.4,128.4,1,1
6-March-2024,128.3,128.3,125.8,125.9,135,4
5-March-2024,128.3,128.3,128.3,128.3,100,1
4-March-2024,125.8,125.8,125.8,125.8,294,6
1-March-2024,122.85,123.4,122.85,123.35,3559,18
29-February-2024,117.0,121.0,116.4,121.0,11764,43
28-February-2024,119.0,119.0,118.75,118.75,3199,24
27-February-2024,121.2,121.2,121.15,121.15,3160,35
26-February-2024,123.6,123.6,123.6,123.6,1060,16
23-February-2024,126.1,126.1,126.1,126.1,6290,36
22-February-2024,128.75,128.9,128.65,128.65,4052,46
21-February-2024,132.0,132.05,131.25,131.25,538,9
20-February-2024,132.0,132.2,132.0,132.2,2893,13
19-February-2024,131.1,132.0,131.1,132.0,6247,43
16-February-2024,134.0,134.0,133.3,133.35,1164,19
15-February-2024,136.0,136.2,136.0,136.0,1898,17
14-February-2024,136.4,136.4,136.25,136.25,522,11
13-February-2024,139.0,139.0,139.0,139.0,2425,19
12-February-2024,141.8,141.8,141.8,141.8,122,6
9-February-2024,144.65,144.65,144.65,144.65,281,7
8-February-2024,147.6,147.6,147.6,147.6,681,9
7-February-2024,150.6,150.6,150.6,150.6,764,6
6-February-2024,153.65,153.65,153.65,153.65,928,6
5-February-2024,166.95,166.95,156.75,156.75,27128,109
2-February-2024,170.15,170.15,164.0,165.0,47673,324
1-February-2024,162.05,162.05,160.0,162.05,25020,190
31-January-2024,149.9,154.35,148.0,154.35,26303,235
30-January-2024,149.5,149.5,144.05,147.0,4765,21
29-January-2024,143.5,148.9,141.7,143.2,2547,30
25-January-2024,146.1,146.1,143.0,143.0,535,12
24-January-2024,144.05,144.05,139.05,142.95,2876,36
23-January-2024,145.05,152.0,144.05,144.25,8930,64
20-January-2024,149.05,150.0,145.0,145.05,7246,60
19-January-2024,139.9,143.95,139.9,142.9,3566,34
18-January-2024,138.5,141.0,133.0,137.15,2463,31
17-January-2024,139.9,142.95,136.65,138.1,17091,98
16-January-2024,140.9,147.0,140.6,143.8,998,35
15-January-2024,145.0,145.0,139.2,140.0,16486,72
12-January-2024,148.5,148.5,143.05,144.15,2546,36
11-January-2024,148.6,149.25,141.85,148.15,3178,44
10-January-2024,143.3,145.0,143.25,143.25,2231,17
9-January-2024,145.6,145.6,143.0,143.05,4036,54
8-January-2024,148.0,150.0,140.25,146.75,6263,44
5-January-2024,141.15,145.95,140.1,145.25,14863,119
4-January-2024,143.25,143.25,137.35,139.0,5931,48
3-January-2024,139.0,143.0,138.0,141.0,2810,32
2-January-2024,141.9,141.9,138.5,139.85,4501,58
1-January-2024,139.0,148.9,137.75,142.0,13349,106
29-December-2023,146.9,147.05,138.0,145.0,7573,62
28-December-2023,131.55,142.0,131.0,140.05,9969,106
27-December-2023,141.1,141.1,135.7,135.7,15989,142
26-December-2023,143.95,144.6,141.0,142.8,5823,261
22-December-2023,147.0,150.5,141.2,142.35,24440,805
21-December-2023,134.95,149.0,133.95,145.25,59384,1516
20-December-2023,137.1,154.0,132.9,139.0,162956,3074
19-December-2023,130.45,143.65,129.95,134.4,123759,3053
18-December-2023,115.8,134.25,115.8,129.55,72472,1991
15-December-2023,117.9,118.0,115.25,116.4,5973,204
14-December-2023,122.9,122.9,114.5,117.05,29502,369
13-December-2023,113.9,122.0,113.9,120.5,11795,180
12-December-2023,122.25,122.25,115.65,116.1,4981,159
11-December-2023,119.15,121.6,119.15,119.85,5627,150
8-December-2023,120.4,122.55,120.05,121.6,4262,150
7-December-2023,122.1,122.1,120.0,120.15,7310,84
6-December-2023,123.8,125.0,119.9,122.85,5836,155
5-December-2023,120.15,123.0,117.8,121.65,15072,399
