Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,11.01,11.93,10.28,10.85,37947,347,PBA INFRASTRUCTURE LTD.
27-June-2024,11.06,11.73,11.06,11.2,20803,107,PBA INFRASTRUCTURE LTD.
26-June-2024,11.78,11.8,11.1,11.38,20291,80,PBA INFRASTRUCTURE LTD.
25-June-2024,11.29,12.23,11.28,11.8,89477,280,PBA INFRASTRUCTURE LTD.
24-June-2024,11.36,11.36,11.0,11.12,6924,47,PBA INFRASTRUCTURE LTD.
21-June-2024,11.25,11.47,10.81,11.1,8893,63,PBA INFRASTRUCTURE LTD.
20-June-2024,11.25,11.49,10.74,11.02,6160,46,PBA INFRASTRUCTURE LTD.
19-June-2024,11.73,11.73,10.53,11.2,11580,52,PBA INFRASTRUCTURE LTD.
18-June-2024,11.28,12.0,10.5,11.12,25441,94,PBA INFRASTRUCTURE LTD.
14-June-2024,11.6,11.6,10.93,11.25,9246,75,PBA INFRASTRUCTURE LTD.
13-June-2024,11.25,11.55,10.51,11.35,12860,69,PBA INFRASTRUCTURE LTD.
12-June-2024,11.49,11.99,11.31,11.36,10435,74,PBA INFRASTRUCTURE LTD.
11-June-2024,10.54,11.18,10.54,11.06,6570,64,PBA INFRASTRUCTURE LTD.
10-June-2024,11.0,11.5,10.27,10.53,40347,283,PBA INFRASTRUCTURE LTD.
7-June-2024,10.79,11.2,10.28,10.87,9580,174,PBA INFRASTRUCTURE LTD.
6-June-2024,10.5,10.8,9.93,10.69,8572,115,PBA INFRASTRUCTURE LTD.
5-June-2024,10.75,10.75,9.82,10.32,6031,71,PBA INFRASTRUCTURE LTD.
4-June-2024,11.35,11.35,10.28,10.3,19869,81,PBA INFRASTRUCTURE LTD.
3-June-2024,11.5,11.5,10.5,10.82,13682,90,PBA INFRASTRUCTURE LTD.
31-May-2024,11.01,11.01,11.01,11.01,44873,61,PBA INFRASTRUCTURE LTD.
30-May-2024,12.15,12.15,11.5,11.58,5082,87,PBA INFRASTRUCTURE LTD.
29-May-2024,12.3,12.3,11.43,11.83,7039,124,PBA INFRASTRUCTURE LTD.
28-May-2024,11.81,12.4,11.37,11.87,12638,179,PBA INFRASTRUCTURE LTD.
27-May-2024,12.17,12.17,11.61,11.81,13492,264,PBA INFRASTRUCTURE LTD.
24-May-2024,12.12,12.41,11.66,12.17,17249,235,PBA INFRASTRUCTURE LTD.
23-May-2024,11.75,12.36,11.75,12.01,11685,122,PBA INFRASTRUCTURE LTD.
22-May-2024,12.59,12.59,11.67,12.29,25077,334,PBA INFRASTRUCTURE LTD.
21-May-2024,11.99,12.01,11.48,12.01,35376,77,PBA INFRASTRUCTURE LTD.
18-May-2024,12.0,12.0,11.15,11.44,3430,86,PBA INFRASTRUCTURE LTD.
17-May-2024,12.29,12.29,11.3,11.59,4504,54,PBA INFRASTRUCTURE LTD.
