Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,367.45,367.45,367.45,367.45,8582,21
27-June-2024,360.25,360.25,360.25,360.25,5811,16
26-June-2024,353.2,353.2,353.2,353.2,9081,25
25-June-2024,346.3,346.3,346.3,346.3,48300,33
24-June-2024,339.55,339.55,329.9,339.55,245792,256
21-June-2024,323.4,323.4,323.4,323.4,5239,28
20-June-2024,304.95,308.0,293.45,308.0,15416,131
19-June-2024,272.05,293.45,272.05,293.35,7177,86
18-June-2024,295.9,295.9,275.0,279.5,7449,83
14-June-2024,266.0,284.7,266.0,284.7,9229,82
13-June-2024,268.55,276.0,265.6,271.15,6981,44
12-June-2024,268.0,277.0,261.2,274.0,3540,31
11-June-2024,265.65,272.0,265.0,268.8,2383,32
10-June-2024,277.15,277.15,260.05,265.65,1601,35
7-June-2024,269.95,272.0,264.0,265.2,1662,30
6-June-2024,263.95,267.95,258.05,262.15,7585,21
5-June-2024,247.15,263.95,247.15,257.5,1515,17
4-June-2024,269.0,278.25,259.1,260.05,16041,62
3-June-2024,264.0,274.0,258.2,265.0,1770,36
31-May-2024,264.95,265.4,255.05,263.05,3639,49
30-May-2024,273.85,278.9,262.05,266.55,4975,55
29-May-2024,297.6,297.6,269.3,270.4,12008,146
28-May-2024,274.1,284.55,265.0,283.45,25776,94
27-May-2024,273.5,273.5,265.1,271.0,215,9
24-May-2024,275.0,275.0,273.0,273.95,1482,20
23-May-2024,289.8,289.8,280.0,280.0,2076,16
22-May-2024,285.6,288.5,277.2,280.75,5459,43
21-May-2024,271.55,284.95,271.55,280.0,8379,53
18-May-2024,268.5,273.1,268.5,273.1,330,7
17-May-2024,268.0,274.6,268.0,269.0,1680,12
16-May-2024,267.0,274.9,267.0,268.0,824,13
15-May-2024,262.0,271.95,262.0,267.15,1775,26
14-May-2024,260.1,267.7,260.1,264.7,1338,15
13-May-2024,265.2,270.95,261.05,270.95,1346,12
10-May-2024,262.0,273.95,262.0,273.2,992,15
9-May-2024,263.55,270.0,260.1,266.1,3065,39
8-May-2024,273.0,273.0,259.35,265.0,15854,75
7-May-2024,271.0,277.5,270.0,273.0,16818,38
6-May-2024,278.9,278.9,270.5,278.5,753,17
3-May-2024,279.9,279.9,270.1,274.0,2885,36
2-May-2024,270.4,279.55,270.0,279.05,8170,36
30-April-2024,279.95,284.95,268.3,279.95,11744,93
29-April-2024,268.0,292.0,268.0,282.35,1763,31
26-April-2024,282.05,294.75,280.05,280.3,3927,69
25-April-2024,290.0,295.9,282.0,294.75,516,19
24-April-2024,293.0,293.0,274.65,290.0,9174,62
23-April-2024,297.95,299.95,286.0,289.1,1451,37
22-April-2024,298.35,298.35,289.35,296.45,3556,35
19-April-2024,304.9,304.9,290.2,298.35,744,18
18-April-2024,309.9,309.9,289.75,291.4,2910,52
16-April-2024,306.95,309.0,294.0,304.95,3164,55
15-April-2024,290.05,300.0,286.0,298.35,3196,40
12-April-2024,300.0,300.5,291.0,298.05,2692,37
10-April-2024,304.0,307.7,298.0,300.05,6148,52
9-April-2024,314.3,314.3,303.0,307.8,2643,38
8-April-2024,312.0,312.0,298.6,310.45,16836,119
