Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,737.5,737.5,720.0,730.25,1992,268,Kewal Kiran Clothing Ltd.
27-June-2024,739.25,742.5,730.45,734.15,5958,577,Kewal Kiran Clothing Ltd.
26-June-2024,728.4,739.25,720.75,735.85,5478,485,Kewal Kiran Clothing Ltd.
25-June-2024,725.1,729.85,719.05,726.9,11143,606,Kewal Kiran Clothing Ltd.
24-June-2024,718.7,731.05,698.3,723.25,6615,617,Kewal Kiran Clothing Ltd.
21-June-2024,711.6,717.7,709.75,714.4,1785,301,Kewal Kiran Clothing Ltd.
20-June-2024,708.85,715.15,700.7,703.1,1945,324,Kewal Kiran Clothing Ltd.
19-June-2024,730.0,730.0,690.0,707.4,4527,585,Kewal Kiran Clothing Ltd.
18-June-2024,692.0,716.0,691.25,713.85,4773,432,Kewal Kiran Clothing Ltd.
14-June-2024,700.0,720.95,700.0,705.35,5666,790,Kewal Kiran Clothing Ltd.
13-June-2024,702.7,718.2,702.7,713.85,7311,674,Kewal Kiran Clothing Ltd.
12-June-2024,678.25,704.7,678.25,700.85,2590,286,Kewal Kiran Clothing Ltd.
11-June-2024,697.0,703.05,685.0,690.5,6431,558,Kewal Kiran Clothing Ltd.
10-June-2024,691.45,696.4,682.1,694.85,3507,297,Kewal Kiran Clothing Ltd.
7-June-2024,680.35,698.45,675.95,688.85,11064,800,Kewal Kiran Clothing Ltd.
6-June-2024,652.35,702.35,648.7,676.4,3901,500,Kewal Kiran Clothing Ltd.
5-June-2024,650.5,650.5,624.75,638.95,2840,312,Kewal Kiran Clothing Ltd.
4-June-2024,679.7,679.7,624.05,635.7,6813,713,Kewal Kiran Clothing Ltd.
3-June-2024,717.0,717.0,668.6,679.55,11906,1133,Kewal Kiran Clothing Ltd.
31-May-2024,699.95,700.0,671.2,679.2,7987,875,Kewal Kiran Clothing Ltd.
30-May-2024,703.4,704.1,681.1,684.2,4435,541,Kewal Kiran Clothing Ltd.
29-May-2024,671.15,681.0,667.0,671.7,2427,307,Kewal Kiran Clothing Ltd.
28-May-2024,683.0,684.25,673.05,676.45,6192,629,Kewal Kiran Clothing Ltd.
27-May-2024,690.0,699.15,680.45,682.95,3733,414,Kewal Kiran Clothing Ltd.
24-May-2024,660.0,690.4,660.0,680.25,11775,2030,Kewal Kiran Clothing Ltd.
23-May-2024,665.7,668.75,650.0,652.6,1727,287,Kewal Kiran Clothing Ltd.
22-May-2024,664.6,673.0,657.6,662.6,1900,265,Kewal Kiran Clothing Ltd.
21-May-2024,665.0,667.0,655.0,658.4,1464,289,Kewal Kiran Clothing Ltd.
18-May-2024,660.0,668.3,657.95,666.45,189,39,Kewal Kiran Clothing Ltd.
17-May-2024,665.75,667.65,658.95,660.25,218,88,Kewal Kiran Clothing Ltd.
16-May-2024,666.0,667.1,647.1,661.2,1967,319,Kewal Kiran Clothing Ltd.
15-May-2024,672.75,679.2,656.85,664.7,2234,551,Kewal Kiran Clothing Ltd.
14-May-2024,644.2,671.25,639.45,667.25,2438,150,Kewal Kiran Clothing Ltd.
13-May-2024,656.35,661.4,636.65,641.25,1716,279,Kewal Kiran Clothing Ltd.
10-May-2024,639.0,660.8,639.0,656.35,3247,356,Kewal Kiran Clothing Ltd.
9-May-2024,655.35,655.35,635.05,638.5,4814,454,Kewal Kiran Clothing Ltd.
8-May-2024,665.0,670.2,652.25,655.35,7060,894,Kewal Kiran Clothing Ltd.
7-May-2024,685.0,685.0,657.95,667.05,1294,221,Kewal Kiran Clothing Ltd.
6-May-2024,690.05,700.75,667.95,680.05,4075,406,Kewal Kiran Clothing Ltd.
3-May-2024,700.8,705.1,695.0,696.85,3070,282,Kewal Kiran Clothing Ltd.
2-May-2024,712.35,712.35,695.15,700.8,3936,480,Kewal Kiran Clothing Ltd.
30-April-2024,708.0,714.0,704.6,712.9,2502,374,Kewal Kiran Clothing Ltd.
29-April-2024,727.25,727.25,698.95,704.1,1690,246,Kewal Kiran Clothing Ltd.
26-April-2024,702.8,720.0,702.8,711.45,1127,162,Kewal Kiran Clothing Ltd.
25-April-2024,700.0,720.0,700.0,702.3,5419,534,Kewal Kiran Clothing Ltd.
24-April-2024,691.25,708.9,691.25,702.05,3950,470,Kewal Kiran Clothing Ltd.
23-April-2024,688.0,693.45,680.95,688.3,2002,208,Kewal Kiran Clothing Ltd.
22-April-2024,691.15,700.0,685.1,688.35,4833,439,Kewal Kiran Clothing Ltd.
19-April-2024,726.0,726.0,693.75,695.8,1683,284,Kewal Kiran Clothing Ltd.
18-April-2024,720.55,720.55,700.6,709.25,1827,116,Kewal Kiran Clothing Ltd.
16-April-2024,697.5,720.0,697.35,719.3,582,76,Kewal Kiran Clothing Ltd.
15-April-2024,717.5,717.5,694.0,700.5,2992,206,Kewal Kiran Clothing Ltd.
12-April-2024,731.05,731.05,715.0,724.45,1502,170,Kewal Kiran Clothing Ltd.
10-April-2024,730.0,732.9,718.0,732.85,771,64,Kewal Kiran Clothing Ltd.
9-April-2024,735.0,735.75,729.0,731.1,363,21,Kewal Kiran Clothing Ltd.
8-April-2024,739.85,747.0,730.0,735.0,524,88,Kewal Kiran Clothing Ltd.
5-April-2024,740.1,741.0,726.8,734.7,1037,210,Kewal Kiran Clothing Ltd.
4-April-2024,752.8,752.8,726.65,736.05,3762,335,Kewal Kiran Clothing Ltd.
3-April-2024,722.85,742.0,720.0,736.25,415,56,Kewal Kiran Clothing Ltd.
2-April-2024,707.3,735.0,707.3,730.4,1400,208,Kewal Kiran Clothing Ltd.
1-April-2024,671.4,709.05,671.4,705.95,3412,304,Kewal Kiran Clothing Ltd.
28-March-2024,673.7,687.8,652.75,670.0,4390,737,Kewal Kiran Clothing Ltd.
27-March-2024,679.4,685.1,660.0,667.25,5799,169,Kewal Kiran Clothing Ltd.
26-March-2024,679.6,695.0,672.0,674.65,1592,135,Kewal Kiran Clothing Ltd.
22-March-2024,679.2,700.35,669.95,693.45,663,105,Kewal Kiran Clothing Ltd.
21-March-2024,688.0,692.95,676.0,679.6,181,61,Kewal Kiran Clothing Ltd.
20-March-2024,728.75,728.75,682.85,686.7,1546,188,Kewal Kiran Clothing Ltd.
19-March-2024,693.85,755.0,690.0,697.75,5580,803,Kewal Kiran Clothing Ltd.
18-March-2024,677.95,709.8,665.0,701.15,8069,922,Kewal Kiran Clothing Ltd.
15-March-2024,655.0,684.0,652.35,679.6,11190,1392,Kewal Kiran Clothing Ltd.
14-March-2024,660.0,678.6,626.0,658.35,5061,603,Kewal Kiran Clothing Ltd.
13-March-2024,696.0,700.55,655.0,660.5,11418,752,Kewal Kiran Clothing Ltd.
12-March-2024,703.1,712.25,683.75,705.75,4721,293,Kewal Kiran Clothing Ltd.
11-March-2024,736.8,736.8,700.0,703.65,4719,695,Kewal Kiran Clothing Ltd.
7-March-2024,725.7,756.3,725.7,738.1,1244,132,Kewal Kiran Clothing Ltd.
6-March-2024,742.7,742.7,729.8,738.65,679,80,Kewal Kiran Clothing Ltd.
5-March-2024,762.2,762.2,740.0,744.35,1020,136,Kewal Kiran Clothing Ltd.
4-March-2024,736.6,760.35,736.6,751.35,1470,155,Kewal Kiran Clothing Ltd.
2-March-2024,746.8,751.45,746.8,751.45,12,7,Kewal Kiran Clothing Ltd.
1-March-2024,750.0,764.15,747.8,754.0,1242,164,Kewal Kiran Clothing Ltd.
29-February-2024,752.05,757.2,739.0,749.85,1577,233,Kewal Kiran Clothing Ltd.
28-February-2024,753.4,757.5,744.55,752.05,397,41,Kewal Kiran Clothing Ltd.
27-February-2024,750.2,760.0,736.0,753.05,2436,268,Kewal Kiran Clothing Ltd.
26-February-2024,763.3,763.3,747.7,753.25,1965,243,Kewal Kiran Clothing Ltd.
23-February-2024,741.8,760.0,740.2,748.3,1868,237,Kewal Kiran Clothing Ltd.
22-February-2024,743.6,774.6,733.7,760.35,2041,190,Kewal Kiran Clothing Ltd.
21-February-2024,747.1,747.1,736.05,744.4,1157,125,Kewal Kiran Clothing Ltd.
