Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,78.82,79.28,77.53,77.73,475421,3887
27-June-2024,81.01,81.27,77.48,78.15,733470,6406
26-June-2024,77.8,82.32,77.0,80.72,1041520,5386
25-June-2024,77.98,79.36,77.21,77.37,442798,3941
24-June-2024,77.52,79.15,77.01,77.38,331107,2329
21-June-2024,80.67,80.67,78.1,78.43,280695,1915
20-June-2024,76.9,81.18,76.85,79.9,728324,4561
19-June-2024,78.8,79.56,76.76,77.4,468892,4232
18-June-2024,78.8,79.71,78.21,78.49,256735,1702
14-June-2024,80.15,80.75,78.6,78.8,306826,3316
13-June-2024,81.69,81.8,79.52,80.05,751071,5968
12-June-2024,76.63,82.58,76.26,81.14,1593076,7939
11-June-2024,74.94,77.78,74.38,76.24,941567,6919
10-June-2024,75.93,76.09,74.21,74.49,467298,4362
7-June-2024,75.63,75.63,73.63,74.71,194865,1611
6-June-2024,72.9,74.9,72.07,74.31,432869,3555
5-June-2024,70.18,72.64,68.35,71.53,659465,5609
4-June-2024,75.17,75.17,65.29,68.79,503031,5244
3-June-2024,76.21,77.46,74.8,75.17,237664,2116
31-May-2024,74.37,74.91,73.22,74.58,181363,1793
30-May-2024,74.95,75.01,73.57,73.89,205970,1580
29-May-2024,75.45,75.78,74.49,74.62,271713,1928
28-May-2024,76.16,76.97,75.0,75.14,543642,4112
27-May-2024,77.01,77.64,76.02,76.16,223231,1780
24-May-2024,77.48,78.49,76.01,76.68,583288,4678
23-May-2024,76.73,78.28,76.62,77.06,183099,1637
22-May-2024,77.54,78.17,76.5,76.63,205202,1730
21-May-2024,77.66,78.63,77.0,77.34,233822,1829
18-May-2024,78.47,78.47,77.35,77.66,104074,1151
17-May-2024,76.87,79.38,76.87,77.8,390738,3282
16-May-2024,78.21,78.5,76.5,76.86,333441,3345
15-May-2024,78.65,79.6,77.3,77.67,231504,1944
14-May-2024,75.99,78.25,75.21,77.73,516059,4506
13-May-2024,75.79,76.07,74.19,75.2,212279,1900
10-May-2024,76.11,76.8,74.69,75.86,418886,4134
9-May-2024,77.5,77.86,75.31,75.88,417415,4583
8-May-2024,77.03,78.34,77.0,77.14,447360,3744
7-May-2024,78.87,79.64,76.61,77.21,445290,4828
6-May-2024,81.09,81.21,78.56,78.86,465162,4691
3-May-2024,82.92,82.92,80.17,80.8,235980,1938
2-May-2024,82.91,83.13,81.55,81.99,509096,4143
30-April-2024,84.09,84.09,82.0,82.26,460054,4037
29-April-2024,82.4,84.81,82.4,83.56,529145,3332
26-April-2024,83.3,83.95,82.16,82.34,718736,5056
25-April-2024,84.78,85.41,83.0,83.55,609369,3466
24-April-2024,85.89,87.01,83.9,85.23,1090423,5553
23-April-2024,77.94,89.75,77.94,84.89,5981282,29661
22-April-2024,75.93,79.28,75.5,77.76,657873,5154
19-April-2024,75.0,75.8,74.5,75.27,437248,4173
18-April-2024,77.57,78.05,76.03,76.36,256201,1763
16-April-2024,75.86,77.31,75.56,76.52,273190,3170
15-April-2024,75.51,77.8,75.01,76.38,336113,2502
12-April-2024,80.44,80.75,77.75,78.38,436597,5125
10-April-2024,80.01,81.3,79.08,80.96,232534,2072
9-April-2024,81.85,81.85,79.35,80.05,432724,3847
8-April-2024,81.03,82.9,80.51,80.85,257286,2145
5-April-2024,82.09,82.37,80.45,81.53,274429,2022
4-April-2024,81.51,83.19,80.83,82.12,675266,4689
3-April-2024,81.27,82.23,80.52,81.41,819201,4697
2-April-2024,79.87,82.6,78.27,81.56,1572128,7299
1-April-2024,74.97,79.8,74.71,79.18,891860,4359
28-March-2024,75.08,76.8,73.5,73.96,1408121,8299
27-March-2024,76.9,77.81,74.5,75.05,1049539,4068
26-March-2024,78.49,79.72,75.15,76.26,612331,2762
22-March-2024,78.4,80.2,78.4,78.52,645255,5133
21-March-2024,79.42,80.74,77.9,78.32,779473,4210
20-March-2024,77.73,79.75,76.9,78.13,1053525,4904
19-March-2024,80.47,80.47,76.9,77.54,503289,3742
18-March-2024,79.11,82.23,79.11,79.98,807465,5072
15-March-2024,80.99,82.19,78.05,78.99,466701,2917
14-March-2024,74.99,81.25,73.72,80.6,1336599,9339
13-March-2024,81.25,83.59,73.35,74.37,1817174,14053
12-March-2024,85.43,86.28,81.01,81.5,994479,9009
11-March-2024,90.46,90.46,85.0,85.72,591099,6031
7-March-2024,84.19,91.0,83.6,89.89,2711728,15328
6-March-2024,85.85,86.27,81.1,83.35,457705,3752
