Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,17.85,18.5,17.5,17.51,7408,45
27-June-2024,17.53,18.2,17.36,17.7,1828,25
26-June-2024,18.25,18.25,17.52,17.9,3055,27
25-June-2024,18.89,18.89,18.0,18.03,359,23
24-June-2024,18.89,18.89,17.45,18.48,1710,35
21-June-2024,18.01,18.98,17.1,18.15,1370,37
20-June-2024,17.51,18.88,17.51,17.98,3761,32
19-June-2024,18.02,18.8,18.02,18.5,8313,32
18-June-2024,17.95,18.6,17.0,17.5,15772,52
14-June-2024,17.99,17.99,17.5,17.94,703,15
13-June-2024,18.99,18.99,17.01,18.0,5114,44
12-June-2024,18.3,18.3,16.16,17.69,9410,58
11-June-2024,17.99,17.99,17.0,17.69,13232,43
10-June-2024,16.73,17.9,16.73,16.96,5131,44
7-June-2024,17.11,17.55,16.11,16.72,1347,33
6-June-2024,17.75,18.5,17.11,17.43,5610,41
5-June-2024,17.76,18.22,16.88,17.8,4421,21
4-June-2024,17.63,17.87,16.75,17.76,17008,52
3-June-2024,18.77,18.77,17.5,17.63,4786,64
31-May-2024,18.75,18.75,17.88,17.88,12991,41
30-May-2024,18.42,18.93,17.99,18.82,2729,14
29-May-2024,19.67,19.67,18.0,18.06,881,23
28-May-2024,18.2,18.75,18.06,18.74,11171,26
27-May-2024,18.85,19.0,17.55,18.33,4048,27
24-May-2024,18.76,18.76,17.61,18.45,34560,45
23-May-2024,18.7,18.7,18.0,18.39,9114,44
22-May-2024,18.95,19.4,17.65,18.2,10899,33
21-May-2024,18.88,18.88,18.1,18.57,6586,43
18-May-2024,18.5,18.59,18.0,18.03,23,3
17-May-2024,17.3,18.0,17.3,17.92,13970,30
16-May-2024,17.75,17.95,16.8,17.77,7505,38
15-May-2024,18.26,18.85,17.34,17.41,27699,44
14-May-2024,18.05,19.54,18.01,18.25,4713,31
13-May-2024,18.52,18.99,17.29,18.95,2313,14
10-May-2024,19.09,19.09,18.15,18.16,476,13
9-May-2024,19.26,19.26,17.47,19.1,3372,32
8-May-2024,17.77,18.36,17.77,18.35,240,12
7-May-2024,18.48,18.48,17.59,18.32,2422,18
6-May-2024,18.99,19.29,17.47,18.16,11090,58
3-May-2024,17.3,18.49,17.3,18.38,3108,33
2-May-2024,19.08,19.08,18.02,18.07,2384,36
30-April-2024,19.2,19.29,18.8,18.89,5220,33
29-April-2024,21.22,21.22,19.22,19.78,3685,47
26-April-2024,20.42,20.42,20.2,20.21,1047,19
25-April-2024,19.03,19.8,19.03,19.45,1018,19
24-April-2024,19.0,19.84,19.0,19.03,1621,22
23-April-2024,20.28,20.87,18.89,18.91,1151,26
22-April-2024,21.34,21.34,19.88,19.88,527,32
19-April-2024,20.54,20.98,20.0,20.92,5008,35
18-April-2024,19.17,20.35,19.1,20.14,9559,41
16-April-2024,19.78,19.79,19.0,19.65,13382,47
15-April-2024,17.96,18.85,17.15,18.85,29957,47
12-April-2024,17.15,17.96,17.15,17.96,9156,25
10-April-2024,17.87,17.87,16.56,17.11,2081,24
9-April-2024,17.78,17.78,16.9,17.06,4991,36
8-April-2024,17.03,17.79,17.03,17.43,1438,26
5-April-2024,18.97,18.97,17.43,17.87,8071,74
4-April-2024,18.65,18.65,17.25,18.07,2421,42
3-April-2024,18.1,18.1,17.0,17.79,3322,34
2-April-2024,16.8,17.57,16.23,17.25,5177,44
1-April-2024,16.66,16.78,15.31,16.74,5735,32
28-March-2024,15.95,16.8,15.51,16.03,15588,46
27-March-2024,16.5,17.29,15.91,16.07,7061,44
26-March-2024,17.23,17.23,16.1,16.5,4125,21
22-March-2024,17.85,17.85,16.28,16.89,9082,30
21-March-2024,17.5,17.5,16.81,17.03,1733,37
20-March-2024,17.2,17.68,16.21,17.5,494,20
19-March-2024,17.8,17.98,16.81,16.86,2224,27
18-March-2024,16.85,18.0,16.85,17.64,1334,32
15-March-2024,17.99,17.99,16.35,17.41,1803,35
14-March-2024,15.96,17.31,15.96,17.18,3520,32
13-March-2024,17.51,17.51,16.79,16.79,6308,51
12-March-2024,18.02,18.02,17.67,17.67,2596,39
11-March-2024,18.23,18.97,17.53,18.6,29848,70
7-March-2024,19.9,19.9,18.23,18.38,2251,52
6-March-2024,19.99,20.0,19.15,19.18,16710,84
5-March-2024,20.0,20.96,19.19,20.15,8219,79
4-March-2024,21.28,21.55,19.65,20.18,24188,87
2-March-2024,21.73,22.68,20.55,20.63,10492,33
1-March-2024,22.17,23.2,21.07,21.63,6626,49
29-February-2024,23.8,23.8,22.17,22.17,4616,27
28-February-2024,23.55,24.72,22.38,23.33,5478,63
