Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,126.95,130.8,123.5,124.4,44742,1278,AUTOLINE INDUSTRIES LTD.
27-June-2024,116.0,133.25,116.0,126.65,156127,4270,AUTOLINE INDUSTRIES LTD.
26-June-2024,120.0,120.0,115.05,115.25,9691,544,AUTOLINE INDUSTRIES LTD.
25-June-2024,122.0,122.0,116.55,116.85,10378,317,AUTOLINE INDUSTRIES LTD.
24-June-2024,119.0,121.4,118.05,119.05,22705,559,AUTOLINE INDUSTRIES LTD.
21-June-2024,119.45,122.0,118.2,119.55,23645,620,AUTOLINE INDUSTRIES LTD.
20-June-2024,117.0,120.95,116.75,118.25,30940,819,AUTOLINE INDUSTRIES LTD.
19-June-2024,121.0,121.0,114.8,116.1,37951,666,AUTOLINE INDUSTRIES LTD.
18-June-2024,118.5,121.4,118.05,118.8,50165,957,AUTOLINE INDUSTRIES LTD.
14-June-2024,126.5,126.5,117.9,119.1,32950,1011,AUTOLINE INDUSTRIES LTD.
13-June-2024,128.5,128.5,121.0,122.2,36498,842,AUTOLINE INDUSTRIES LTD.
12-June-2024,125.5,128.5,124.7,125.7,11531,407,AUTOLINE INDUSTRIES LTD.
11-June-2024,128.4,128.4,123.4,125.45,28621,836,AUTOLINE INDUSTRIES LTD.
10-June-2024,121.65,126.5,120.2,124.0,46115,1413,AUTOLINE INDUSTRIES LTD.
7-June-2024,120.9,120.9,115.45,119.9,25200,731,AUTOLINE INDUSTRIES LTD.
6-June-2024,117.95,118.15,115.25,117.05,9709,225,AUTOLINE INDUSTRIES LTD.
5-June-2024,102.65,118.1,102.0,114.95,19128,564,AUTOLINE INDUSTRIES LTD.
4-June-2024,120.75,120.75,100.15,106.3,23346,679,AUTOLINE INDUSTRIES LTD.
3-June-2024,126.0,126.0,118.1,118.35,27565,527,AUTOLINE INDUSTRIES LTD.
31-May-2024,129.95,129.95,116.9,117.65,2708,156,AUTOLINE INDUSTRIES LTD.
30-May-2024,122.9,122.9,117.5,117.7,19497,404,AUTOLINE INDUSTRIES LTD.
29-May-2024,126.8,126.8,120.0,120.35,24325,715,AUTOLINE INDUSTRIES LTD.
28-May-2024,128.75,128.75,123.45,124.6,14938,331,AUTOLINE INDUSTRIES LTD.
27-May-2024,128.2,129.3,123.85,124.75,88340,2486,AUTOLINE INDUSTRIES LTD.
24-May-2024,117.0,123.0,117.0,121.5,31917,727,AUTOLINE INDUSTRIES LTD.
23-May-2024,120.3,122.9,118.95,121.15,15785,459,AUTOLINE INDUSTRIES LTD.
22-May-2024,117.2,121.9,117.2,118.3,14151,212,AUTOLINE INDUSTRIES LTD.
21-May-2024,120.7,122.2,119.45,119.55,9951,287,AUTOLINE INDUSTRIES LTD.
18-May-2024,124.8,124.8,118.8,120.35,3057,122,AUTOLINE INDUSTRIES LTD.
17-May-2024,122.0,122.4,117.9,120.0,20188,579,AUTOLINE INDUSTRIES LTD.
16-May-2024,137.95,137.95,119.0,120.1,7160,187,AUTOLINE INDUSTRIES LTD.
15-May-2024,120.95,122.1,118.8,119.3,8237,348,AUTOLINE INDUSTRIES LTD.
14-May-2024,116.05,121.0,116.05,120.4,12266,457,AUTOLINE INDUSTRIES LTD.
13-May-2024,118.15,118.25,113.25,116.75,20308,579,AUTOLINE INDUSTRIES LTD.
10-May-2024,115.0,119.65,115.0,118.5,7269,296,AUTOLINE INDUSTRIES LTD.
9-May-2024,118.25,122.65,115.8,117.05,8738,362,AUTOLINE INDUSTRIES LTD.
8-May-2024,120.3,123.95,118.6,121.2,7734,245,AUTOLINE INDUSTRIES LTD.
7-May-2024,124.25,124.25,118.8,119.65,9722,241,AUTOLINE INDUSTRIES LTD.
6-May-2024,129.95,129.95,119.0,122.2,22016,586,AUTOLINE INDUSTRIES LTD.
3-May-2024,135.45,135.45,121.5,122.15,11537,260,AUTOLINE INDUSTRIES LTD.
2-May-2024,125.0,129.45,122.1,123.05,23121,850,AUTOLINE INDUSTRIES LTD.
30-April-2024,124.7,125.8,123.1,123.8,8730,295,AUTOLINE INDUSTRIES LTD.
29-April-2024,123.85,125.85,123.5,123.8,12135,372,AUTOLINE INDUSTRIES LTD.
26-April-2024,128.65,128.65,123.45,124.0,15588,675,AUTOLINE INDUSTRIES LTD.
25-April-2024,122.25,128.85,122.25,125.9,9525,472,AUTOLINE INDUSTRIES LTD.
24-April-2024,130.0,130.0,127.0,128.2,7818,400,AUTOLINE INDUSTRIES LTD.
23-April-2024,120.0,131.0,120.0,128.05,31161,943,AUTOLINE INDUSTRIES LTD.
22-April-2024,127.5,127.5,125.4,126.25,9645,397,AUTOLINE INDUSTRIES LTD.
19-April-2024,126.35,128.0,120.55,126.15,26034,593,AUTOLINE INDUSTRIES LTD.
18-April-2024,127.0,128.85,123.35,123.85,13184,391,AUTOLINE INDUSTRIES LTD.
16-April-2024,118.05,126.1,118.05,124.05,15140,283,AUTOLINE INDUSTRIES LTD.
15-April-2024,125.0,125.0,119.05,120.35,10421,467,AUTOLINE INDUSTRIES LTD.
12-April-2024,131.5,131.5,125.0,126.4,29867,737,AUTOLINE INDUSTRIES LTD.
10-April-2024,136.0,136.0,129.2,130.5,22775,750,AUTOLINE INDUSTRIES LTD.
9-April-2024,139.95,139.95,133.15,134.55,10130,479,AUTOLINE INDUSTRIES LTD.
8-April-2024,138.1,138.8,132.9,134.05,7146,262,AUTOLINE INDUSTRIES LTD.
5-April-2024,137.3,137.65,135.05,136.75,17568,368,AUTOLINE INDUSTRIES LTD.
4-April-2024,134.55,139.5,134.45,138.25,16763,550,AUTOLINE INDUSTRIES LTD.
3-April-2024,142.8,142.8,134.3,135.95,65571,1473,AUTOLINE INDUSTRIES LTD.
2-April-2024,118.15,140.2,118.15,137.2,91946,1874,AUTOLINE INDUSTRIES LTD.
1-April-2024,118.5,121.6,115.45,116.85,22654,650,AUTOLINE INDUSTRIES LTD.
28-March-2024,122.35,122.35,113.4,114.85,14359,515,AUTOLINE INDUSTRIES LTD.
27-March-2024,120.35,122.75,116.8,117.7,28601,515,AUTOLINE INDUSTRIES LTD.
26-March-2024,116.35,123.2,116.35,120.3,28531,632,AUTOLINE INDUSTRIES LTD.
