Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,235.9,239.0,228.7,238.65,17809,371
27-June-2024,254.3,254.3,240.7,240.7,13168,282
26-June-2024,266.9,266.9,247.6,253.35,22128,747
25-June-2024,278.95,280.0,260.0,261.95,38903,2138
24-June-2024,254.2,277.4,249.6,270.25,87812,3616
21-June-2024,242.55,255.0,240.6,253.8,13047,464
20-June-2024,247.0,260.0,243.55,246.85,31250,1460
19-June-2024,248.1,250.55,242.15,244.6,13114,798
18-June-2024,251.2,251.2,244.35,248.05,16847,613
14-June-2024,248.35,252.25,240.2,243.55,11743,702
13-June-2024,257.95,257.95,242.0,250.75,10720,734
12-June-2024,241.1,253.1,241.1,248.8,17503,1052
11-June-2024,234.95,261.0,233.95,247.85,73436,3367
10-June-2024,249.0,249.0,230.0,234.35,33640,2009
7-June-2024,225.05,254.5,225.05,244.0,61218,2961
6-June-2024,203.45,214.85,203.45,214.85,9748,378
5-June-2024,200.0,200.0,182.35,195.35,40306,1200
4-June-2024,206.75,208.15,187.6,192.85,13318,741
3-June-2024,224.9,224.9,206.0,208.3,23294,911
31-May-2024,202.05,211.0,202.05,209.8,8711,511
30-May-2024,216.85,216.85,202.35,203.15,6691,484
29-May-2024,218.0,218.0,206.15,209.5,13142,987
28-May-2024,227.95,227.95,207.0,207.95,12354,756
27-May-2024,208.35,222.7,206.7,220.0,11431,657
24-May-2024,219.9,222.35,206.0,207.4,25323,1281
23-May-2024,220.0,220.05,208.95,210.45,19172,880
22-May-2024,233.95,233.95,215.15,217.45,22338,1047
21-May-2024,239.95,243.5,224.35,226.5,33691,1780
18-May-2024,226.8,227.85,225.15,227.85,14846,130
17-May-2024,198.2,217.0,198.2,217.0,26511,643
16-May-2024,199.65,200.5,195.65,197.3,3128,210
15-May-2024,204.2,208.0,196.5,198.45,34970,1466
14-May-2024,199.75,215.1,199.5,205.0,62733,1402
13-May-2024,178.2,195.55,177.85,195.55,46127,622
10-May-2024,176.55,177.95,169.0,177.8,8968,117
9-May-2024,180.1,184.7,172.65,175.25,1587,53
8-May-2024,188.0,188.0,179.0,179.95,5608,110
7-May-2024,184.0,189.0,183.5,185.45,8388,117
6-May-2024,196.8,197.95,180.6,188.8,18127,290
3-May-2024,189.05,189.05,186.0,189.05,29931,323
2-May-2024,169.1,180.05,169.1,180.05,11345,127
30-April-2024,171.0,173.9,171.0,171.5,6024,63
29-April-2024,167.5,170.85,167.1,169.0,1219,26
26-April-2024,167.65,172.95,165.0,168.3,11453,173
25-April-2024,171.45,171.45,168.0,169.85,2998,67
24-April-2024,170.4,173.5,170.0,171.45,3905,72
23-April-2024,169.0,173.5,169.0,172.8,3808,35
22-April-2024,174.0,174.0,168.05,170.1,5660,90
19-April-2024,172.8,176.95,168.65,172.5,3277,45
18-April-2024,172.65,177.0,172.65,172.9,6444,86
16-April-2024,169.0,173.15,169.0,172.65,869,23
15-April-2024,178.9,178.9,169.85,170.9,7895,71
12-April-2024,181.95,181.95,175.5,177.15,2640,31
10-April-2024,178.0,184.85,176.0,179.0,1884,31
9-April-2024,181.0,182.0,174.0,178.8,12495,119
8-April-2024,178.7,182.1,178.65,178.75,4217,100
5-April-2024,178.4,183.45,178.0,183.0,11646,118
4-April-2024,181.6,187.35,177.0,185.8,6158,84
3-April-2024,184.4,187.7,177.05,185.3,6987,126
2-April-2024,184.0,188.0,175.35,184.35,9817,135
1-April-2024,177.45,182.6,173.85,182.6,16485,126
28-March-2024,174.0,178.1,171.05,173.95,7934,137
27-March-2024,163.9,170.4,163.85,169.65,42190,161
26-March-2024,166.9,167.45,160.0,162.3,1914,55
22-March-2024,167.5,174.0,162.5,164.15,5635,124
21-March-2024,171.7,171.7,167.0,170.8,2288,59
20-March-2024,170.2,172.2,165.0,168.3,2523,48
19-March-2024,167.15,167.15,163.0,164.0,4466,53
18-March-2024,151.3,159.2,151.3,159.2,3378,35
15-March-2024,151.75,156.95,145.4,151.8,9710,153
14-March-2024,142.0,154.85,141.0,152.85,19437,357
