Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,50.64,50.64,50.64,50.64,1907,41,Tantia Constructions Limited
27-June-2024,53.3,53.4,53.3,53.3,49726,103,Tantia Constructions Limited
26-June-2024,61.2,61.2,56.1,56.1,24258,185,Tantia Constructions Limited
25-June-2024,58.8,59.15,57.75,59.05,73966,1001,Tantia Constructions Limited
24-June-2024,54.73,56.34,53.58,56.34,62101,541,Tantia Constructions Limited
21-June-2024,53.41,53.66,52.76,53.66,129965,366,Tantia Constructions Limited
20-June-2024,51.19,51.19,49.21,51.11,72796,427,Tantia Constructions Limited
19-June-2024,49.0,49.04,46.5,48.77,44496,374,Tantia Constructions Limited
18-June-2024,46.5,46.71,45.81,46.71,30543,125,Tantia Constructions Limited
14-June-2024,44.49,44.49,41.7,44.49,25093,425,Tantia Constructions Limited
13-June-2024,42.51,42.7,40.78,42.38,13754,104,Tantia Constructions Limited
12-June-2024,39.6,40.67,39.32,40.67,29546,78,Tantia Constructions Limited
11-June-2024,38.5,38.83,37.81,38.74,19815,125,Tantia Constructions Limited
10-June-2024,37.73,37.75,36.56,36.99,13323,119,Tantia Constructions Limited
7-June-2024,35.0,36.59,34.99,36.04,4960,100,Tantia Constructions Limited
6-June-2024,36.17,36.17,34.05,34.88,22222,141,Tantia Constructions Limited
5-June-2024,35.02,36.01,33.27,34.6,14538,108,Tantia Constructions Limited
4-June-2024,36.31,36.54,35.02,35.02,19408,168,Tantia Constructions Limited
3-June-2024,37.46,39.39,36.55,36.86,26438,365,Tantia Constructions Limited
31-May-2024,37.0,39.11,37.0,38.22,8383,112,Tantia Constructions Limited
30-May-2024,39.1,39.54,37.0,37.84,14297,347,Tantia Constructions Limited
29-May-2024,39.34,41.05,38.0,38.31,18189,428,Tantia Constructions Limited
28-May-2024,38.1,40.44,38.1,39.34,27239,298,Tantia Constructions Limited
27-May-2024,40.51,41.69,39.82,39.82,110750,289,Tantia Constructions Limited
24-May-2024,45.49,46.0,41.91,41.91,92021,385,Tantia Constructions Limited
23-May-2024,39.91,44.11,39.91,44.11,48939,230,Tantia Constructions Limited
22-May-2024,42.01,42.01,42.01,42.01,1694,38,Tantia Constructions Limited
21-May-2024,47.0,48.67,44.22,44.22,96418,919,Tantia Constructions Limited
18-May-2024,45.79,46.54,45.0,46.54,69836,187,Tantia Constructions Limited
17-May-2024,43.99,44.33,42.9,44.33,48383,180,Tantia Constructions Limited
16-May-2024,37.99,40.3,37.99,40.3,54975,236,Tantia Constructions Limited
15-May-2024,35.99,36.64,32.65,36.64,72589,306,Tantia Constructions Limited
14-May-2024,33.45,33.45,32.85,33.31,12389,101,Tantia Constructions Limited
13-May-2024,33.1,33.45,32.1,32.94,42769,166,Tantia Constructions Limited
10-May-2024,32.63,33.0,32.2,32.45,2012,44,Tantia Constructions Limited
9-May-2024,33.8,34.05,32.17,32.51,6497,74,Tantia Constructions Limited
8-May-2024,32.48,34.1,32.48,33.32,16105,102,Tantia Constructions Limited
7-May-2024,32.35,33.45,31.95,33.16,7723,71,Tantia Constructions Limited
6-May-2024,33.34,33.54,32.0,32.34,2590,62,Tantia Constructions Limited
3-May-2024,33.99,34.1,32.5,32.69,21011,188,Tantia Constructions Limited
2-May-2024,33.98,34.0,32.4,33.22,74748,256,Tantia Constructions Limited
30-April-2024,32.46,33.11,32.46,32.66,7642,106,Tantia Constructions Limited
29-April-2024,34.69,34.69,32.16,32.46,31170,247,Tantia Constructions Limited
26-April-2024,30.87,33.79,30.76,33.79,67974,234,Tantia Constructions Limited
25-April-2024,33.45,33.45,30.0,30.72,31513,239,Tantia Constructions Limited
24-April-2024,32.97,33.5,32.0,32.79,20042,166,Tantia Constructions Limited
23-April-2024,34.95,34.95,31.75,32.32,15696,175,Tantia Constructions Limited
22-April-2024,33.61,34.43,33.16,33.66,11738,152,Tantia Constructions Limited
19-April-2024,32.8,33.65,32.0,33.22,7498,39,Tantia Constructions Limited
18-April-2024,31.5,33.07,31.5,32.87,5210,23,Tantia Constructions Limited
16-April-2024,31.12,32.5,31.11,31.5,5340,52,Tantia Constructions Limited
15-April-2024,34.19,34.19,32.49,32.74,14529,69,Tantia Constructions Limited
12-April-2024,33.65,34.99,33.2,34.19,6092,49,Tantia Constructions Limited
10-April-2024,34.1,35.99,34.02,34.39,27405,86,Tantia Constructions Limited
9-April-2024,36.3,36.9,34.15,35.81,17886,88,Tantia Constructions Limited
8-April-2024,35.6,35.94,34.35,35.94,50565,174,Tantia Constructions Limited
5-April-2024,34.23,34.23,34.19,34.23,36003,78,Tantia Constructions Limited
4-April-2024,32.89,33.56,32.89,33.56,21360,55,Tantia Constructions Limited
3-April-2024,33.56,33.56,33.56,33.56,1772,20,Tantia Constructions Limited
2-April-2024,35.47,35.47,34.24,34.24,4175,34,Tantia Constructions Limited
1-April-2024,34.9,34.93,34.78,34.93,33811,22,Tantia Constructions Limited
28-March-2024,34.25,34.25,34.25,34.25,2183,30,Tantia Constructions Limited
27-March-2024,33.22,33.58,33.22,33.58,7724,41,Tantia Constructions Limited
26-March-2024,33.89,33.89,33.89,33.89,1473,9,Tantia Constructions Limited
22-March-2024,34.58,34.58,34.58,34.58,880,10,Tantia Constructions Limited
21-March-2024,35.28,35.28,35.28,35.28,2620,16,Tantia Constructions Limited
20-March-2024,35.99,35.99,35.99,35.99,38,5,Tantia Constructions Limited
19-March-2024,36.72,36.72,36.72,36.72,258,11,Tantia Constructions Limited
18-March-2024,37.46,37.46,37.46,37.46,855,21,Tantia Constructions Limited
15-March-2024,38.22,38.22,38.22,38.22,227,7,Tantia Constructions Limited
14-March-2024,38.96,39.0,38.96,39.0,177,11,Tantia Constructions Limited
13-March-2024,39.75,39.75,39.75,39.75,1636,9,Tantia Constructions Limited
12-March-2024,40.56,40.56,40.56,40.56,200,7,Tantia Constructions Limited
11-March-2024,41.38,41.38,41.38,41.38,289,13,Tantia Constructions Limited
7-March-2024,42.22,42.22,42.22,42.22,1697,9,Tantia Constructions Limited
6-March-2024,43.08,43.08,43.08,43.08,87,9,Tantia Constructions Limited
5-March-2024,43.95,43.95,43.95,43.95,355,6,Tantia Constructions Limited
4-March-2024,44.84,44.84,44.84,44.84,423,11,Tantia Constructions Limited
1-March-2024,45.75,45.75,45.75,45.75,2635,17,Tantia Constructions Limited
29-February-2024,46.68,46.68,46.68,46.68,5418,24,Tantia Constructions Limited
28-February-2024,47.63,47.63,47.63,47.63,7148,30,Tantia Constructions Limited
27-February-2024,49.18,49.18,47.0,48.6,184090,498,Tantia Constructions Limited
26-February-2024,46.84,46.84,46.84,46.84,24406,58,Tantia Constructions Limited
23-February-2024,44.61,44.61,44.61,44.61,50350,111,Tantia Constructions Limited
22-February-2024,42.49,42.49,42.49,42.49,29530,55,Tantia Constructions Limited
21-February-2024,40.47,40.47,39.0,40.47,40951,149,Tantia Constructions Limited
20-February-2024,38.0,38.55,37.45,38.55,60397,162,Tantia Constructions Limited
19-February-2024,36.72,36.72,36.09,36.72,45354,119,Tantia Constructions Limited
16-February-2024,34.35,34.98,34.3,34.98,17892,37,Tantia Constructions Limited
15-February-2024,34.6,34.6,34.3,34.3,11313,22,Tantia Constructions Limited
14-February-2024,34.79,35.0,34.79,35.0,8114,29,Tantia Constructions Limited
13-February-2024,35.5,35.5,35.5,35.5,3753,6,Tantia Constructions Limited
12-February-2024,36.61,36.61,36.22,36.22,2949,17,Tantia Constructions Limited
9-February-2024,37.0,37.33,35.87,36.95,36974,44,Tantia Constructions Limited
8-February-2024,36.0,37.24,35.78,36.6,26594,57,Tantia Constructions Limited
7-February-2024,36.51,36.51,36.51,36.51,17542,29,Tantia Constructions Limited
6-February-2024,35.1,35.8,35.1,35.8,21346,40,Tantia Constructions Limited
5-February-2024,35.1,35.1,35.1,35.1,18446,62,Tantia Constructions Limited
2-February-2024,34.42,34.42,33.52,34.42,45142,45,Tantia Constructions Limited
1-February-2024,34.13,34.13,33.75,33.75,30748,42,Tantia Constructions Limited
31-January-2024,34.85,34.85,33.49,33.49,13569,37,Tantia Constructions Limited
30-January-2024,34.17,34.17,34.17,34.17,18279,51,Tantia Constructions Limited
29-January-2024,33.5,33.5,33.5,33.5,10017,25,Tantia Constructions Limited
25-January-2024,32.85,32.85,32.85,32.85,7021,26,Tantia Constructions Limited
24-January-2024,32.21,32.21,32.2,32.21,30734,53,Tantia Constructions Limited
23-January-2024,31.58,31.58,31.58,31.58,16773,27,Tantia Constructions Limited
20-January-2024,29.8,30.97,29.77,30.97,17083,34,Tantia Constructions Limited
19-January-2024,30.37,30.37,30.37,30.37,25257,32,Tantia Constructions Limited
18-January-2024,30.98,30.98,30.98,30.98,3347,11,Tantia Constructions Limited
17-January-2024,31.61,31.61,31.61,31.61,669,7,Tantia Constructions Limited
16-January-2024,32.9,32.9,32.25,32.25,3668,22,Tantia Constructions Limited
15-January-2024,32.94,32.94,32.9,32.9,28287,60,Tantia Constructions Limited
12-January-2024,33.02,33.02,32.0,32.3,32906,38,Tantia Constructions Limited
11-January-2024,32.38,32.38,32.38,32.38,2150,13,Tantia Constructions Limited
10-January-2024,31.75,31.75,31.75,31.75,7489,19,Tantia Constructions Limited
9-January-2024,31.13,31.13,31.13,31.13,3204,14,Tantia Constructions Limited
8-January-2024,29.65,29.65,29.65,29.65,2524,14,Tantia Constructions Limited
5-January-2024,28.2,28.24,28.2,28.24,11416,39,Tantia Constructions Limited
4-January-2024,27.9,27.9,26.05,26.9,3634,31,Tantia Constructions Limited
3-January-2024,27.45,27.45,26.05,26.82,8176,52,Tantia Constructions Limited
2-January-2024,26.7,27.36,25.3,26.91,12330,61,Tantia Constructions Limited
1-January-2024,26.64,27.41,25.5,26.06,14953,64,Tantia Constructions Limited
29-December-2023,28.45,28.45,26.1,26.12,30025,141,Tantia Constructions Limited
28-December-2023,27.47,27.47,25.14,27.47,86437,201,Tantia Constructions Limited
27-December-2023,26.16,26.17,26.16,26.17,3823,22,Tantia Constructions Limited
26-December-2023,24.93,24.93,24.93,24.93,4844,14,Tantia Constructions Limited
22-December-2023,23.75,23.75,23.75,23.75,5246,12,Tantia Constructions Limited
21-December-2023,23.29,23.29,23.29,23.29,9934,27,Tantia Constructions Limited
20-December-2023,22.84,22.84,22.84,22.84,21268,31,Tantia Constructions Limited
19-December-2023,22.4,22.4,22.4,22.4,15103,13,Tantia Constructions Limited
18-December-2023,21.97,21.97,21.97,21.97,1220,6,Tantia Constructions Limited
15-December-2023,21.54,21.54,21.54,21.54,4901,12,Tantia Constructions Limited
14-December-2023,20.96,21.4,20.96,21.12,7068,32,Tantia Constructions Limited
13-December-2023,21.7,21.7,21.38,21.38,12060,29,Tantia Constructions Limited
12-December-2023,21.81,21.85,21.81,21.81,6321,29,Tantia Constructions Limited
11-December-2023,22.25,22.25,22.25,22.25,1538,16,Tantia Constructions Limited
8-December-2023,22.8,22.8,22.5,22.7,9657,21,Tantia Constructions Limited
7-December-2023,23.4,23.4,22.9,22.9,10294,21,Tantia Constructions Limited
6-December-2023,23.8,23.85,23.33,23.33,1223,13,Tantia Constructions Limited
5-December-2023,23.8,23.8,23.8,23.8,8950,10,Tantia Constructions Limited
4-December-2023,24.28,24.28,24.28,24.28,748,7,Tantia Constructions Limited
1-December-2023,25.26,25.26,24.77,24.77,2500,13,Tantia Constructions Limited
30-November-2023,25.3,25.3,25.27,25.27,4160,5,Tantia Constructions Limited
29-November-2023,25.8,25.8,25.78,25.78,1518,10,Tantia Constructions Limited
28-November-2023,26.83,26.83,26.3,26.3,2315,13,Tantia Constructions Limited
24-November-2023,26.83,26.84,26.83,26.83,2045,19,Tantia Constructions Limited
23-November-2023,26.31,27.37,26.31,27.37,34892,39,Tantia Constructions Limited
22-November-2023,26.84,26.84,26.84,26.84,122,11,Tantia Constructions Limited
21-November-2023,27.38,27.38,27.38,27.38,387,11,Tantia Constructions Limited
20-November-2023,28.0,28.0,27.93,27.93,11646,32,Tantia Constructions Limited
17-November-2023,27.74,28.51,27.11,28.5,70980,157,Tantia Constructions Limited
16-November-2023,27.16,27.16,26.39,27.16,37348,88,Tantia Constructions Limited
15-November-2023,25.87,25.87,25.17,25.87,50403,115,Tantia Constructions Limited
