Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,240.0,250.35,240.0,244.4,7659,388,Entertainment Network (India) Ltd
27-June-2024,245.1,245.15,236.05,238.9,3086,161,Entertainment Network (India) Ltd
26-June-2024,246.15,251.7,242.35,245.05,7165,307,Entertainment Network (India) Ltd
25-June-2024,255.25,255.25,242.2,242.65,3567,228,Entertainment Network (India) Ltd
24-June-2024,241.95,273.5,240.45,255.25,87720,2604,Entertainment Network (India) Ltd
21-June-2024,229.9,242.0,225.45,240.45,9685,393,Entertainment Network (India) Ltd
20-June-2024,224.2,226.35,223.0,225.45,2327,178,Entertainment Network (India) Ltd
19-June-2024,226.05,227.95,218.6,224.0,15542,440,Entertainment Network (India) Ltd
18-June-2024,234.6,234.6,224.8,226.75,4449,201,Entertainment Network (India) Ltd
14-June-2024,234.75,234.9,218.95,230.0,18850,847,Entertainment Network (India) Ltd
13-June-2024,226.85,226.85,220.0,222.25,6345,299,Entertainment Network (India) Ltd
12-June-2024,218.3,235.2,218.3,225.35,6873,403,Entertainment Network (India) Ltd
11-June-2024,219.25,228.7,218.95,225.15,10304,581,Entertainment Network (India) Ltd
10-June-2024,219.95,226.35,216.0,219.25,2236,136,Entertainment Network (India) Ltd
7-June-2024,218.0,225.0,215.8,223.2,1703,168,Entertainment Network (India) Ltd
6-June-2024,216.05,224.35,215.5,217.2,4654,310,Entertainment Network (India) Ltd
5-June-2024,206.55,211.25,199.25,210.35,2042,122,Entertainment Network (India) Ltd
4-June-2024,211.2,214.25,201.0,205.65,4336,196,Entertainment Network (India) Ltd
3-June-2024,225.15,230.5,216.65,217.45,2187,116,Entertainment Network (India) Ltd
31-May-2024,228.1,229.55,218.0,220.55,1418,137,Entertainment Network (India) Ltd
30-May-2024,225.25,236.0,225.25,227.5,6272,505,Entertainment Network (India) Ltd
29-May-2024,229.8,236.9,226.55,231.2,12661,431,Entertainment Network (India) Ltd
28-May-2024,224.1,231.3,224.1,229.6,7608,259,Entertainment Network (India) Ltd
27-May-2024,230.0,235.25,226.2,227.7,6564,351,Entertainment Network (India) Ltd
24-May-2024,240.0,240.0,232.5,233.3,5693,317,Entertainment Network (India) Ltd
23-May-2024,236.4,240.0,232.75,238.15,7160,420,Entertainment Network (India) Ltd
22-May-2024,236.05,238.15,233.0,235.55,7491,538,Entertainment Network (India) Ltd
21-May-2024,240.0,241.55,231.5,234.45,15215,655,Entertainment Network (India) Ltd
18-May-2024,239.95,243.3,236.05,241.85,912,84,Entertainment Network (India) Ltd
17-May-2024,247.6,247.6,237.2,241.05,6951,395,Entertainment Network (India) Ltd
16-May-2024,240.4,241.55,235.1,236.25,11444,561,Entertainment Network (India) Ltd
15-May-2024,238.8,245.35,237.45,239.2,1774,174,Entertainment Network (India) Ltd
14-May-2024,240.85,243.55,236.8,241.1,1804,141,Entertainment Network (India) Ltd
13-May-2024,240.5,240.5,235.8,237.15,1298,59,Entertainment Network (India) Ltd
10-May-2024,234.2,246.55,234.2,240.65,5376,287,Entertainment Network (India) Ltd
9-May-2024,246.95,246.95,237.8,238.95,2023,204,Entertainment Network (India) Ltd
8-May-2024,254.0,255.35,245.3,246.35,2178,169,Entertainment Network (India) Ltd
7-May-2024,248.85,255.5,243.65,252.65,35059,1141,Entertainment Network (India) Ltd
6-May-2024,278.35,279.0,245.25,249.0,28172,964,Entertainment Network (India) Ltd
3-May-2024,265.4,270.8,261.35,265.1,8232,450,Entertainment Network (India) Ltd
2-May-2024,273.95,274.8,267.8,269.4,5075,443,Entertainment Network (India) Ltd
30-April-2024,275.1,277.3,271.8,273.25,6299,306,Entertainment Network (India) Ltd
29-April-2024,270.0,277.45,268.05,272.85,13338,677,Entertainment Network (India) Ltd
26-April-2024,274.15,277.05,266.0,269.85,11691,509,Entertainment Network (India) Ltd
25-April-2024,265.0,279.4,263.8,269.85,10027,275,Entertainment Network (India) Ltd
24-April-2024,274.1,274.1,270.05,270.8,784,64,Entertainment Network (India) Ltd
23-April-2024,275.0,275.55,266.65,270.95,9649,721,Entertainment Network (India) Ltd
