Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,90.0,90.24,89.04,89.3,20476,309
27-June-2024,91.69,91.69,88.93,89.59,16953,313
26-June-2024,90.45,91.1,89.27,89.71,55877,831
25-June-2024,92.0,92.79,90.45,90.84,48892,831
24-June-2024,93.0,94.3,91.31,91.84,52907,987
21-June-2024,94.0,95.8,91.67,92.45,271927,4851
20-June-2024,93.03,94.0,91.49,92.12,82955,731
19-June-2024,92.0,93.5,90.25,91.11,45575,1192
18-June-2024,93.0,93.5,91.9,92.24,25901,419
14-June-2024,93.68,97.0,91.7,92.2,47726,913
13-June-2024,94.34,94.49,93.53,93.68,9599,204
12-June-2024,93.31,95.2,91.9,93.27,27575,432
11-June-2024,92.0,92.31,91.25,91.48,24651,360
10-June-2024,89.65,91.33,89.65,91.06,25920,569
7-June-2024,87.0,90.64,87.0,89.65,55785,1167
6-June-2024,89.6,90.75,85.9,86.66,62050,1355
5-June-2024,86.5,88.64,83.64,87.89,14149,323
4-June-2024,91.0,91.0,83.6,85.4,86124,1806
3-June-2024,91.0,93.0,90.0,90.3,76952,1119
31-May-2024,91.05,92.8,90.3,91.0,30694,816
30-May-2024,93.0,94.45,89.8,90.65,55317,1234
29-May-2024,94.6,95.8,91.15,93.45,95927,1358
28-May-2024,98.75,98.75,95.0,97.65,81146,656
27-May-2024,96.0,99.1,96.0,97.35,267257,1063
24-May-2024,97.15,98.35,95.0,96.4,21298,433
23-May-2024,95.0,97.5,95.0,97.05,33874,532
22-May-2024,93.85,98.35,93.05,96.75,41116,859
21-May-2024,94.9,95.25,93.0,93.85,30148,662
18-May-2024,93.45,97.75,93.0,94.2,20247,429
17-May-2024,95.15,95.7,92.0,93.3,15866,323
16-May-2024,95.95,96.05,94.5,94.65,21500,421
15-May-2024,98.25,98.25,94.0,95.1,15607,333
14-May-2024,95.8,97.15,95.7,96.5,13929,345
13-May-2024,98.25,98.25,93.1,95.85,26791,600
10-May-2024,95.85,96.95,94.85,96.1,23811,371
9-May-2024,98.9,98.9,94.2,94.75,45717,1141
8-May-2024,96.3,98.9,95.75,97.8,10581,240
7-May-2024,99.85,100.4,94.5,95.85,47712,1000
6-May-2024,102.5,103.45,98.9,99.85,36181,677
3-May-2024,103.2,104.1,100.0,101.35,9479,361
2-May-2024,104.8,105.15,102.85,103.3,12742,216
30-April-2024,105.4,105.65,103.5,103.75,27800,429
29-April-2024,107.15,107.15,104.75,105.4,27091,517
26-April-2024,103.15,106.75,103.05,104.25,49902,895
25-April-2024,102.7,104.85,101.9,104.1,43414,906
24-April-2024,101.95,102.95,100.4,102.05,32325,510
23-April-2024,101.65,102.5,100.0,100.6,31140,331
22-April-2024,101.0,102.4,99.95,101.1,44820,401
19-April-2024,98.35,100.8,96.45,98.9,131393,1436
18-April-2024,102.1,104.4,100.25,100.95,85575,1474
16-April-2024,100.1,103.65,98.55,102.1,31053,521
15-April-2024,102.95,102.95,99.15,100.1,23082,373
12-April-2024,103.9,106.2,103.45,103.65,27444,646
