Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,840.0,840.0,805.3,811.8,4393,499
27-June-2024,845.5,870.0,801.1,811.95,13627,1054
26-June-2024,835.15,870.95,830.45,851.65,26168,2302
25-June-2024,848.65,885.0,813.0,849.45,35068,2853
24-June-2024,772.05,842.9,772.05,825.5,67768,5774
21-June-2024,708.0,815.0,700.9,771.85,89355,7475
20-June-2024,677.05,711.3,677.05,691.05,2938,455
19-June-2024,685.25,709.0,670.5,676.6,7352,496
18-June-2024,675.05,694.8,675.05,678.8,1791,175
14-June-2024,688.25,696.0,674.9,690.15,5900,694
13-June-2024,673.0,695.35,673.0,683.3,4072,370
12-June-2024,670.0,687.95,662.75,676.2,8172,706
11-June-2024,699.0,699.0,656.7,658.9,5679,442
10-June-2024,699.7,700.0,664.8,670.65,12306,978
7-June-2024,670.0,683.4,665.95,677.85,1633,231
6-June-2024,651.75,673.75,651.75,667.25,2601,206
5-June-2024,599.65,654.95,579.05,648.35,4709,512
4-June-2024,679.95,679.95,581.6,599.65,11222,975
3-June-2024,659.5,661.0,632.4,646.2,3616,397
31-May-2024,660.0,668.7,623.0,631.05,18487,1419
30-May-2024,679.85,683.7,658.45,659.45,2053,197
29-May-2024,686.15,686.15,660.55,666.55,28154,1608
28-May-2024,729.0,729.0,704.2,709.2,2234,229
27-May-2024,735.0,742.9,699.25,707.05,9925,763
24-May-2024,720.15,740.0,720.15,728.8,3619,329
23-May-2024,744.95,748.85,720.1,734.85,6865,588
22-May-2024,770.0,770.0,740.0,744.95,6982,774
21-May-2024,712.0,779.0,712.0,753.35,12952,1690
18-May-2024,706.75,721.45,706.75,714.7,383,41
17-May-2024,700.05,718.15,700.05,707.9,1492,166
16-May-2024,710.0,728.2,705.0,710.25,3985,552
15-May-2024,717.0,729.2,702.9,709.6,1554,314
14-May-2024,736.75,750.0,712.65,717.0,12653,1196
13-May-2024,725.0,750.1,691.25,731.0,9366,931
10-May-2024,716.25,739.0,700.9,724.45,24515,1538
9-May-2024,684.95,727.0,651.15,705.7,12723,931
8-May-2024,664.85,674.85,661.9,669.1,1704,224
7-May-2024,689.95,690.0,657.5,667.6,2397,288
6-May-2024,690.15,696.0,669.85,677.1,1649,140
3-May-2024,706.05,713.4,683.5,689.3,3602,393
2-May-2024,683.75,710.0,681.45,705.55,3816,386
30-April-2024,708.6,709.6,680.0,688.95,1096,122
29-April-2024,694.0,710.2,690.0,694.7,2391,299
26-April-2024,710.5,711.1,693.0,695.3,3727,272
25-April-2024,724.3,725.0,700.8,703.7,2062,242
24-April-2024,745.0,745.45,707.1,715.05,4300,528
23-April-2024,756.8,759.2,716.95,737.45,8554,819
22-April-2024,666.15,715.95,663.0,715.95,2921,141
19-April-2024,646.0,665.15,646.0,650.9,1756,189
18-April-2024,676.85,679.0,660.0,661.4,3115,472
16-April-2024,639.0,678.55,639.0,672.2,3938,259
15-April-2024,656.05,660.0,639.0,651.35,7006,590
12-April-2024,656.45,680.25,656.45,673.45,2600,253
10-April-2024,692.0,692.0,658.2,669.7,2570,233
9-April-2024,685.2,690.15,650.55,662.15,7418,476
8-April-2024,691.05,701.35,672.8,688.0,5753,325
5-April-2024,700.0,704.95,680.0,683.25,2725,270
4-April-2024,684.95,702.2,672.9,695.35,5441,398
3-April-2024,681.0,698.0,665.4,672.85,3769,371
2-April-2024,694.1,694.1,672.55,679.9,6495,352
1-April-2024,635.0,680.95,635.0,680.9,8036,483
28-March-2024,629.35,641.55,612.0,619.05,6643,512
27-March-2024,622.3,649.0,611.2,636.55,11598,580
26-March-2024,622.55,639.9,610.0,613.75,7079,515
22-March-2024,626.95,635.95,617.3,622.55,4706,256
21-March-2024,624.2,632.0,615.0,626.95,788,96
20-March-2024,624.95,629.95,605.55,611.25,2430,166
19-March-2024,625.95,634.75,610.0,612.7,2242,259
18-March-2024,698.95,698.95,616.0,626.4,2903,245
15-March-2024,637.2,675.1,630.1,656.7,2030,199
14-March-2024,576.05,653.55,576.0,637.95,5842,516
13-March-2024,655.9,670.1,596.25,600.5,13406,1327
12-March-2024,709.95,709.95,638.0,662.5,5723,598
11-March-2024,720.3,720.3,686.9,691.65,3634,347
7-March-2024,719.95,723.3,705.25,719.65,1256,136
6-March-2024,714.85,715.95,694.7,702.75,5924,336
5-March-2024,765.95,765.95,710.0,717.1,14098,367
