Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,924.0,960.45,924.0,949.15,4067,415,STRIDES PHARMA SCIENCE LIMITED
27-June-2024,950.05,961.2,927.15,940.7,7299,770,STRIDES PHARMA SCIENCE LIMITED
26-June-2024,944.0,971.1,944.0,951.95,12425,1185,STRIDES PHARMA SCIENCE LIMITED
25-June-2024,973.7,973.7,941.05,944.8,6469,501,STRIDES PHARMA SCIENCE LIMITED
24-June-2024,960.0,960.0,936.05,946.15,5593,597,STRIDES PHARMA SCIENCE LIMITED
21-June-2024,947.9,971.1,942.85,944.15,10668,1426,STRIDES PHARMA SCIENCE LIMITED
20-June-2024,960.0,963.2,941.25,946.2,18502,1402,STRIDES PHARMA SCIENCE LIMITED
19-June-2024,985.0,989.0,953.95,957.3,7477,577,STRIDES PHARMA SCIENCE LIMITED
18-June-2024,994.3,994.3,976.85,987.7,10508,821,STRIDES PHARMA SCIENCE LIMITED
14-June-2024,942.0,989.95,941.95,978.05,71246,5719,STRIDES PHARMA SCIENCE LIMITED
13-June-2024,927.1,944.2,923.5,942.1,27891,2339,STRIDES PHARMA SCIENCE LIMITED
12-June-2024,941.7,941.7,918.0,927.1,16933,1164,STRIDES PHARMA SCIENCE LIMITED
11-June-2024,915.3,936.0,903.15,924.05,8778,795,STRIDES PHARMA SCIENCE LIMITED
10-June-2024,899.7,930.8,892.0,899.75,17770,1448,STRIDES PHARMA SCIENCE LIMITED
7-June-2024,879.5,898.5,879.5,883.45,5991,416,STRIDES PHARMA SCIENCE LIMITED
6-June-2024,875.0,902.75,871.7,878.95,16589,1229,STRIDES PHARMA SCIENCE LIMITED
5-June-2024,835.05,880.0,833.1,873.05,30175,2383,STRIDES PHARMA SCIENCE LIMITED
4-June-2024,701.0,861.65,687.0,840.3,58427,2728,STRIDES PHARMA SCIENCE LIMITED
3-June-2024,862.1,875.95,853.4,857.25,25013,1505,STRIDES PHARMA SCIENCE LIMITED
31-May-2024,845.45,874.0,841.45,862.1,26113,1673,STRIDES PHARMA SCIENCE LIMITED
30-May-2024,831.55,852.25,831.45,836.55,8937,681,STRIDES PHARMA SCIENCE LIMITED
29-May-2024,814.0,851.0,814.0,842.6,13850,762,STRIDES PHARMA SCIENCE LIMITED
28-May-2024,850.0,850.3,811.5,813.6,21684,1158,STRIDES PHARMA SCIENCE LIMITED
27-May-2024,857.05,864.85,845.75,848.3,7231,527,STRIDES PHARMA SCIENCE LIMITED
24-May-2024,874.85,896.75,852.15,856.65,17385,1495,STRIDES PHARMA SCIENCE LIMITED
23-May-2024,899.95,911.95,864.7,872.15,40519,2175,STRIDES PHARMA SCIENCE LIMITED
