Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,223.75,223.75,217.25,220.2,1714,133,PPAP Automotive Limited
27-June-2024,225.1,230.0,222.1,223.75,9684,402,PPAP Automotive Limited
26-June-2024,225.95,225.95,219.65,220.6,6290,431,PPAP Automotive Limited
25-June-2024,208.75,225.0,208.1,221.65,18048,1022,PPAP Automotive Limited
24-June-2024,206.95,213.0,206.5,207.3,2284,141,PPAP Automotive Limited
21-June-2024,207.6,207.8,203.75,203.9,808,79,PPAP Automotive Limited
20-June-2024,204.25,206.2,202.4,203.0,1168,163,PPAP Automotive Limited
19-June-2024,201.15,208.0,198.9,204.3,1898,86,PPAP Automotive Limited
18-June-2024,206.0,206.0,197.4,198.25,2618,205,PPAP Automotive Limited
14-June-2024,201.75,204.05,201.75,202.7,601,43,PPAP Automotive Limited
13-June-2024,205.05,205.05,201.2,201.5,1160,76,PPAP Automotive Limited
12-June-2024,201.9,202.95,199.0,200.7,821,151,PPAP Automotive Limited
11-June-2024,198.65,203.0,197.45,202.55,1156,152,PPAP Automotive Limited
10-June-2024,198.0,198.9,194.35,197.0,2617,272,PPAP Automotive Limited
7-June-2024,196.65,199.7,194.95,198.05,357,25,PPAP Automotive Limited
6-June-2024,193.75,195.25,192.0,192.75,1757,100,PPAP Automotive Limited
5-June-2024,184.75,197.9,184.5,189.85,4246,262,PPAP Automotive Limited
4-June-2024,190.75,191.65,174.35,183.95,5066,359,PPAP Automotive Limited
3-June-2024,197.55,197.55,191.1,191.65,1180,101,PPAP Automotive Limited
31-May-2024,193.1,195.85,190.0,193.0,689,76,PPAP Automotive Limited
30-May-2024,196.1,196.3,188.3,189.3,2846,312,PPAP Automotive Limited
29-May-2024,192.65,198.0,191.85,195.0,2624,351,PPAP Automotive Limited
28-May-2024,201.65,201.65,192.15,193.4,1696,300,PPAP Automotive Limited
27-May-2024,204.65,204.65,198.1,198.1,1136,67,PPAP Automotive Limited
24-May-2024,209.5,209.5,198.2,199.65,1530,150,PPAP Automotive Limited
23-May-2024,206.05,207.5,202.5,205.55,2328,163,PPAP Automotive Limited
22-May-2024,194.1,216.05,186.2,207.55,12557,1189,PPAP Automotive Limited
21-May-2024,198.0,198.0,190.0,190.25,884,77,PPAP Automotive Limited
18-May-2024,195.0,199.15,195.0,196.15,1907,277,PPAP Automotive Limited
17-May-2024,192.15,193.05,189.3,191.3,1557,107,PPAP Automotive Limited
16-May-2024,196.75,197.3,188.95,190.65,471,60,PPAP Automotive Limited
15-May-2024,198.0,198.85,195.2,197.4,1463,98,PPAP Automotive Limited
14-May-2024,191.1,198.2,189.75,198.2,433,24,PPAP Automotive Limited
13-May-2024,191.5,193.6,183.8,188.75,3595,119,PPAP Automotive Limited
10-May-2024,191.15,193.4,191.15,191.5,342,13,PPAP Automotive Limited
9-May-2024,191.0,192.95,188.7,189.65,1148,82,PPAP Automotive Limited
8-May-2024,188.25,194.05,188.25,191.8,1366,114,PPAP Automotive Limited
7-May-2024,196.0,196.0,191.0,191.9,728,99,PPAP Automotive Limited
6-May-2024,200.1,200.85,195.95,197.55,791,135,PPAP Automotive Limited
3-May-2024,204.05,204.25,198.8,201.6,2358,128,PPAP Automotive Limited
2-May-2024,214.0,214.0,201.05,204.15,389,55,PPAP Automotive Limited
30-April-2024,210.85,210.85,201.25,204.75,562,92,PPAP Automotive Limited
29-April-2024,207.75,207.75,206.7,206.85,116,8,PPAP Automotive Limited
26-April-2024,208.9,212.1,203.95,206.0,697,109,PPAP Automotive Limited
25-April-2024,210.0,210.0,206.6,206.9,293,15,PPAP Automotive Limited
24-April-2024,205.0,212.85,205.0,208.9,1248,108,PPAP Automotive Limited
23-April-2024,208.45,214.0,208.45,209.55,406,81,PPAP Automotive Limited
22-April-2024,204.25,217.2,203.45,212.7,891,180,PPAP Automotive Limited
