Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,535.35,555.0,535.35,545.2,79510,2295
27-June-2024,535.75,547.0,534.6,540.75,26425,1403
26-June-2024,533.0,541.9,531.4,540.2,28022,1092
25-June-2024,549.0,549.0,530.35,531.4,57597,4031
24-June-2024,540.0,546.55,537.1,541.65,23944,1410
21-June-2024,544.05,550.8,541.05,547.6,32584,1211
20-June-2024,544.45,546.35,540.9,544.9,21554,1035
19-June-2024,543.05,546.6,531.5,544.7,71976,2171
18-June-2024,546.95,546.95,537.0,540.0,35668,1139
14-June-2024,544.95,544.95,538.05,540.25,38408,1288
13-June-2024,545.0,545.0,536.75,541.6,66666,2201
12-June-2024,539.95,543.15,532.9,537.95,102820,3225
11-June-2024,532.25,540.8,529.35,538.25,117204,3915
10-June-2024,534.9,541.35,530.2,532.25,55364,1975
7-June-2024,536.4,543.6,528.05,534.65,204659,5688
6-June-2024,534.15,556.45,531.2,543.95,196827,5663
5-June-2024,535.0,537.15,481.85,524.45,280581,9031
4-June-2024,607.95,607.95,485.4,524.4,583573,18823
3-June-2024,596.0,626.35,577.9,606.7,205803,9145
31-May-2024,585.9,585.9,564.9,567.35,67744,2626
30-May-2024,576.4,596.7,573.8,578.0,218646,6080
29-May-2024,564.0,583.3,559.1,576.4,97264,4314
28-May-2024,579.25,593.0,557.15,566.65,170633,5427
27-May-2024,574.0,591.8,570.0,579.25,109298,3828
24-May-2024,578.55,579.55,565.85,571.15,60217,1941
23-May-2024,567.05,595.95,567.05,575.45,142315,4433
22-May-2024,577.65,577.8,559.35,566.3,168024,6698
21-May-2024,539.6,580.0,534.8,575.45,128970,4383
18-May-2024,540.1,544.4,538.8,539.95,4261,207
17-May-2024,538.5,547.3,533.9,539.9,65148,1694
16-May-2024,530.05,544.0,525.7,539.75,51775,3042
15-May-2024,514.0,539.75,514.0,535.5,308540,4020
14-May-2024,513.1,519.4,509.8,513.0,42016,2015
13-May-2024,513.95,516.95,500.8,513.1,64804,2129
10-May-2024,518.15,523.2,508.95,513.95,68110,2455
9-May-2024,536.95,537.05,514.0,516.2,80825,3538
8-May-2024,524.9,543.8,514.0,532.6,114045,4262
7-May-2024,540.8,547.95,510.55,516.85,218622,7151
6-May-2024,545.0,550.95,527.2,533.05,143823,4655
3-May-2024,549.85,553.7,531.6,543.55,57076,2182
2-May-2024,552.3,554.6,546.0,549.7,61853,3017
30-April-2024,560.95,565.15,545.25,548.4,91419,3458
29-April-2024,527.3,562.0,527.3,558.45,244858,9707
26-April-2024,529.6,533.0,521.65,526.6,40628,1489
25-April-2024,513.0,530.0,512.0,526.8,120690,4407
24-April-2024,516.85,521.65,507.5,509.95,53117,1939
23-April-2024,524.75,531.05,509.3,516.5,48605,1755
22-April-2024,519.25,525.0,516.8,520.65,49606,1971
19-April-2024,509.55,515.35,501.0,513.15,48193,1526
18-April-2024,522.0,528.0,509.3,511.2,73181,2883
16-April-2024,512.0,522.0,504.9,520.2,61608,1818
15-April-2024,496.1,524.35,496.1,514.9,92779,2809
12-April-2024,522.85,532.7,522.85,526.15,33311,1080
10-April-2024,528.05,530.2,521.4,528.35,25798,862
9-April-2024,543.15,543.15,520.4,526.45,47178,1731
8-April-2024,544.9,545.05,536.05,537.3,41869,1325
5-April-2024,534.05,539.5,520.5,534.6,129654,3243
4-April-2024,532.65,549.95,524.25,526.7,84162,2932
3-April-2024,531.25,535.0,527.35,528.75,48392,1429
2-April-2024,530.95,536.85,528.9,533.5,67888,1865
1-April-2024,524.3,542.25,522.0,529.9,63154,1693
28-March-2024,511.6,530.95,506.65,520.65,168459,4924
27-March-2024,516.95,520.0,496.65,500.25,109250,3469
26-March-2024,492.75,514.6,490.55,511.45,69284,2136
22-March-2024,492.05,494.9,484.8,488.65,331836,1364
21-March-2024,478.35,496.0,475.0,492.05,82375,2141
20-March-2024,487.2,495.3,467.2,469.45,113228,3943
19-March-2024,497.25,499.5,478.65,485.95,87517,3153
18-March-2024,508.15,510.05,495.0,497.25,57359,2462
15-March-2024,495.0,517.9,488.25,510.4,224194,6744
14-March-2024,495.35,512.55,490.0,491.6,75218,2538
13-March-2024,517.25,523.35,494.45,500.95,86314,3448
12-March-2024,547.8,549.85,507.75,516.45,130055,3767
11-March-2024,550.25,562.75,540.55,547.05,112379,3859
7-March-2024,543.55,549.25,537.9,545.75,57557,1534
6-March-2024,531.45,549.9,517.1,537.9,222629,6355
5-March-2024,526.0,535.0,522.15,530.6,134863,4123
4-March-2024,528.4,533.9,520.6,526.25,50968,2353
2-March-2024,528.1,540.95,516.0,528.15,8719,313
1-March-2024,525.15,534.6,520.0,525.4,71329,3534
29-February-2024,530.05,530.05,512.4,524.8,65709,2183
28-February-2024,537.0,537.35,510.15,529.6,99330,4161
27-February-2024,529.8,539.05,521.95,536.8,136122,4208
26-February-2024,520.0,528.55,519.2,521.65,27312,1026
23-February-2024,532.0,535.95,521.55,525.1,60012,2087
22-February-2024,541.75,548.3,525.5,527.4,89103,2087
21-February-2024,537.9,551.5,527.45,538.9,158040,4452
20-February-2024,542.95,543.2,534.7,537.65,29510,1092
19-February-2024,527.6,545.0,521.5,542.85,73476,2027
16-February-2024,529.0,543.3,513.95,517.35,142064,3647
15-February-2024,527.55,533.0,515.8,525.3,189167,4741
14-February-2024,494.05,529.0,485.45,525.95,98712,3272
13-February-2024,499.05,503.5,483.3,494.3,102740,3435
12-February-2024,534.75,536.2,484.15,498.45,145653,5292
9-February-2024,552.5,555.65,521.2,531.65,105358,4018
