Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,267.7,284.0,258.9,276.3,1850363,20025
27-June-2024,280.9,290.0,272.5,272.5,1938631,26867
26-June-2024,297.0,305.0,285.1,286.8,3363334,33587
25-June-2024,319.3,326.8,290.0,297.85,7672756,58677
24-June-2024,280.0,309.25,265.0,309.25,8023695,51467
21-June-2024,304.0,320.8,268.15,281.15,17912169,124876
20-June-2024,257.0,298.4,253.7,296.0,15333432,88033
19-June-2024,240.0,257.65,230.1,248.7,11088467,66369
18-June-2024,207.05,234.4,203.0,223.25,7087349,35291
14-June-2024,202.05,209.95,195.1,201.75,7085061,36121
13-June-2024,177.05,197.3,177.05,190.4,3164476,15150
12-June-2024,170.95,180.35,170.2,175.05,1826074,11300
11-June-2024,184.3,184.95,172.1,176.7,1890268,12870
10-June-2024,193.0,197.3,176.0,181.5,3854469,24377
7-June-2024,170.0,190.4,169.95,187.45,7760908,31764
6-June-2024,164.8,168.3,162.0,166.55,4066992,16499
5-June-2024,162.9,162.9,153.0,160.45,4683016,22114
4-June-2024,154.0,155.2,131.2,148.1,9111817,40998
3-June-2024,142.2,142.2,142.2,142.2,560055,2033
31-May-2024,133.85,134.8,128.1,129.3,738012,7201
30-May-2024,132.8,135.8,132.0,133.1,796591,5247
29-May-2024,134.0,135.5,131.9,132.75,589734,4200
28-May-2024,137.0,137.35,131.0,132.15,685322,7064
27-May-2024,138.6,139.2,135.0,136.15,609801,5252
24-May-2024,137.85,140.0,134.5,137.55,705843,5963
23-May-2024,138.3,139.9,137.05,137.2,492351,4655
22-May-2024,138.35,140.0,136.3,137.45,600082,5617
21-May-2024,140.0,143.0,137.2,137.9,830324,6337
18-May-2024,139.9,140.8,139.0,139.75,287971,1925
17-May-2024,139.5,143.5,137.65,139.4,1792305,7926
16-May-2024,141.5,142.4,137.3,139.15,608818,4841
15-May-2024,139.8,143.0,135.5,140.95,1833469,6594
14-May-2024,138.4,143.0,136.2,138.85,973763,6047
13-May-2024,139.0,142.0,134.0,137.9,774604,6138
10-May-2024,136.0,141.0,135.6,140.1,930547,6572
9-May-2024,146.0,146.4,135.9,137.3,1440133,13283
8-May-2024,144.0,149.8,144.0,145.95,977876,7347
7-May-2024,138.5,148.8,132.1,144.75,3402900,20595
6-May-2024,159.8,159.8,143.15,143.15,2791929,21229
3-May-2024,159.8,162.4,152.0,159.05,1951564,12898
2-May-2024,149.05,163.8,149.05,158.2,3609158,17883
30-April-2024,157.95,158.8,146.0,148.91,2127978,18603
29-April-2024,161.65,164.0,156.0,156.64,1691896,12823
26-April-2024,158.7,164.8,155.1,158.4,2508474,17148
25-April-2024,169.0,170.64,151.6,156.67,4761404,32357
24-April-2024,166.9,176.46,164.0,168.18,8593791,38905
23-April-2024,150.0,160.42,149.8,160.42,5349936,21710
22-April-2024,138.98,148.95,138.69,145.84,5324443,24171
19-April-2024,135.0,147.7,127.5,135.97,12608656,48031
18-April-2024,115.8,132.51,115.5,132.51,10719439,35671
16-April-2024,97.99,114.0,97.5,110.43,3324228,10635
15-April-2024,97.99,100.0,94.5,98.78,1150744,6372
12-April-2024,102.93,102.93,97.2,100.38,546199,4002
10-April-2024,102.25,104.0,101.5,102.72,489525,3304
9-April-2024,104.0,104.5,101.0,101.53,490184,3818
8-April-2024,106.25,108.4,101.75,103.61,1025731,5311
5-April-2024,106.25,107.0,102.13,104.67,981900,5576
4-April-2024,103.55,107.8,101.0,105.86,2643205,12302
3-April-2024,96.3,101.0,95.35,99.6,1013503,6177
2-April-2024,95.25,97.0,94.2,96.43,621984,4123
1-April-2024,90.5,95.0,90.5,94.1,529816,4452
28-March-2024,89.4,92.01,88.0,88.56,559872,3099
27-March-2024,91.9,92.4,88.1,88.83,574280,3561
26-March-2024,93.5,93.86,91.0,91.44,400762,3052
22-March-2024,93.94,95.0,92.3,93.86,375631,2389
21-March-2024,93.34,94.5,92.9,93.74,390505,2220
20-March-2024,93.35,94.4,91.8,92.57,416395,2310
19-March-2024,95.7,95.7,92.5,93.28,301782,2206
18-March-2024,95.6,97.75,92.77,95.38,517027,3142
15-March-2024,91.99,95.5,90.6,94.77,590070,3993
14-March-2024,85.0,97.7,84.1,91.96,1367926,6636
13-March-2024,89.99,93.0,83.5,84.09,889285,6695
12-March-2024,93.0,95.45,88.5,89.44,857199,6015
11-March-2024,97.8,97.8,93.0,93.4,499382,3910
7-March-2024,96.02,99.0,95.15,95.83,347418,2802
6-March-2024,99.8,100.4,94.05,95.79,812628,4833
5-March-2024,100.0,100.45,98.0,99.39,1852507,6495
4-March-2024,98.45,99.5,96.5,98.22,976191,4775
2-March-2024,96.74,98.0,96.3,97.65,321263,1952
1-March-2024,94.3,97.0,91.99,96.07,897153,4926
29-February-2024,93.35,94.3,92.1,92.65,315190,2433
28-February-2024,94.65,95.85,91.35,92.8,509264,4109
27-February-2024,96.9,98.5,92.8,94.1,723688,4709
26-February-2024,98.0,99.4,95.05,96.65,443652,3239
23-February-2024,99.9,100.5,95.4,97.05,690223,3783
22-February-2024,94.6,100.5,93.6,98.2,1399156,5646
21-February-2024,97.15,98.25,93.5,94.55,430022,2966
20-February-2024,97.35,99.4,95.0,96.7,305229,2008
19-February-2024,97.35,98.25,96.15,97.35,327969,2228
16-February-2024,94.75,98.9,94.1,96.25,552330,3204
15-February-2024,96.0,97.4,93.25,94.1,410446,2574
14-February-2024,92.0,96.5,90.8,95.45,429610,2529
13-February-2024,92.2,94.85,91.25,92.9,436009,3244
12-February-2024,97.65,100.0,91.2,93.15,603427,4836
9-February-2024,99.5,99.95,95.55,97.2,468952,3941
8-February-2024,100.95,101.5,98.4,99.0,526948,3218
7-February-2024,100.95,101.5,98.5,99.25,563790,3511
6-February-2024,98.1,102.7,98.1,99.7,792438,4267
