Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,1776.30,1776.30,1713.00,1724.60,1737.187703318152244632,3074,705,5340115.00,1311,42.65,63.30,-51.70
27-June-2024,1748.00,1749.60,1686.05,1741.10,1720.028921722728701666,3181,618,5471412.00,1166,36.66,63.55,-6.90
26-June-2024,1704.75,1750.00,1665.05,1687.15,1707.627130105490938598,7394,1623,12626195.00,3418,46.23,84.95,-17.60
25-June-2024,1760.00,1760.00,1675.00,1693.75,1719.853386947107949273,6466,1457,11120572.00,2134,33.00,85.00,-66.25
24-June-2024,1645.35,1727.95,1594.95,1673.65,1668.890380926281172924,14596,2105,24359124.00,4989,34.18,133.00,28.30
21-June-2024,1430.00,1707.25,1430.00,1637.95,1595.684035901144242630,23509,3126,37512936.00,7135,30.35,277.25,207.95
20-June-2024,1367.00,1441.85,1367.00,1433.95,1420.168364149169539329,12764,1800,18127029.00,7650,59.93,74.85,66.95
19-June-2024,1423.50,1425.00,1357.00,1367.45,1397.790635451505016722,7475,453,10448485.00,5308,71.01,68.00,-56.05
18-June-2024,1427.35,1440.00,1391.00,1398.10,1414.698987341772151898,3950,578,5588061.00,2855,72.28,49.00,-29.25
14-June-2024,1411.70,1438.00,1411.70,1427.35,1426.418986581213699178,4993,863,7122110.00,3047,61.03,26.30,15.65
13-June-2024,1418.30,1418.30,1393.25,1411.70,1408.159485530546623794,1555,242,2189688.00,778,50.03,25.05,-6.60
12-June-2024,1437.00,1437.00,1377.55,1393.20,1411.496716574730759127,3807,691,5373568.00,1897,49.83,59.45,-43.80
11-June-2024,1353.30,1419.00,1353.30,1409.15,1398.900387067395264116,8784,1621,12287941.00,4686,53.35,65.70,55.85
10-June-2024,1338.85,1456.15,1328.95,1353.35,1390.198135504201680672,15232,2519,21175498.00,7335,48.16,127.20,14.50
7-June-2024,1319.50,1348.55,1316.55,1333.75,1330.836832412523020257,2715,654,3613222.00,1446,53.26,32.00,14.25
6-June-2024,1295.85,1360.00,1287.25,1335.75,1335.410674900749889722,4534,798,6054752.00,2335,51.50,72.75,39.90
5-June-2024,1215.00,1277.00,1195.00,1270.40,1242.453551912568306010,1830,300,2273690.00,1071,58.52,82.00,55.40
4-June-2024,1264.00,1264.00,1166.10,1198.25,1203.954909090909090909,5500,947,6621752.00,4005,72.82,97.90,-65.75
3-June-2024,1246.10,1248.40,1228.15,1247.95,1240.001811594202898550,552,140,684481.00,320,57.97,20.25,1.85
31-May-2024,1227.00,1248.35,1223.65,1238.80,1232.863624711612407075,3901,759,4809401.00,2856,73.21,24.70,11.80
30-May-2024,1264.85,1264.85,1237.35,1241.20,1243.600522193211488250,383,71,476299.00,221,57.70,27.50,-23.65
29-May-2024,1284.75,1284.75,1240.00,1246.80,1247.504043126684636118,1484,337,1851296.00,1169,78.77,44.75,-37.95
28-May-2024,1276.15,1276.15,1242.00,1259.55,1254.130678282514001244,1607,241,2015388.00,1228,76.42,34.15,-16.60
