Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,741.30,743.60,726.65,734.60,735.111631381651792265,74961,3765,55104703.00,13990,18.66,16.95,-6.70
27-June-2024,720.85,740.05,718.00,734.80,731.495931166398965629,150043,6483,109755844.00,26468,17.64,22.05,13.95
26-June-2024,724.85,726.20,709.75,712.25,716.783682827266118660,89415,4818,64091213.00,21039,23.53,16.45,-12.60
25-June-2024,749.95,749.95,716.00,719.90,730.985439557697873317,100203,4992,73246934.00,31165,31.10,33.95,-30.05
24-June-2024,731.35,750.45,724.15,746.65,737.165640109721967205,179727,7646,132488569.00,38752,21.56,26.30,15.30
21-June-2024,707.00,728.35,700.65,722.95,717.006882647385984427,143840,6596,103134270.00,58837,40.90,27.70,15.95
20-June-2024,698.25,711.75,697.35,706.95,704.991175832389034886,124431,3480,87722757.00,56381,45.31,14.40,8.70
19-June-2024,711.25,713.15,680.50,698.10,693.148685948356717646,261215,13176,181060834.00,112294,42.99,32.65,-13.15
18-June-2024,696.00,713.55,688.00,707.35,702.842620463008095355,199003,6154,139867790.00,75024,37.70,25.55,11.35
14-June-2024,665.65,686.85,657.50,683.25,678.962165333200194715,801170,13482,543964118.00,624602,77.96,29.35,17.60
13-June-2024,659.35,669.50,648.95,659.50,657.968852523298521703,76507,3404,50339223.00,23589,30.83,20.55,0.15
12-June-2024,640.00,654.75,635.15,649.45,644.461354902260020255,72079,2833,46452130.00,20035,27.80,19.60,9.45
11-June-2024,631.45,640.80,626.25,636.80,634.630479806696582671,63734,2576,40447539.00,17505,27.47,14.55,5.35
10-June-2024,630.00,641.70,622.30,629.55,632.693234038392595248,61366,2313,38825853.00,21776,35.49,19.40,-0.45
7-June-2024,629.60,629.60,614.60,625.40,622.617156061545398185,88715,2555,55235481.00,24755,27.90,15.00,-4.20
6-June-2024,616.60,630.30,607.25,625.05,619.408556503719906174,138982,3942,86086640.00,29253,21.05,23.05,8.45
5-June-2024,597.85,614.70,553.30,608.05,584.526253778704068795,426072,13956,249050270.00,150910,35.42,61.40,10.20
4-June-2024,662.95,663.85,528.00,554.70,581.447205951826795464,865751,36036,503388500.00,282939,32.68,135.85,-108.25
3-June-2024,635.05,663.10,635.05,658.90,652.341492874757555931,258307,9506,168504374.00,104979,40.64,28.05,23.85
31-May-2024,614.10,630.00,599.40,612.35,615.185260001472527325,747015,17359,459552617.00,411710,55.11,30.60,-1.75
30-May-2024,604.30,623.00,595.90,609.35,609.346498782218108151,263594,7632,160620081.00,115189,43.70,27.10,5.05
29-May-2024,608.20,621.90,602.80,604.25,609.354445536817162015,79338,2411,48344963.00,24854,31.33,19.10,-3.95
28-May-2024,626.90,630.55,608.05,612.85,617.646788639669294955,222071,7724,137161440.00,113890,51.29,22.50,-14.05
27-May-2024,604.40,623.45,596.50,621.10,612.293318103940605368,148835,5372,91130676.00,73625,49.47,26.95,16.70
24-May-2024,623.45,627.25,595.90,599.80,603.324659474994434212,494090,7803,298096681.00,381942,77.30,31.35,-23.65
23-May-2024,612.65,625.75,610.85,617.40,620.088135381199401120,255811,9401,158625366.00,137964,53.93,14.90,4.75
22-May-2024,606.25,619.65,601.50,609.60,613.249087607579930590,279211,10591,171225891.00,157678,56.47,18.15,3.35
21-May-2024,595.05,618.45,592.05,602.90,606.263109970159733192,182304,3731,110524190.00,86402,47.39,26.40,7.85
18-May-2024,593.05,599.30,593.05,597.50,596.708831722103883336,12206,714,7283428.00,6439,52.75,6.25,4.45
17-May-2024,594.15,609.35,589.25,592.90,595.965072957723236669,315114,9740,187796938.00,218292,69.27,20.10,-1.25
16-May-2024,601.10,612.20,590.55,594.00,599.817586179616084464,139041,4254,83399237.00,41311,29.71,21.65,-7.10
15-May-2024,604.65,635.25,593.30,598.00,612.938572607948764989,479672,12417,294009471.00,172638,35.99,41.95,-6.65
14-May-2024,578.55,604.15,573.35,600.10,591.003937544378061637,139427,4153,82401906.00,45548,32.67,30.80,21.55
13-May-2024,570.85,576.00,551.75,574.30,563.426486717036314891,328240,8754,184939110.00,122883,37.44,24.25,3.45
10-May-2024,538.60,573.10,520.20,570.30,551.420861846615003892,774639,16416,427152105.00,228195,29.46,52.90,31.70
9-May-2024,567.90,583.00,525.35,531.20,544.475080187213595249,408731,9618,222543844.00,89631,21.93,57.65,-36.70
8-May-2024,594.85,618.00,553.80,557.15,580.366293650811438356,446183,11836,258949574.00,123797,27.75,64.20,-37.70
7-May-2024,620.45,620.80,580.00,583.85,592.195789673063784017,295654,11569,175085054.00,122718,41.51,40.80,-36.60
6-May-2024,643.95,643.95,612.05,617.80,620.375182687563147630,212795,6496,132012737.00,68096,32.00,31.90,-26.15
3-May-2024,638.90,645.50,620.80,642.70,634.063813471339583464,254288,6679,161234819.00,89265,35.10,24.70,3.80
2-May-2024,631.70,646.45,631.70,638.50,639.222400513478818998,296020,5917,189222615.00,153389,51.82,14.75,6.80
30-April-2024,604.05,632.00,604.05,629.75,624.480672788026844129,178065,3819,111198151.00,47778,26.83,27.95,25.70
29-April-2024,602.85,607.20,597.10,603.10,602.022394324812156319,47646,1377,28683959.00,17978,37.73,10.10,0.25
26-April-2024,605.25,608.90,599.00,600.60,603.253579445353651883,111819,3649,67455212.00,44177,39.51,9.90,-4.65
25-April-2024,603.30,613.55,602.00,604.85,606.591536956125978518,175776,4856,106624234.00,82962,47.20,11.55,1.55
24-April-2024,620.65,625.50,595.30,601.15,610.753139404613935445,179413,6754,109577053.00,57946,32.30,30.20,-19.50
23-April-2024,616.95,624.40,608.75,616.40,617.025963140569756573,196856,5034,121465263.00,65788,33.42,15.65,-0.55
22-April-2024,651.55,651.55,607.40,612.15,625.550912266622607217,169468,4504,106010862.00,57737,34.07,44.15,-39.40
19-April-2024,623.75,638.30,611.60,626.35,626.876302461915033165,147893,4298,92710617.00,36763,24.86,26.70,2.60
18-April-2024,602.75,633.20,602.75,628.10,621.691979678433711615,191127,5206,118822123.00,102414,53.58,30.45,25.35
16-April-2024,605.05,613.40,596.65,601.40,603.326724671753481879,95279,3063,57484367.00,26626,27.95,16.75,-3.65
15-April-2024,567.05,616.00,567.05,609.35,604.275841619022026186,107917,3166,65211636.00,36110,33.46,48.95,42.30
12-April-2024,617.65,627.80,609.45,615.65,618.749601515031957705,126730,3082,78414137.00,29844,23.55,18.35,-2.00
10-April-2024,617.25,629.95,612.05,615.95,622.540835149454403000,262923,6789,163680304.00,120050,45.66,17.90,-1.30
9-April-2024,631.50,631.50,595.95,613.30,605.962446501665763302,1297003,13334,785935111.00,938424,72.35,35.55,-18.20
8-April-2024,604.75,632.35,602.45,628.05,615.654031775349306517,292365,7462,179995691.00,99597,34.07,29.90,23.30
5-April-2024,584.40,600.50,583.00,598.90,592.440289491872088645,177967,4206,105434821.00,47711,26.81,17.50,14.50
4-April-2024,582.65,604.15,577.45,582.90,590.164241731403777702,307912,6640,181718652.00,63177,20.52,26.70,0.25
3-April-2024,546.65,584.55,542.80,581.05,567.555955263017704196,675772,15775,383538423.00,195432,28.92,41.75,34.40
2-April-2024,521.05,543.80,520.55,541.95,535.219881254221345243,282789,10720,151354295.00,162913,57.61,23.25,20.90
1-April-2024,533.00,537.80,515.40,519.15,528.917861943763078756,144318,5183,76332368.00,67543,46.80,22.40,-13.85
28-March-2024,524.60,533.50,521.50,528.90,527.798142312916458961,218659,6632,115407814.00,125494,57.39,12.00,4.30
27-March-2024,515.80,526.90,514.00,516.80,521.557434714748293614,85854,2340,44777792.00,22390,26.08,12.90,1.00
26-March-2024,518.25,528.15,508.25,512.80,517.198353094366959184,109053,2828,56402032.00,39534,36.25,19.90,-5.45
