Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,52.78,53.50,51.92,52.32,52.744502942087333539,58122,383,3065616.00,40555,69.78,1.58,-0.46
27-June-2024,51.84,54.85,51.75,52.78,53.615363184426122463,229718,980,12316414.00,162441,70.71,3.10,0.94
26-June-2024,51.30,52.88,50.23,51.41,51.950083767470681385,87146,588,4527242.00,60098,68.96,2.65,0.11
25-June-2024,51.15,51.59,49.85,50.31,50.559295249775932827,42398,242,2143613.00,28338,66.84,1.74,-0.84
24-June-2024,51.01,51.99,50.10,50.48,50.693414013856002806,45612,276,2312228.00,34254,75.10,1.89,-0.53
21-June-2024,53.00,53.00,51.12,51.34,51.888595727240125006,39038,260,2025627.00,28086,71.95,1.88,-1.66
20-June-2024,50.50,52.00,50.50,51.82,51.316319638756488682,51821,314,2659263.00,41049,79.21,1.50,1.32
19-June-2024,51.21,52.65,50.30,50.44,50.735339006567385070,43244,229,2193999.00,33224,76.83,2.35,-0.77
18-June-2024,52.23,52.90,51.20,51.29,51.689492614449837622,28637,212,1480232.00,21944,76.63,1.70,-0.94
14-June-2024,52.30,53.00,51.20,52.20,52.193615160349854227,34300,261,1790241.00,25435,74.15,1.80,-0.10
13-June-2024,51.30,52.25,51.25,51.92,51.974614951346941946,51487,341,2676017.00,38779,75.32,1.00,0.62
12-June-2024,49.75,51.90,49.50,51.16,51.142399071220267300,72353,421,3700306.00,53675,74.18,2.40,1.41
11-June-2024,49.00,49.90,48.80,49.36,49.210622966062296606,43020,289,2117041.00,29500,68.57,1.10,0.36
10-June-2024,48.30,49.99,48.11,48.88,48.924447021787755778,36213,253,1771701.00,19334,53.39,1.88,0.58
7-June-2024,49.84,49.84,48.63,48.84,49.163104394542573339,25873,188,1271997.00,22329,86.30,1.21,-1.00
6-June-2024,49.60,50.20,47.90,48.76,49.007663634230899564,38363,270,1880081.00,30229,78.80,2.30,-0.84
5-June-2024,48.60,48.60,45.10,47.56,47.226139690506064408,23910,244,1129177.00,17238,72.10,3.50,-1.04
4-June-2024,50.90,50.90,45.01,45.99,47.253491704504255649,57923,417,2737064.00,37771,65.21,5.89,-4.91
3-June-2024,53.50,53.50,49.50,49.87,50.904997838592757623,30073,275,1530866.00,22990,76.45,4.00,-3.63
31-May-2024,49.00,50.00,48.40,49.90,49.354055323897339519,34054,236,1680703.00,24444,71.78,1.60,0.90
30-May-2024,51.69,51.69,48.65,49.47,49.398109189133032050,19251,158,950963.00,13297,69.07,3.04,-2.22
29-May-2024,49.01,50.33,48.75,49.10,49.065591458913055823,17609,200,863996.00,11780,66.90,1.58,0.09
28-May-2024,50.15,50.80,49.35,49.53,50.112642045454545454,28160,172,1411172.00,19916,70.72,1.45,-0.62
27-May-2024,52.47,52.47,49.99,50.20,50.275405298536971134,25290,240,1271465.00,20828,82.36,2.48,-2.27
24-May-2024,52.59,52.59,51.00,51.46,51.635508155583437892,20722,177,1069991.00,15849,76.48,1.59,-1.13
23-May-2024,48.15,53.75,48.15,52.66,52.115741467961002377,190986,794,9953377.00,128764,67.42,5.60,4.51
22-May-2024,48.90,49.71,48.00,48.75,48.539982139957785354,24636,203,1195831.00,18298,74.27,1.71,-0.15
21-May-2024,49.20,49.50,48.00,48.25,48.546394822520447867,50372,335,2445379.00,39959,79.33,1.50,-0.95
18-May-2024,50.34,51.03,49.00,49.35,49.263011255990192800,8973,97,442037.00,6829,76.11,2.03,-0.99
17-May-2024,51.00,51.00,49.50,49.55,49.599377916018662519,25720,150,1275696.00,19065,74.13,1.50,-1.45
16-May-2024,50.00,50.40,48.99,50.15,49.773714742948589717,24995,198,1244094.00,16926,67.72,1.41,0.15
15-May-2024,51.40,51.40,49.00,49.31,49.386705434128734710,9974,119,492583.00,7143,71.62,2.40,-2.09
14-May-2024,49.70,49.70,47.42,49.04,48.280712780509445820,54098,196,2611890.00,48326,89.33,2.28,-0.66
13-May-2024,48.01,48.99,46.00,47.87,47.461323735955056179,56960,247,2703397.00,39261,68.93,2.99,-0.14
10-May-2024,49.20,49.49,47.10,48.66,48.496802002224694104,28768,166,1395156.00,21924,76.21,2.39,-0.54
9-May-2024,52.00,52.00,46.20,48.29,48.823605795516675779,29264,201,1428774.00,24150,82.52,5.80,-3.71
8-May-2024,49.80,50.28,49.30,50.01,49.889777955591118223,9998,114,498798.00,6922,69.23,0.98,0.21
7-May-2024,51.50,51.50,49.40,49.79,49.957921630190537753,32487,207,1622983.00,24035,73.98,2.10,-1.71
6-May-2024,51.80,51.80,49.41,49.81,49.854415177299189838,24563,154,1224574.00,19252,78.38,2.39,-1.99
3-May-2024,52.00,52.00,49.90,50.51,50.412187500000000000,48000,244,2419785.00,29097,60.62,2.10,-1.49
2-May-2024,53.45,53.45,50.50,51.06,51.404366956937975219,54317,321,2792131.00,36288,66.81,2.95,-2.39
30-April-2024,52.30,53.35,51.61,52.44,52.497044301884257548,59546,250,3125989.00,34621,58.14,1.74,0.14
29-April-2024,53.92,53.92,52.10,52.56,52.850897873194221508,39872,262,2107271.00,21148,53.04,1.82,-1.36
26-April-2024,53.07,53.89,52.35,52.86,53.249053977643425688,22991,204,1224249.00,12712,55.29,1.54,-0.21
25-April-2024,53.00,53.65,52.00,53.07,52.852705257242119245,19573,173,1034486.00,11748,60.02,1.65,0.07
24-April-2024,52.55,53.90,52.50,53.02,53.062006399092786845,24691,220,1310154.00,18621,75.42,1.40,0.47
23-April-2024,52.20,53.80,51.25,52.37,52.344510532837670384,121050,345,6336303.00,63581,52.52,2.55,0.17
22-April-2024,51.49,51.70,49.22,51.16,51.012071253572886892,39184,257,1998857.00,23892,60.97,2.48,-0.33
19-April-2024,49.00,51.00,48.70,50.59,50.172705633430309441,45372,262,2276436.00,25292,55.74,2.30,1.59
18-April-2024,50.61,50.61,49.11,49.34,49.533916493236212278,30752,203,1523267.00,21313,69.31,1.50,-1.27
16-April-2024,50.50,51.00,49.00,49.65,49.969555440235253416,17343,208,866622.00,11622,67.01,2.00,-0.85
15-April-2024,50.00,51.50,48.20,50.11,49.484942084942084942,41440,273,2050656.00,25449,61.41,3.30,0.11
12-April-2024,49.05,51.40,49.05,50.51,50.450286968264686022,23696,244,1195470.00,18325,77.33,2.35,1.46
10-April-2024,53.34,53.34,50.30,50.96,51.176561884115096570,40592,316,2077359.00,27505,67.76,3.04,-2.38
