Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,208.15,214.50,205.85,209.45,210.124109458464090518,161559,2067,33947441.00,47124,29.17,8.65,1.30
27-June-2024,209.00,211.50,204.35,208.15,207.390020521144697164,151551,1964,31430165.00,52619,34.72,7.15,-0.85
26-June-2024,214.85,214.85,207.95,208.85,211.158573090854493928,213132,3237,45004649.00,90547,42.48,6.90,-6.00
25-June-2024,215.00,220.00,212.05,213.10,215.660784068630675912,304004,2533,65561741.00,115370,37.95,7.95,-1.90
24-June-2024,205.60,219.00,203.10,213.55,214.334747367623664873,409231,4804,87712423.00,129171,31.56,15.90,7.95
21-June-2024,201.00,209.75,201.00,204.95,205.645604563886654225,244879,2317,50358290.00,83675,34.17,8.75,3.95
20-June-2024,200.00,201.55,196.85,200.00,199.178487527844723377,131533,2679,26198544.00,60305,45.85,4.70,0.00
19-June-2024,203.35,203.55,197.20,199.90,199.480630118129591392,142386,2178,28403249.00,74978,52.66,6.35,-3.45
18-June-2024,203.95,206.85,201.15,202.25,203.862049450082111475,305682,3290,62316959.00,156090,51.06,5.70,-1.70
14-June-2024,202.00,204.65,198.20,201.10,202.103346058836739276,89060,1646,17999324.00,26873,30.17,6.45,-0.90
13-June-2024,199.10,203.60,199.10,200.70,201.424165461450727244,170094,2838,34261042.00,84808,49.86,4.50,1.60
12-June-2024,199.25,203.85,197.25,199.05,200.490198245631663032,99523,1422,19953386.00,37686,37.87,6.60,-0.20
11-June-2024,193.35,199.60,193.35,196.95,197.686930972493379467,103466,1474,20453876.00,34551,33.39,6.25,3.60
10-June-2024,192.95,200.80,188.35,192.50,196.343648970613736077,420979,6203,82656553.00,189881,45.10,12.45,-0.45
7-June-2024,191.95,192.85,189.65,191.10,191.030388483279895958,155322,3192,29671222.00,65464,42.15,3.20,-0.85
6-June-2024,185.15,193.45,185.15,189.05,190.589505003684750642,145193,2638,27672262.00,51006,35.13,8.30,3.90
5-June-2024,189.20,190.70,176.00,183.35,181.862293632267167779,153791,3482,27968784.00,52181,33.93,14.70,-5.85
4-June-2024,201.25,201.25,162.60,189.10,185.540105038315863648,363296,6672,67405978.00,120979,33.30,38.65,-12.15
3-June-2024,198.45,206.45,196.70,203.25,202.719000084897609015,447598,6130,90736619.00,213504,47.70,9.75,4.80
31-May-2024,194.05,195.85,191.30,194.20,193.580756053387474477,86687,1510,16780935.00,32213,37.16,4.55,0.15
30-May-2024,194.15,197.15,193.25,193.75,195.123015919025148117,86249,1215,16829165.00,41061,47.61,3.90,-0.40
29-May-2024,192.55,198.75,191.20,196.35,195.905335104143046872,154355,2533,30238968.00,67097,43.47,7.55,3.80
28-May-2024,197.60,200.35,192.10,194.75,195.152630282524736599,215167,3877,41990406.00,85097,39.55,8.25,-2.85
27-May-2024,206.90,208.45,196.70,197.35,201.179772362103966826,103937,1779,20910022.00,49843,47.96,11.75,-9.55
24-May-2024,209.95,209.95,203.65,204.45,204.886553549432379345,90113,1538,18462942.00,29976,33.26,6.30,-5.50
23-May-2024,199.30,208.00,199.30,206.70,204.925111424915052292,453220,7414,92876159.00,179933,39.70,8.70,7.40
22-May-2024,213.95,213.95,205.95,208.05,208.349503829992350494,190862,3007,39766003.00,79916,41.87,8.00,-5.90
21-May-2024,207.10,214.20,206.75,210.80,211.052038010532046794,218571,3754,46129855.00,111465,51.00,7.45,3.70
18-May-2024,211.05,212.85,210.00,210.55,211.426937245524461966,15473,502,3271409.00,8084,52.25,2.85,-0.50
17-May-2024,205.55,212.45,205.55,210.90,210.046110012561768633,252353,3779,53005766.00,135499,53.69,6.90,5.35
16-May-2024,204.05,208.00,203.80,205.35,206.348096288186037904,64847,1215,13381055.00,26036,40.15,4.20,1.30
15-May-2024,205.00,207.85,203.50,204.05,205.594764210148825533,50193,852,10319418.00,23444,46.71,4.35,-0.95
14-May-2024,200.95,206.80,199.30,205.90,203.668491488476109178,141749,2934,28869805.00,64339,45.39,7.50,4.95
13-May-2024,199.50,200.55,192.40,198.90,196.212901541075868950,256574,4295,50343129.00,130989,51.05,8.15,-0.60
10-May-2024,199.05,200.65,193.10,198.70,197.982649375259075028,84435,1793,16716665.00,19296,22.85,7.55,-0.35
9-May-2024,205.00,207.60,197.00,198.35,201.733679176106204375,91371,1563,18432608.00,26480,28.98,10.60,-6.65
8-May-2024,204.85,208.20,198.45,204.15,203.609278225762092826,90901,1639,18508287.00,23369,25.71,9.75,-0.70
7-May-2024,204.80,206.70,197.25,201.55,201.991634743697841631,150623,2380,30424586.00,44927,29.83,9.45,-3.25
6-May-2024,212.05,214.90,202.90,204.20,207.359868348875479978,136725,1903,28351278.00,46417,33.95,12.00,-7.85
3-May-2024,214.50,221.95,210.10,212.35,214.900924987244982474,301842,4657,64866125.00,72374,23.98,11.85,-2.15
2-May-2024,211.65,214.30,208.75,211.95,212.091139799778010064,185594,3147,39362843.00,90179,48.59,5.55,0.30
30-April-2024,219.00,220.60,210.10,211.10,214.315229413339853073,85893,1935,18408178.00,41027,47.77,10.50,-7.90
29-April-2024,215.65,223.65,215.50,217.40,218.997201451230564403,338747,4256,74184645.00,162497,47.97,8.15,1.75
26-April-2024,216.15,220.00,213.50,214.40,217.037342996652642569,260504,3640,56539096.00,126198,48.44,6.50,-1.75
25-April-2024,209.55,219.50,207.75,215.65,216.086750127457089446,264795,3273,57218691.00,68874,26.01,11.75,6.10
24-April-2024,208.75,211.50,207.30,208.30,209.180156949110017702,71743,1203,15007212.00,26586,37.06,4.20,-0.45
23-April-2024,204.20,214.60,203.10,207.05,209.877382826004443509,413637,4523,86813051.00,112950,27.31,11.50,2.85
22-April-2024,208.40,208.40,202.65,203.25,204.452915853113458326,85018,1580,17382178.00,28648,33.70,5.75,-5.15
19-April-2024,198.15,206.15,198.05,204.60,202.703637653766695342,159251,1951,32280757.00,55679,34.96,8.10,6.45
18-April-2024,208.55,211.25,203.00,203.80,207.875103628826994400,275020,3656,57169811.00,95714,34.80,8.25,-4.75
16-April-2024,202.15,207.70,201.45,205.10,205.628547336795935575,141127,1639,29019740.00,51201,36.28,6.25,2.95
15-April-2024,201.20,211.50,201.20,203.40,206.722561199398098873,217976,3167,45060557.00,60596,27.80,10.30,2.20
12-April-2024,215.35,222.95,214.45,215.55,218.448255199304904616,233637,2915,51037595.00,71080,30.42,8.50,0.20
10-April-2024,217.65,219.30,214.50,215.45,216.631719839001118578,104597,1569,22659028.00,42853,40.97,4.80,-2.20
9-April-2024,215.05,220.45,214.05,215.80,217.169012249152984102,138132,2007,29997990.00,51465,37.26,6.40,0.75
8-April-2024,219.70,224.30,212.20,214.05,217.790869496080887685,515678,6818,112309960.00,249419,48.37,12.10,-5.65
5-April-2024,219.15,224.00,217.00,217.80,219.414833831217326362,321360,4638,70511151.00,152592,47.48,7.00,-1.35
4-April-2024,221.05,223.55,217.45,219.55,219.591295846105062889,227064,2517,49861278.00,57850,25.48,6.10,-1.50
3-April-2024,220.90,225.15,218.60,220.80,221.200793708345144469,455079,5947,100663836.00,196191,43.11,6.55,-0.10
2-April-2024,224.20,225.20,219.35,221.40,221.519649441834621407,277158,2989,61395943.00,72110,26.02,5.85,-2.80
1-April-2024,213.65,225.20,213.65,223.90,220.349651243223350859,586942,9992,129332465.00,257111,43.81,11.55,10.25
28-March-2024,217.75,221.50,208.00,212.55,216.793688994820363606,387672,4419,84044843.00,69852,18.02,13.50,-5.20
27-March-2024,217.85,224.00,215.55,217.40,220.402868502378120540,799581,7501,176229946.00,119608,14.96,8.45,-0.45
26-March-2024,198.00,219.00,195.55,216.15,212.754166456524095215,931907,19098,198267097.00,270683,29.05,23.45,18.15
22-March-2024,198.40,201.45,196.00,197.70,198.787155358920804605,133581,1872,26554187.00,52688,39.44,5.45,-0.70
21-March-2024,196.55,204.40,195.00,198.40,199.837167814661604794,411442,11998,82221404.00,152085,36.96,9.40,1.85
20-March-2024,193.25,200.95,186.45,192.90,193.364900446128913826,539306,6184,104282851.00,140215,26.00,14.50,-0.35
19-March-2024,195.95,199.40,190.55,191.70,194.792862244493067443,176414,2451,34364188.00,50106,28.40,8.85,-4.25
18-March-2024,205.40,206.15,194.75,195.40,200.438852493018208177,477313,6293,95672070.00,163331,34.22,11.40,-10.00
15-March-2024,184.45,209.85,178.40,205.90,196.190565730812602185,725398,14895,142316244.00,307710,42.42,31.45,21.45
14-March-2024,172.95,186.30,168.80,184.45,180.005269090079312943,289234,3522,52063644.00,93840,32.44,17.50,11.50
13-March-2024,191.30,193.05,171.25,173.75,182.321136784414084395,353242,3853,64403483.00,182405,51.64,21.80,-17.55
12-March-2024,197.25,197.25,187.95,191.25,191.197738199185751706,475285,6983,90873417.00,216126,45.47,9.30,-6.00
11-March-2024,207.70,208.00,194.55,196.30,199.921813274559429195,214154,3673,42814056.00,106787,49.86,13.45,-11.40
7-March-2024,203.40,207.60,201.95,206.90,205.087971950631228454,84993,1345,17431042.00,29253,34.42,5.65,3.50
6-March-2024,209.35,209.35,198.75,201.30,202.081502752990317068,210680,3090,42574531.00,66974,31.79,10.60,-8.05
5-March-2024,209.35,211.95,206.85,208.25,209.018433411300343542,218896,2961,45753299.00,106146,48.49,5.10,-1.10
4-March-2024,216.85,217.55,206.25,207.35,210.012779772625589372,174338,2577,36613208.00,69931,40.11,11.30,-9.50
2-March-2024,215.85,217.85,213.80,215.55,215.794779700052093329,36473,1235,7870683.00,25313,69.40,4.05,-0.30
1-March-2024,215.00,218.70,211.70,214.05,214.790003843655979535,679041,7455,145851219.00,272737,40.16,7.00,-0.95
29-February-2024,202.35,213.80,198.25,210.20,204.491831239556367477,346503,5953,70857033.00,148682,42.91,15.55,7.85
28-February-2024,211.95,214.30,200.00,202.50,206.103802202214109932,269002,4127,55442335.00,68394,25.42,14.30,-9.45
27-February-2024,204.60,212.50,201.00,209.55,205.530950348739966720,579945,6535,119196647.00,252852,43.60,11.50,4.95
26-February-2024,214.65,215.80,202.70,203.60,208.323383427927828449,362248,4163,75464729.00,171591,47.37,13.10,-11.05
23-February-2024,211.55,218.00,209.45,213.50,213.305937886346871056,778122,9455,165978043.00,315581,40.56,8.55,1.95
22-February-2024,200.35,211.50,194.10,208.20,205.501662962329742976,877350,10392,180296884.00,356768,40.66,17.40,7.85
21-February-2024,205.25,207.80,197.55,199.35,201.658448360719918567,715192,6664,144224509.00,335611,46.93,10.25,-5.90
20-February-2024,210.65,210.65,202.40,205.80,205.523378726771806422,406887,6776,83624791.00,127065,31.23,8.25,-4.85
19-February-2024,201.25,215.35,201.00,208.50,209.346740534614829622,1462249,17466,306117062.00,624885,42.73,14.35,7.25
16-February-2024,193.55,204.75,187.30,198.40,198.467195679332483438,1957105,22316,388421141.00,765964,39.14,17.45,4.85
15-February-2024,174.30,196.80,174.00,191.40,189.069046795286362408,817967,11442,154652241.00,272587,33.32,22.80,17.10
14-February-2024,170.60,177.65,170.60,173.90,174.421120923857950352,123309,1548,21507694.00,59724,48.43,7.05,3.30
13-February-2024,182.70,184.70,172.65,174.25,177.498054652732196685,568279,6476,100868417.00,238016,41.88,12.05,-8.45
12-February-2024,180.25,180.25,167.00,170.75,171.182969120662619114,198968,3045,34059933.00,56457,28.37,13.25,-9.50
9-February-2024,181.00,181.30,169.60,178.55,175.110546837392894964,207740,2344,36377465.00,94674,45.57,11.70,-2.45
8-February-2024,178.80,185.80,178.25,180.55,181.742713916440245443,363261,4145,66020040.00,162512,44.74,7.55,1.75
7-February-2024,183.10,183.90,176.35,178.75,179.273569679934717562,110290,1416,19772082.00,48499,43.97,7.55,-4.35
6-February-2024,187.30,188.85,180.60,182.00,183.946961381942216443,177663,1973,32680569.00,73001,41.09,8.25,-5.30
5-February-2024,183.80,193.60,183.20,184.85,187.580697395558539977,521225,6730,97771749.00,206788,39.67,10.40,1.05
2-February-2024,183.15,190.05,180.65,182.35,185.810563752865792722,374242,3681,69538117.00,124940,33.38,9.40,-0.80
1-February-2024,179.55,185.40,178.75,180.55,182.048531090201576303,556365,6037,101285431.00,191795,34.47,6.65,1.00
31-January-2024,170.20,177.00,170.20,176.10,174.081638392833674161,760892,7545,132457326.00,315615,41.48,6.80,5.90
30-January-2024,171.40,175.05,168.05,169.95,172.528076172211361078,725829,7576,125225881.00,326161,44.94,7.00,-1.45
29-January-2024,165.85,170.50,163.20,168.40,167.828330942074801809,328976,5607,55211493.00,120516,36.63,7.30,2.55
25-January-2024,160.00,164.95,158.70,163.55,162.800064951191090224,157041,1829,25566285.00,53450,34.04,6.25,3.55
24-January-2024,158.35,162.00,154.65,158.95,158.539199652991483051,170601,1560,27046946.00,65495,38.39,7.35,0.60
23-January-2024,163.45,169.90,156.80,159.20,164.735116078919981706,555398,5413,91493554.00,159525,28.72,13.10,-4.25
20-January-2024,160.05,168.05,160.05,163.40,165.226205264279781549,136049,1652,22478860.00,41808,30.73,8.00,3.35
19-January-2024,161.85,163.20,159.35,159.75,160.658991267581948998,83253,1059,13375343.00,22845,27.44,3.85,-2.10
18-January-2024,159.65,161.15,153.05,160.15,157.760072821074738620,175224,1826,27643351.00,42608,24.32,8.10,0.50
17-January-2024,162.40,165.50,160.00,161.15,163.228082277687194280,127568,1442,20822680.00,52863,41.44,5.50,-1.25
16-January-2024,168.15,168.25,160.95,164.80,164.299171978444133307,373541,3973,61372477.00,129745,34.73,7.30,-3.35
15-January-2024,166.15,170.00,164.40,166.50,167.088662043897902768,471002,4634,78699094.00,242575,51.50,5.60,0.35
12-January-2024,167.05,168.50,164.05,165.65,166.378740560259533969,891444,8473,148317330.00,209637,23.52,4.45,-1.40
11-January-2024,158.65,169.00,157.70,165.20,165.161495641347593265,944558,9508,156004612.00,351508,37.21,11.30,6.55
10-January-2024,155.90,159.00,153.25,156.75,156.063204212190146636,93633,1428,14612666.00,36070,38.52,5.75,0.85
9-January-2024,157.90,159.00,155.55,155.90,157.395212587880816873,119480,1863,18805580.00,64751,54.19,3.45,-2.00
8-January-2024,157.65,160.15,155.15,156.40,157.084288326050120395,89704,1188,14091089.00,30403,33.89,5.00,-1.25
5-January-2024,160.85,161.00,154.15,157.05,157.956140233245274078,223713,3290,35336842.00,99075,44.29,6.85,-3.80
4-January-2024,158.25,160.05,157.40,159.30,159.064401853686044578,138319,1529,22001629.00,51105,36.95,2.65,1.05
3-January-2024,158.40,158.90,156.25,156.60,157.280690473835196359,161744,2536,25439208.00,80625,49.85,2.65,-1.80
2-January-2024,160.00,160.20,154.90,158.90,158.017233594220349187,398640,3681,62991990.00,173866,43.61,5.30,-1.10
1-January-2024,154.10,161.40,152.40,158.65,158.165205142993906721,254871,2932,40311724.00,93934,36.86,9.00,4.55
29-December-2023,152.65,157.35,150.05,153.00,154.662606497052653783,682648,6577,105580119.00,198458,29.07,7.30,0.35
28-December-2023,146.65,152.45,145.00,150.50,149.283619476355728534,393626,4587,58761914.00,165366,42.01,7.45,3.85
27-December-2023,149.10,149.45,144.95,145.80,146.448290071832598813,230536,2908,33761603.00,124887,54.17,4.50,-3.30
26-December-2023,147.75,149.50,146.75,148.90,148.539115035581380165,122536,1880,18201389.00,67945,55.45,2.75,1.15
22-December-2023,145.70,147.95,144.50,147.00,146.306108792902522461,133005,1122,19459444.00,48075,36.15,3.45,1.30
21-December-2023,140.25,147.60,137.85,146.50,144.732024272175632371,220005,2128,31841769.00,86694,39.41,9.75,6.25
20-December-2023,150.10,151.10,139.90,140.80,145.925410828576370870,173430,2425,25307844.00,61178,35.28,11.20,-9.30
19-December-2023,149.95,152.20,148.65,149.70,150.215826677682915633,141609,1906,21271913.00,71429,50.44,3.55,-0.25
18-December-2023,151.35,152.35,149.20,149.70,150.628123089018956931,91576,1211,13793921.00,52858,57.72,3.15,-1.65
15-December-2023,155.35,155.45,150.90,151.55,152.862078240731628910,152427,1701,23300308.00,65319,42.85,4.55,-3.80
14-December-2023,153.20,157.45,150.50,154.25,154.516696923565375253,245674,2472,37960735.00,93112,37.90,6.95,1.05
13-December-2023,151.85,153.00,149.00,151.35,150.549224218806379447,138570,2365,20861606.00,65982,47.62,4.00,-0.50
12-December-2023,150.15,154.40,149.50,151.00,151.716349073316638144,199259,2607,30230848.00,88920,44.63,4.90,0.85
11-December-2023,151.15,151.60,148.05,148.95,149.484952000674129627,154273,2356,23061492.00,69071,44.77,3.55,-2.20
8-December-2023,157.50,157.50,148.45,150.50,150.818782571838665240,311427,5633,46969041.00,108318,34.78,9.05,-7.00
7-December-2023,153.30,157.95,151.05,155.35,154.710643586280197515,361288,4149,55895099.00,129055,35.72,6.90,2.05
6-December-2023,145.05,152.80,145.05,151.20,150.726533476872200843,840655,7999,126709014.00,399279,47.50,7.75,6.15
5-December-2023,146.65,148.85,143.65,144.55,145.869909892431395373,185556,3014,27067037.00,82799,44.62,5.20,-2.10
4-December-2023,145.95,149.80,141.40,145.20,145.481073922845296463,380586,3314,55368060.00,97042,25.50,8.40,-0.75
1-December-2023,143.05,147.05,141.20,142.10,144.131453816194849735,258045,2874,37192401.00,132594,51.38,5.85,-0.95
30-November-2023,144.55,144.60,140.55,141.05,141.817319918523547929,162010,2636,22975824.00,80749,49.84,4.05,-3.50
29-November-2023,145.85,146.95,142.25,143.20,144.210066101077395513,249769,3113,36019204.00,145626,58.30,4.70,-2.65
28-November-2023,136.85,148.50,136.85,144.90,144.989244285678459870,1076637,10820,156100785.00,480230,44.60,11.65,8.05
