Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,1875.00,1875.00,1800.00,1875.00,1844.117647058823529411,17,5,31350.00,17,100.00,75.00,0.00
27-June-2024,1879.00,1879.00,1879.00,1879.00,1879.000000000000000000,1,1,1879.00,1,100.00,0.00,0.00
26-June-2024,1799.00,1880.00,1799.00,1879.00,1852.666666666666666666,3,3,5558.00,3,100.00,81.00,80.00
25-June-2024,1753.00,1845.00,1753.00,1799.00,1799.000000000000000000,2,2,3598.00,2,100.00,92.00,46.00
24-June-2024,1755.60,1847.00,1755.60,1845.00,1815.666666666666666666,3,3,5447.00,3,100.00,91.40,89.40
20-June-2024,1887.95,1887.95,1730.00,1848.00,1764.375000000000000000,8,3,14115.00,8,100.00,157.95,-39.95
19-June-2024,1662.60,1830.00,1662.60,1799.50,1790.583333333333333333,12,4,21487.00,12,100.00,167.40,136.90
14-June-2024,1750.05,1750.05,1750.05,1750.05,1750.000000000000000000,17,3,29750.00,17,100.00,0.00,0.00
13-June-2024,1900.00,1900.00,1837.15,1837.15,1881.166666666666666666,18,4,33861.00,18,100.00,62.85,-62.85
12-June-2024,1900.00,1950.00,1900.00,1900.00,1912.500000000000000000,4,3,7650.00,4,100.00,50.00,0.00
11-June-2024,1979.00,2070.00,1880.05,2000.00,1940.956521739130434782,23,10,44642.00,23,100.00,189.95,21.00
6-June-2024,1990.00,1990.00,1810.05,1979.00,1973.933333333333333333,15,7,29609.00,15,100.00,179.95,-11.00
5-June-2024,1950.00,1960.00,1900.00,1900.00,1931.291666666666666666,24,10,46351.00,24,100.00,60.00,-50.00
4-June-2024,1915.05,1915.05,1910.45,1910.45,1914.615384615384615384,13,5,24890.00,13,100.00,4.60,-4.60
3-June-2024,1820.05,2011.00,1819.95,2011.00,1839.000000000000000000,10,3,18390.00,10,100.00,191.05,190.95
31-May-2024,1825.00,1915.70,1825.00,1915.70,1875.642857142857142857,14,10,26259.00,14,100.00,90.70,90.70
30-May-2024,1825.00,1825.00,1825.00,1825.00,1825.000000000000000000,4,1,7300.00,4,100.00,0.00,0.00
28-May-2024,1670.00,1825.00,1670.00,1825.00,1685.500000000000000000,10,4,16855.00,10,100.00,155.00,155.00
24-May-2024,1746.00,1746.00,1660.00,1740.00,1680.875000000000000000,8,8,13447.00,8,100.00,86.00,-6.00
23-May-2024,1744.20,1790.25,1744.20,1746.00,1746.909090909090909090,55,9,96080.00,55,100.00,46.05,1.80
22-May-2024,1556.00,1710.00,1555.00,1705.00,1585.909090909090909090,22,8,34890.00,22,100.00,155.00,149.00
21-May-2024,1628.90,1628.90,1628.90,1628.90,1628.857142857142857142,14,7,22804.00,14,100.00,0.00,0.00
17-May-2024,1477.50,1551.35,1477.50,1551.35,1536.400000000000000000,25,8,38410.00,25,100.00,73.85,73.85
16-May-2024,1479.25,1479.25,1477.50,1477.50,1478.142857142857142857,28,7,41388.00,28,100.00,1.75,-1.75
15-May-2024,1560.00,1560.00,1550.00,1555.25,1556.333333333333333333,18,5,28014.00,18,100.00,10.00,-4.75
14-May-2024,1527.00,1527.00,1526.65,1526.65,1526.656250000000000000,32,8,48853.00,32,100.00,0.35,-0.35
13-May-2024,1607.00,1607.00,1607.00,1607.00,1607.000000000000000000,3,2,4821.00,3,100.00,0.00,0.00
10-May-2024,1691.00,1770.00,1691.00,1691.15,1696.642857142857142857,14,6,23753.00,14,100.00,79.00,0.15
9-May-2024,1780.00,1780.00,1780.00,1780.00,1780.000000000000000000,3,1,5340.00,3,100.00,0.00,0.00
8-May-2024,1780.00,1780.00,1780.00,1780.00,1780.000000000000000000,3,1,5340.00,3,100.00,0.00,0.00
7-May-2024,1859.35,1859.35,1790.00,1790.00,1812.875000000000000000,8,4,14503.00,8,100.00,69.35,-69.35
3-May-2024,1805.20,1805.20,1805.20,1805.20,1805.142857142857142857,7,4,12636.00,7,100.00,0.00,0.00
