Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,143.05,143.25,142.70,142.70,143.229083665338645418,502,13,71901.00,501,99.80,0.55,-0.35
27-June-2024,142.95,143.70,141.95,142.60,142.819248826291079812,426,43,60841.00,165,38.73,1.75,-0.35
25-June-2024,144.20,144.50,142.00,142.00,143.689440993788819875,322,44,46268.00,199,61.80,2.50,-2.20
24-June-2024,144.05,144.50,142.75,143.30,143.888311688311688311,385,30,55397.00,327,84.94,1.75,-0.75
21-June-2024,144.05,144.50,143.45,144.35,143.905251141552511415,876,43,126061.00,844,96.35,1.05,0.30
20-June-2024,142.85,145.00,142.85,144.00,144.163413527008624602,2203,91,317592.00,2004,90.97,2.15,1.15
19-June-2024,144.40,144.40,141.90,142.00,142.722882026920031670,1263,74,180259.00,1156,91.53,2.50,-2.40
18-June-2024,145.00,148.85,143.50,143.50,144.984126984126984126,1323,91,191814.00,1134,85.71,5.35,-1.50
14-June-2024,142.30,145.00,141.95,144.05,143.093818181818181818,2750,105,393508.00,2510,91.27,3.05,1.75
13-June-2024,143.55,145.00,141.95,142.30,143.545454545454545454,374,37,53686.00,316,84.49,3.05,-1.25
12-June-2024,144.00,144.55,142.40,143.55,143.618661257606490872,1479,109,212412.00,1103,74.58,2.15,-0.45
11-June-2024,146.25,146.40,144.45,144.45,145.656250000000000000,384,69,55932.00,312,81.25,1.95,-1.80
10-June-2024,147.50,148.00,143.40,144.20,145.856928276380022530,2663,110,388417.00,2031,76.27,4.60,-3.30
7-June-2024,140.00,144.75,140.00,143.95,143.486921529175050301,1491,36,213939.00,1490,99.93,4.75,3.95
6-June-2024,140.00,142.00,139.00,139.95,140.853046594982078853,2511,37,353682.00,2286,91.04,3.00,-0.05
5-June-2024,134.55,138.55,134.15,138.55,137.964912280701754385,570,12,78640.00,570,100.00,4.40,4.00
4-June-2024,139.80,142.30,132.75,134.25,134.490305902628177509,2321,58,312152.00,2179,93.88,9.55,-5.55
3-June-2024,143.70,144.20,143.25,143.65,143.511514305652477320,1433,84,205652.00,1391,97.07,0.95,-0.05
31-May-2024,144.10,144.10,141.00,141.40,142.152125279642058165,894,75,127084.00,705,78.86,3.10,-2.70
30-May-2024,142.25,145.85,142.15,145.85,143.892473118279569892,186,30,26764.00,167,89.78,3.70,3.60
29-May-2024,145.90,149.90,139.70,142.20,145.721374045801526717,3144,262,458148.00,2109,67.08,10.20,-3.70
28-May-2024,142.45,145.10,141.40,143.65,143.246928028086600351,1709,167,244809.00,1224,71.62,3.70,1.20
27-May-2024,143.70,145.00,142.05,143.00,143.083735909822866344,2484,84,355420.00,2201,88.61,2.95,-0.70
24-May-2024,145.60,145.60,145.60,145.60,145.600000000000000000,100,2,14560.00,100,100.00,0.00,0.00
23-May-2024,146.80,146.80,143.65,143.65,145.000000000000000000,6,5,870.00,5,83.33,3.15,-3.15
22-May-2024,143.30,143.90,143.30,143.90,143.633187772925764192,229,36,32892.00,172,75.11,0.60,0.60
21-May-2024,144.05,144.05,143.30,143.30,143.629629629629629629,81,7,11634.00,66,81.48,0.75,-0.75
18-May-2024,146.00,146.00,144.00,144.30,145.960784313725490196,102,13,14888.00,102,100.00,2.00,-1.70
17-May-2024,147.65,150.05,146.10,146.45,146.969367588932806324,1012,54,148733.00,892,88.14,3.95,-1.20
16-May-2024,150.35,150.35,146.00,146.70,147.425296442687747035,2530,82,372986.00,2380,94.07,4.35,-3.65
15-May-2024,153.30,153.85,148.20,151.50,150.937432578209277238,1854,67,279838.00,1505,81.18,5.65,-1.80
14-May-2024,150.00,153.30,145.50,150.05,150.642190259904113045,3963,127,596995.00,3036,76.61,7.80,0.05
13-May-2024,141.00,149.40,138.65,148.60,145.475555555555555555,1800,146,261856.00,1385,76.94,10.75,7.60
10-May-2024,141.55,145.30,141.00,141.80,144.393939393939393939,7194,186,1038770.00,6300,87.57,4.30,0.25
9-May-2024,143.70,144.55,139.15,144.55,141.166875784190715181,797,56,112510.00,739,92.72,5.40,0.85
8-May-2024,143.95,146.15,143.35,145.25,144.331887201735357917,461,51,66537.00,402,87.20,2.80,1.30
7-May-2024,174.75,174.75,142.25,144.25,145.441919191919191919,1584,109,230380.00,1239,78.22,32.50,-30.50
6-May-2024,150.00,150.00,145.55,148.00,149.047968021319120586,3002,249,447442.00,2573,85.71,4.45,-2.00
3-May-2024,151.95,151.95,147.20,149.55,148.909933774834437086,1510,117,224854.00,723,47.88,4.75,-2.40
2-May-2024,150.00,151.00,148.90,149.20,149.695605573419078242,933,86,139666.00,895,95.93,2.10,-0.80
30-April-2024,153.75,154.60,149.40,150.00,151.797752808988764044,712,46,108080.00,706,99.16,5.20,-3.75
