Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,752.60,752.70,738.35,743.15,743.309355900329102021,2127,288,1581019.00,1030,48.42,14.35,-9.45
27-June-2024,757.35,761.35,734.05,741.70,744.654453441295546558,4940,611,3678593.00,2397,48.52,27.30,-15.65
26-June-2024,751.00,765.55,749.05,754.55,754.322931178601281694,7178,608,5414530.00,4009,55.85,16.50,3.55
25-June-2024,797.20,797.20,745.00,758.30,763.209149898407288457,30514,2465,23288564.00,18056,59.17,52.20,-38.90
24-June-2024,800.05,804.95,777.05,781.55,786.690339794396923801,12743,1109,10024795.00,6865,53.87,27.90,-18.50
21-June-2024,791.15,810.00,790.00,796.85,799.144050991501416430,7060,846,5641957.00,2801,39.67,20.00,5.70
20-June-2024,810.05,815.00,790.00,791.15,797.539017608897126969,26975,1825,21513615.00,14909,55.27,25.00,-18.90
19-June-2024,770.50,817.15,761.25,806.75,791.603836565682173490,23667,1467,18734888.00,10902,46.06,55.90,36.25
18-June-2024,788.40,788.40,764.50,768.05,773.871894056612360061,21974,1126,17005061.00,14349,65.30,23.90,-20.35
14-June-2024,786.00,794.90,775.00,777.95,781.396611581724760449,7201,828,5626837.00,3017,41.90,19.90,-8.05
13-June-2024,801.15,808.75,785.70,792.00,796.171216077221299153,25278,1753,20125616.00,11972,47.36,23.05,-9.15
12-June-2024,862.00,862.05,788.00,792.00,811.925865158351503637,46321,3099,37609218.00,17696,38.20,74.05,-70.00
11-June-2024,754.00,877.00,751.30,862.10,837.584923961263381439,195887,9418,164071998.00,80560,41.13,125.70,108.10
10-June-2024,737.20,784.50,737.20,748.70,766.684240431835707618,24639,1866,18890333.00,8704,35.33,47.30,11.50
7-June-2024,739.45,739.45,717.25,735.20,729.558245334395962011,30114,1691,21969917.00,13913,46.20,22.20,-4.25
6-June-2024,705.55,733.95,696.45,728.60,721.385912882298424467,43160,2199,31135016.00,17062,39.53,37.50,23.05
5-June-2024,624.10,713.30,624.10,691.40,673.810735339745578653,16115,1400,10858460.00,5899,36.61,89.20,67.30
4-June-2024,712.00,712.00,588.00,611.85,642.659917675674230882,74826,4345,48087671.00,27788,37.14,124.00,-100.15
3-June-2024,718.40,737.00,709.25,714.00,715.227410067841058092,17541,941,12545804.00,9253,52.75,27.75,-4.40
31-May-2024,683.90,701.50,678.95,690.75,690.388592029871885662,15533,1178,10723806.00,6919,44.54,22.55,6.85
30-May-2024,708.55,709.85,690.00,694.25,699.211561257931803918,14341,796,10027393.00,8788,61.28,19.85,-14.30
29-May-2024,706.50,717.25,706.00,709.00,710.782262419006479481,7408,685,5265475.00,2621,35.38,11.25,2.50
28-May-2024,745.00,745.00,711.25,717.25,717.528795490748682759,16322,934,11711505.00,6524,39.97,33.75,-27.75
27-May-2024,728.50,740.00,707.50,725.45,724.228347298983776074,28045,1525,20310984.00,11850,42.25,32.50,-3.05
24-May-2024,702.30,739.50,702.30,730.80,731.529335415887542072,45457,2341,33253129.00,11794,25.95,37.20,28.50
23-May-2024,745.85,764.50,700.60,709.90,728.022067087745959380,63171,4302,45989882.00,21957,34.76,63.90,-35.95
22-May-2024,737.90,744.05,715.35,733.45,727.930544302865139574,13577,1434,9883113.00,6801,50.09,28.70,-4.45
21-May-2024,750.00,750.00,723.45,737.90,737.642373236485542673,28636,1536,21123127.00,20159,70.40,26.55,-12.10
18-May-2024,735.95,742.00,727.10,739.00,737.587367778681855166,9832,658,7251959.00,6893,70.11,14.90,3.05
17-May-2024,707.00,734.05,706.30,721.80,722.062536803674478859,8491,715,6131033.00,5395,63.54,27.75,14.80
16-May-2024,710.65,719.00,697.85,703.25,706.143537526687469206,6089,630,4299708.00,2989,49.09,21.15,-7.40
15-May-2024,707.05,714.35,698.45,705.40,706.855227427019687712,5892,670,4164791.00,2859,48.52,15.90,-1.65
14-May-2024,693.70,712.05,680.00,709.75,695.202793493635077793,5656,599,3932067.00,1445,25.55,32.05,16.05
13-May-2024,660.20,686.25,642.75,680.10,666.067879368118717089,10445,951,6957079.00,2442,23.38,43.50,19.90
10-May-2024,662.75,670.75,644.80,661.90,661.135637682277602036,12961,883,8568979.00,2810,21.68,25.95,-0.85
9-May-2024,707.20,708.10,659.00,662.75,677.060847189231987331,25260,2250,17102557.00,11340,44.89,49.10,-44.45
8-May-2024,705.15,716.10,695.30,707.05,706.488468962714619526,9843,708,6953966.00,2411,24.49,20.80,1.90
7-May-2024,722.25,725.80,693.80,698.80,707.674338232501614067,26331,1942,18633773.00,8940,33.95,32.00,-23.45
6-May-2024,744.55,744.55,703.65,723.75,718.859503008464493320,29417,2007,21146690.00,9480,32.23,40.90,-20.80
3-May-2024,750.00,750.00,725.65,739.10,735.673223704623022029,16115,917,11855374.00,5272,32.71,24.35,-10.90
2-May-2024,746.30,750.10,732.60,745.35,741.113329661250344257,14524,778,10763930.00,6313,43.47,17.50,-0.95
30-April-2024,726.05,745.00,726.05,731.65,735.491433466590519703,10506,766,7727073.00,3350,31.89,18.95,5.60
29-April-2024,723.00,736.10,719.30,724.40,725.448217648204662034,15401,875,11172628.00,4674,30.35,16.80,1.40
26-April-2024,745.30,745.30,716.40,721.10,724.229608658256880733,27904,1527,20208903.00,10759,38.56,28.90,-24.20
25-April-2024,715.20,743.00,705.95,738.05,733.602238592030313228,80229,1592,58856174.00,66038,82.31,37.05,22.85
24-April-2024,691.05,714.15,686.85,710.20,701.504952574288614329,28571,1839,20042698.00,6854,23.99,27.30,19.15
23-April-2024,680.05,694.35,675.40,690.90,683.903875241224638815,19173,1660,13112489.00,5118,26.69,18.95,10.85
22-April-2024,665.35,694.45,665.35,679.55,683.486880931493739532,25078,1521,17140484.00,4936,19.68,29.10,14.20
19-April-2024,679.50,694.40,660.45,675.20,671.300830359224519808,55759,3398,37431063.00,5758,10.33,33.95,-4.30
18-April-2024,696.10,699.40,664.60,669.90,684.928043008776363552,43526,3329,29812178.00,10371,23.83,34.80,-26.20
16-April-2024,689.25,713.25,683.10,686.45,699.247249036666269415,25173,1392,17602151.00,10624,42.20,30.15,-2.80
15-April-2024,680.00,722.40,680.00,699.00,701.599729221166643719,43578,2802,30574313.00,17675,40.56,42.40,19.00
12-April-2024,735.85,741.50,718.00,722.55,733.534231200897867564,18711,943,13725159.00,4670,24.96,23.50,-13.30
10-April-2024,756.00,756.00,733.50,736.40,742.076653341749070762,28518,1210,21162542.00,8194,28.73,22.50,-19.60
9-April-2024,722.30,767.00,722.30,757.50,752.818377357756019699,102746,3457,77349077.00,48751,47.45,44.70,35.20
8-April-2024,735.05,745.00,705.80,730.70,725.702991965463484830,33356,1552,24206549.00,10769,32.28,39.20,-4.35
5-April-2024,739.20,749.95,724.95,736.70,737.102580053187353229,64301,2936,47396433.00,38782,60.31,25.00,-2.50
4-April-2024,737.70,749.80,720.30,733.30,733.879897340389288877,44029,2168,32311998.00,10972,24.92,29.50,-4.40
3-April-2024,655.35,744.40,649.00,731.30,709.506949701103523336,244399,9534,173402789.00,91020,37.24,95.40,75.95
2-April-2024,658.65,658.65,646.00,649.65,649.686584789796882380,8468,553,5501546.00,6575,77.65,12.65,-9.00
1-April-2024,666.95,666.95,640.25,645.70,651.299479250897564446,30917,1801,20136226.00,14045,45.43,26.70,-21.25
28-March-2024,629.00,644.35,629.00,640.00,636.843085476025017373,7195,310,4582086.00,5034,69.97,15.35,11.00
27-March-2024,634.00,642.35,626.05,628.35,634.116575933921531819,10654,922,6755878.00,3696,34.69,16.30,-5.65
26-March-2024,615.60,667.75,615.60,634.10,646.769096989966555183,14950,1028,9669198.00,6146,41.11,52.15,18.50
22-March-2024,590.00,619.35,587.15,614.30,603.660909508497932935,10885,972,6570849.00,5784,53.14,32.20,24.30
21-March-2024,581.55,593.00,570.25,591.30,583.535043574321836258,8147,541,4754060.00,2534,31.10,22.75,9.75
20-March-2024,560.00,577.05,548.20,570.70,564.301976064569997216,14372,1072,8110148.00,7497,52.16,28.85,10.70
19-March-2024,562.10,585.30,553.40,559.15,565.752679159432437286,33406,1444,18899534.00,16984,50.84,31.90,-2.95
18-March-2024,548.90,572.00,548.90,567.15,564.704275626600450065,12887,814,7277344.00,5525,42.87,23.10,18.25
15-March-2024,582.00,582.00,539.00,560.10,552.280678769729864620,16029,1013,8852507.00,5936,37.03,43.00,-21.90
14-March-2024,520.90,568.15,520.90,564.60,558.491166528477581478,15679,1521,8756583.00,5911,37.70,47.25,43.70
13-March-2024,562.65,572.35,522.20,530.75,545.104852392263318629,20629,1998,11244968.00,10983,53.24,50.15,-31.90
12-March-2024,591.75,592.95,567.05,572.50,578.777635986600733769,6269,515,3628357.00,2956,47.15,25.90,-19.25
11-March-2024,606.70,607.00,588.40,592.45,594.443722616709472730,13238,475,7869246.00,10827,81.79,18.60,-14.25
7-March-2024,614.25,616.00,602.90,606.60,608.817985012489592006,6005,511,3655952.00,2715,45.21,13.10,-7.65
6-March-2024,633.60,633.60,598.90,610.15,610.913793103448275862,3654,421,2232279.00,1210,33.11,34.70,-23.45
5-March-2024,634.95,635.00,613.10,628.15,621.686543778801843317,10850,822,6745299.00,6890,63.50,21.90,-6.80
4-March-2024,631.15,648.75,619.05,627.05,632.762574791242027746,15209,1134,9623686.00,9569,62.92,29.70,-4.10
2-March-2024,634.75,635.75,612.15,631.10,631.570291777188328912,2639,183,1666714.00,1931,73.17,23.60,-3.65
1-March-2024,618.30,629.00,614.90,623.65,621.793795243019648397,4835,333,3006373.00,2061,42.63,14.10,5.35
29-February-2024,600.70,611.00,588.70,608.35,597.840940254652301665,5105,536,3051978.00,1222,23.94,22.30,7.65
28-February-2024,633.30,636.35,597.20,600.65,612.018861968274011522,25342,1718,15509782.00,17106,67.50,39.15,-32.65
27-February-2024,656.85,656.85,630.45,635.75,640.460596707818930041,9720,716,6225277.00,4559,46.90,26.40,-21.10
