Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,4.04,4.04,3.97,3.99,4.031684675978798793,102447,41,413034.00,102447,100.00,0.07,-0.05
27-June-2024,3.90,3.97,3.90,3.97,3.966144067796610169,47200,44,187202.00,47200,100.00,0.07,0.07
26-June-2024,3.95,3.95,3.81,3.90,3.844354018311291963,54065,38,207845.00,54065,100.00,0.14,-0.05
25-June-2024,3.88,4.00,3.88,3.88,3.933241455347298787,54420,64,214047.00,54420,100.00,0.12,0.00
24-June-2024,4.00,4.00,3.95,3.95,3.998659890702774200,57458,36,229755.00,57458,100.00,0.05,-0.05
21-June-2024,4.01,4.08,4.00,4.00,4.015773858450169480,127743,41,512987.00,127743,100.00,0.08,-0.01
20-June-2024,4.16,4.16,4.08,4.08,4.157712485427191472,144104,51,599143.00,144104,100.00,0.08,-0.08
19-June-2024,4.16,4.16,4.08,4.08,4.133914437843060666,97286,68,402172.00,97286,100.00,0.08,-0.08
18-June-2024,4.08,4.08,3.92,4.08,4.006071345865342985,99319,55,397879.00,99319,100.00,0.16,0.00
14-June-2024,4.13,4.13,4.00,4.00,4.128614515711289904,119691,67,494158.00,119691,100.00,0.13,-0.13
13-June-2024,4.05,4.05,4.05,4.05,4.049992907032051870,119837,52,485339.00,119837,100.00,0.00,0.00
12-June-2024,3.98,3.98,3.98,3.98,3.979990226588822303,77762,43,309492.00,77762,100.00,0.00,0.00
11-June-2024,3.91,3.91,3.91,3.91,3.909977139553827154,38057,27,148802.00,38057,100.00,0.00,0.00
10-June-2024,3.84,3.84,3.84,3.84,3.839994753311971817,53367,21,204929.00,53367,100.00,0.00,0.00
7-June-2024,3.72,3.77,3.72,3.77,3.766992758226400711,23613,30,88950.00,23613,100.00,0.05,0.05
6-June-2024,3.63,3.70,3.63,3.70,3.655483654792569789,47751,25,174553.00,47751,100.00,0.07,0.07
5-June-2024,3.56,3.63,3.56,3.63,3.626662302763040033,58052,25,210535.00,58052,100.00,0.07,0.07
4-June-2024,3.63,3.63,3.56,3.63,3.609138188364542782,129982,38,469123.00,129982,100.00,0.07,0.00
3-June-2024,3.70,3.70,3.63,3.63,3.680486578235996730,63628,40,234182.00,63628,100.00,0.07,-0.07
31-May-2024,3.64,3.70,3.64,3.70,3.685786310578521454,54743,30,201771.00,54743,100.00,0.06,0.06
30-May-2024,3.76,3.76,3.71,3.71,3.716097280597765563,27837,26,103445.00,27837,100.00,0.05,-0.05
29-May-2024,3.78,3.78,3.78,3.78,3.779997742408849757,35436,32,133948.00,35436,100.00,0.00,0.00
28-May-2024,3.99,3.99,3.85,3.85,3.913085369035909994,49819,49,194946.00,49819,100.00,0.14,-0.14
27-May-2024,3.89,3.93,3.89,3.92,3.904801310802535542,60421,56,235932.00,60421,100.00,0.04,0.03
